,gene,locus_tag,product,length,strand,counts,coverage,RPKM,TPM,coverage_FPKM,coverage_TPM,htseq_counts,htseq_FPKM,htseq_TPM
31,rplN,HHKABJCC_00037,50S ribosomal subunit protein L14,372,-,4437,767723.4965562174,1986.8207396401374,1775.7305261908944,2063.7728402048856,1999.543936696525,4075.5,1797.5940012119422,1753.1085854553885
32,rpsQ,HHKABJCC_00038,30S ribosomal subunit protein S17,255,-,6971,1007970.7550898977,4553.728127452024,4069.9162649949326,3952.8264905486185,3829.806308142529,5779.5,3718.807859650705,3626.7777829794622
33,rpmC,HHKABJCC_00039,50S ribosomal subunit protein L29,192,-,6237,981714.5346812333,5411.114344534619,4836.209291855855,5113.09653479809,4953.966335211843,4432.5,3787.9232260080043,3694.18273763896
34,rplP,HHKABJCC_00040,50S ribosomal subunit protein L16,411,-,7649,1226449.868510565,3100.095230799596,2770.724920269721,2984.062940415,2891.1926947518377,6447.0,2573.7686159162963,2510.0750528186154
35,rpsC,HHKABJCC_00041,30S ribosomal subunit protein S3,702,-,12411,2147242.2108051945,2944.9766751227007,2632.0869702028244,3058.7495880415877,2963.5549385533927,11243.0,2627.838983730807,2562.8073305022526
36,rplV,HHKABJCC_00042,50S ribosomal subunit protein L22,333,-,7489,1244337.4943723162,3746.207189697728,3348.1905697174,3736.749232349298,3620.4538236667822,6572.0,3238.22464544702,3158.0876570232117
37,rpsS,HHKABJCC_00043,30S ribosomal subunit protein S19,279,-,9128,1484010.5144511377,5449.83839273839,4870.819094905112,5319.034101975404,5153.494696941108,8005.0,4707.721745291489,4591.21882029048
38,rplB,HHKABJCC_00044,50S ribosomal subunit protein L2,822,-,17357,3061535.6632830645,3517.345595567302,3143.6444267957613,3724.495940733655,3608.581879973502,15588.5,3111.617191655901,3034.6133830357517
39,rplW,HHKABJCC_00045,50S ribosomal subunit protein L23,303,-,11150,1757545.9646427392,6129.77360634461,5478.514439806423,5800.481731494188,5619.95867480101,9772.5,5291.961831151421,5161.000600713477
40,rplD,HHKABJCC_00046,50S ribosomal subunit protein L4,606,-,9274,1663221.9088221672,2549.2161625668123,2278.3741217383304,2744.5906086174377,2659.173240030815,8556.0,2316.6040126544676,2259.2745530675115
41,rplC,HHKABJCC_00047,50S ribosomal subunit protein L3,630,-,13612,2431394.21290795,3599.0972928831284,3216.710396762395,3859.3558935046826,3739.244710500779,12791.5,3331.4598087834006,3249.0155112556718
42,rpsJ,HHKABJCC_00048,30S ribosomal subunit protein S10,312,-,15064,2364125.9996447875,8042.626655918847,7188.135989690962,7577.326921938422,7341.504747017189,14472.5,7611.015681499533,7422.6643648546815
43,gspB,HHKABJCC_00049,putative general secretion pathway protein B,420,-,43,7994.261629241026,17.05420036665896,15.24227303784708,19.033956260097682,18.44157994997491,42.0,16.407924633807937,16.001874464222904
44,gspA,HHKABJCC_00050,Type II secretion system protein GspA,1470,-,7,1103.4001709396168,0.793218621705068,0.7089429319928875,0.7506123611834128,0.7272517432028769,6.0,0.6697112095431812,0.6531377332335881
45,gspC,HHKABJCC_00051,Type II secretion system protein GspC,816,+,29,4897.685661062349,5.9199772134606174,5.291007911564565,6.00206576110582,5.81526899010915,24.5,4.926398940297727,4.8044843673218285
46,gspD,HHKABJCC_00052,Type II secretion system protein GspD,1953,+,77,14036.50448360486,6.5675090184183045,5.869742555209928,7.187150273223175,6.963471207191319,72.0,6.049004473293248,5.899308558238859
47,gspE,HHKABJCC_00053,Type II secretion system protein GspE,1482,+,32,5942.2900857707245,3.5967807947760173,3.2146400155143082,4.009642433043674,3.88485402032795,30.5,3.3767996041237662,3.2932332736761043
48,gspF,HHKABJCC_00054,Type II secretion system protein GspF,1197,+,23,4252.892310726409,3.2007067191608005,2.860646918567791,3.5529593239151285,3.4423838394726554,21.0,2.8785832690891118,2.8073463972320885
49,gspG,HHKABJCC_00055,Type II secretion system protein GspG,438,+,7,993.6481113079676,2.6621720865444067,2.379329018332294,2.2686029938538073,2.1979993499098605,6.0,2.2476609087408135,2.1920375978387545
50,gspH,HHKABJCC_00056,Type II secretion system protein GspH,510,+,4,774.143992044669,1.3064777298671708,1.167670711517697,1.5179293961660176,1.470688276009997,4.0,1.2868960497104265,1.2550489775861102
51,gspI,HHKABJCC_00057,Type II secretion system protein GspI,378,+,2,390.0117833338966,0.8813540241167422,0.7877143688809861,1.031777204587028,0.9996661518468596,2.0,0.8681441605189385,0.8466600245620586
52,gspJ,HHKABJCC_00058,Type II secretion system protein GspJ,588,+,1,195.98582077080226,0.28329236489466714,0.25319390428317406,0.333309218997963,0.32293594280767174,1.0,0.2790463373096588,0.27214072218066165
53,gspK,HHKABJCC_00059,Type II secretion system protein GspK,984,+,8,1348.3824469031197,1.3542756955940187,1.210390371695174,1.3703073647389428,1.3276605492600282,6.5,1.0838568101600774,1.0570343904212287
54,gspL,HHKABJCC_00060,Type II secretion system protein GspL,1164,+,16,3045.6196547782674,2.2897032379115365,2.0464332057526646,2.6165117309091643,2.5350804434054615,15.5,2.184904053470988,2.1308337989300257
55,gspM,HHKABJCC_00061,Type II secretion system protein GspM,462,+,10,1942.2194838386504,3.6055391895684905,3.222467872694943,4.203938276707035,4.073102973194215,10.0,3.5514988384865664,3.4636091913902396
56,gspO,HHKABJCC_00062,Type II secretion system prepilin peptidase,678,+,9,1730.5547974061838,2.2111846534256316,1.9762568458208807,2.552440704138914,2.4730034402583243,9.0,2.1780430929833545,2.124142627994191
57,bfr,HHKABJCC_00063,bacterioferritin,477,-,284,48479.05262586565,99.17727169494813,88.6401603020038,101.63323401648982,98.47019637314159,277.5,95.45490746083235,93.09266590821503
58,bfd,HHKABJCC_00064,bacterioferritin-associated ferredoxin,195,-,48,7239.716219273436,41.003301060446596,36.646896176863116,37.12674984242788,35.97128816236643,42.5,35.76086138137628,34.875880242537114
59,chiA,HHKABJCC_00065,endochitinase,2694,-,191,36813.9765735875,11.80994763050864,10.555197105506577,13.665173189898848,13.239884576181113,191.0,11.632938400361233,11.345055763424554
60,tufA,HHKABJCC_00066,translation elongation factor Tu 1,1185,-,45882,7721075.033810397,6449.650572341861,5764.406006073004,6515.675134017212,6312.893771009708,13433.5,1860.0494140781345,1814.0184018155142
61,fusA,HHKABJCC_00067,elongation factor G,2115,-,51721,8983225.679432571,4073.509536630564,3640.718605662822,4247.388028100507,4115.200477947288,50076.0,3884.837985638612,3788.6991284653727
62,rpsG,HHKABJCC_00068,30S ribosomal subunit protein S7,471,-,9498,1519817.1239059637,3359.1040307441494,3002.2152723872045,3226.7879488449335,3126.363596042749,9364.5,3262.2507480529607,3181.5191808962936
63,rpsL,HHKABJCC_00069,30S ribosomal subunit protein S12,375,-,4234,697419.4629293154,1880.7530808075844,1680.932049472416,1859.7852344781743,1801.9048495615314,4122.0,1803.5590757481687,1758.9260411073822
64,tusB,HHKABJCC_00070,sulfurtransferase complex subunit TusB,288,-,200,28804.036078684814,115.67771566532242,103.38751091562943,100.01401416210005,96.90137000865553,177.0,100.84037014527796,98.34485347803663
65,tusC,HHKABJCC_00071,sulfurtransferase complex subunit TusC,360,-,192,33782.07592626319,88.8404856309676,79.40160838320338,93.83909979517553,90.91863182087202,162.5,74.06354869427194,72.23068334545061
66,tusD,HHKABJCC_00072,sulfurtransferase complex subunit TusD,387,-,390,50699.57197519885,167.86719668642138,150.0321088636111,131.00664593074637,126.92944661088107,276.0,117.01775707832017,114.12189540376026
67,yheO,HHKABJCC_00073,DNA-binding transcriptional regulator YheO,723,-,1342,240072.83115319425,309.1906942861996,276.340659881377,332.0509421206006,321.71682612399366,1232.5,279.7063224227978,272.7843745111304
68,fkpA,HHKABJCC_00074,peptidyl-prolyl cis-trans isomerase FkpA,813,-,1438,277020.07808490586,294.63242236469426,263.3291348132991,340.73810342546847,330.13362489944836,1427.0,287.9964139291996,280.86930947658163
69,slyX,HHKABJCC_00075,protein SlyX,219,+,20,2986.8239085470263,15.212411923110894,13.596165819041678,13.638465335831171,13.214007926085312,20.0,14.98440605827209,14.613583985591696
70,slyD,HHKABJCC_00076,FKBP-type peptidyl-prolyl cis-trans isomerase SlyD,591,-,1151,217638.3342495605,324.4143368059763,289.9468630998322,368.2543726726912,356.7935306128752,1145.0,317.8861879138763,310.01939528824414
71,HHKABJCC_00077,HHKABJCC_00077,hypothetical protein,201,-,113,12151.12088778974,93.6471536968222,83.69759092632447,60.45333775019771,58.57190413431085,107.0,87.34566844862931,85.18410784437069
72,kefB,HHKABJCC_00078,K(+) : H(+) antiporter KefB,1806,-,160,29670.293406491757,14.75755575265243,13.189635944053721,16.42873389063774,15.917437519608095,152.5,13.854975119909804,13.512103298970063
73,kefG,HHKABJCC_00079,glutathione-regulated potassium-efflux system ancillary protein KefG,552,-,90,17146.799459237493,27.159115851858306,24.273589519321693,31.063042498618646,30.096296003824285,89.5,26.603428527641494,25.945068198332432
74,yheS,HHKABJCC_00080,putative ATP-binding protein YheS,1914,+,689,130653.94741685534,59.963846590651144,53.59297431037142,68.26225047902578,66.13778725620054,667.5,57.22199421664994,55.805910161278945
75,yheT,HHKABJCC_00081,putative hydrolase YheT,1023,+,313,53943.13730895563,50.966041060287516,45.551142639191106,52.73033950044538,51.089261654202886,265.5,42.58361671824055,41.529791498056525
76,HHKABJCC_00082,HHKABJCC_00082,hypothetical protein,219,+,144,11465.170515091933,109.52936584639845,97.89239389710009,52.3523767812417,50.72306192099677,90.5,67.8044374136812,66.12646753480242
77,prkB,HHKABJCC_00083,putative phosphoribulokinase,870,+,585,100178.15228699558,112.00793985800874,100.10763125899567,115.14730147930527,111.56367794677145,560.5,105.70852594539481,103.09253605973493
78,yhfA,HHKABJCC_00084,OsmC family protein YhfA,405,-,221,33243.11491914348,90.89697835390668,81.23960857725903,82.08176523245304,79.52720996541709,219.0,88.72433320503552,86.52865451024239
79,crp,HHKABJCC_00085,DNA-binding transcriptional dual regulator CRP,633,+,6226,1055481.6377611556,1638.3911834668377,1464.3199460717547,1667.427547805933,1615.5337342093856,5966.5,1546.5700209733816,1508.2967455100468
80,yhfK,HHKABJCC_00086,putative transporter YhfK,2091,+,1203,167767.78229622217,95.83492128232966,85.65291865584082,80.23327704266961,77.73625057302115,993.5,77.95922106020176,76.02994873364638
81,argD,HHKABJCC_00087,N-acetylornithine aminotransferase/N-succinyldiaminopimelate aminotransferase,1221,-,2770,525075.411718095,377.89948586882724,337.7494705489457,430.037192234312,416.653540319268,2747.0,369.1447090013956,360.009411574286
82,pabA,HHKABJCC_00088,aminodeoxychorismate synthase subunit 2,564,-,128,24033.741201123485,37.804461970624516,33.78791846093761,42.61301631404873,41.286810609760316,124.5,36.219620867182414,35.32328671623673
83,fic,HHKABJCC_00089,putative adenosine monophosphate--protein transferase Fic,603,-,218,30371.92264485123,60.22147346875292,53.82322956324111,50.3680309201513,48.80047303061374,154.5,42.040204907517854,40.999827607337295
84,HHKABJCC_00090,HHKABJCC_00090,hypothetical protein,168,-,151,17862.14770505092,149.7200148468316,133.81297841365753,106.32230776816024,103.01333639621922,89.0,86.92293407195874,84.77183495927613
85,ppiA,HHKABJCC_00091,peptidyl-prolyl cis-trans isomerase A,573,-,834,158866.10631681234,242.45080175466947,216.69156214526058,277.2532396453968,268.6245421309956,827.0,236.81245501150374,230.9520101555383
86,tsgA,HHKABJCC_00092,putative transporter TsgA,1182,+,36,6988.854368686809,5.073377986540029,4.534355808685474,5.912736352526911,5.728719698533576,36.0,4.9973374519212,4.873667349509516
87,nirB,HHKABJCC_00093,nitrite reductase catalytic subunit NirB,2544,+,14,2504.698789450853,0.9166913316874606,0.8192972563125351,0.9845514109476623,0.9539101231368877,13.5,0.8707035477846194,0.8491560741627723
88,nirD,HHKABJCC_00094,nitrite reductase subunit NirD,327,+,1,195.98582077080226,0.509406454306007,0.4552844517385516,0.5993450176477133,0.5806921540394832,0.5,0.25088569776464736,0.24467697957527382
89,nirC,HHKABJCC_00095,nitrite transporter NirC,807,+,17,3182.8097293178284,3.509034051409037,3.136215944503852,3.944002142896937,3.821256592544726,17.0,3.4564401335159225,3.3709029230705005
90,cysG,HHKABJCC_00096,siroheme synthase,1374,+,338,63724.78962362636,40.977189060135174,36.623558451859644,46.37903174936417,44.93561981128218,338.0,40.363016930328115,39.364145334114575
91,HHKABJCC_00097,HHKABJCC_00097,hypothetical protein,168,+,5,778.0637084600851,4.957616385656675,4.430893324955547,4.631331597976697,4.4871949253126,5.0,4.883310902919029,4.762462638161579
92,frlA,HHKABJCC_00098,fructoselysine/psicoselysine transporter,1338,+,36,6732.112943477058,4.481863064342536,4.005686521574162,5.031474546694364,4.874884593154554,35.0,4.292058013327936,4.185841601254124
93,frlB,HHKABJCC_00099,fructoselysine 6-phosphate deglycase,1023,+,95,18130.64827950692,15.46892620040675,13.825426679626691,17.72301884604782,17.1714416350469,94.0,15.07668539176878,14.70357966409534
94,frlC,HHKABJCC_00100,fructoselysine 3-epimerase,831,+,15,2908.429580238706,3.0067853891347345,2.6873288035831475,3.4999152590116798,3.3909906162025503,15.0,2.9617192479797723,2.888424993542041
95,frlD,HHKABJCC_00101,fructoselysine 6-kinase,786,+,34,6569.444712237291,7.205573739152908,6.440015947110964,8.358072152973653,8.097951562484651,34.0,7.097575541341857,6.921930429816525
96,frlR,HHKABJCC_00102,putative DNA-binding transcriptional regulator FrlR,732,+,230,43732.27604679682,52.33942544857211,46.778611496252,59.74354651201751,57.88420307585393,222.0,49.761738643515876,48.530275014446524
97,yhfS,HHKABJCC_00103,putative aminotransferase YhfS,1086,-,26,4425.359833004715,3.988005225147027,3.564298718859269,4.074916973300843,3.948097081118941,23.5,3.5505177614593606,3.4626523932710715
98,yhfT,HHKABJCC_00104,putative protein YhfT,1305,-,32,5652.231071029938,4.084620029010005,3.650648661296708,4.331211548681945,4.196415236212316,29.5,3.7090710858033273,3.6172819670082434
99,HHKABJCC_00105,HHKABJCC_00105,hypothetical protein,354,-,1,180.30695510913807,0.47055341965554887,0.42055936643645875,0.5093416810992601,0.493489908534571,1.0,0.46350069587028075,0.4520303520966923
100,php,HHKABJCC_00106,putative hydrolase,879,-,8,1548.287984089338,1.5160492428492767,1.3549762522730955,1.761419777120976,1.706600729840952,8.0,1.4933264740667065,1.456370827233029
101,yhfW,HHKABJCC_00107,putative mutase YhfW,1227,-,12,2343.990416418795,1.6291042597365701,1.4560197136284243,1.9103426376681296,1.8508888012030116,12.0,1.6046870057513878,1.5649754977235117
102,yhfX,HHKABJCC_00108,putative PLP-binding protein YhfX,1164,-,6,1064.2030067854562,0.8586387142168261,0.7674124521572493,0.914263751533897,0.8858099618849197,6.0,0.8457693110210277,0.8248388899083973
103,yhfY,HHKABJCC_00109,PRD domain-containing protein YhfY,363,-,19,2943.70702797745,8.718849312956532,7.792513219425953,8.109385752003995,7.8570047995897605,17.0,7.684152032361844,7.493990795917063
104,yhfZ,HHKABJCC_00110,putative DNA-binding transcriptional regulator YhfZ,906,-,53,10099.149344319441,9.744506909025837,8.709199595011963,11.146963956202473,10.800047251802477,51.0,9.236248966050827,9.007677678536073
105,trpS,HHKABJCC_00111,tryptophan--tRNA ligase,1005,-,2011,347280.9948312385,333.3175682908132,297.9041687660859,345.5532286877995,334.79889344798323,1850.5,302.11805507324965,294.64147956263173
106,gph,HHKABJCC_00112,phosphoglycolate phosphatase,759,-,1431,262762.10962383007,314.0581396687615,280.69096244161085,346.19513784430836,335.4208250563476,1245.0,269.1418467600907,262.4813400257908
107,rpe,HHKABJCC_00113,ribulose-phosphate 3-epimerase,678,-,1598,270382.0383353988,392.60811957490665,350.8953821801964,398.79356686636993,386.3822815606324,1429.5,345.9458446021895,337.38465407974405
108,dam,HHKABJCC_00114,DNA adenine methyltransferase,837,-,883,133225.28138536826,175.73062009888983,157.060081098496,159.16998970772792,154.21628854876244,752.0,147.41647938618365,143.76833449337667
109,damX,HHKABJCC_00115,cell division protein DamX,1287,-,3537,672633.1361764319,457.792537407827,409.1542669746364,522.636469445557,506.37093541389675,3507.0,447.1063845436242,436.04175404840504
110,aroB,HHKABJCC_00116,3-dehydroquinate synthase,1089,-,2773,506100.06455106585,424.16437096190293,379.0989325871609,464.73835128656185,450.2747271221622,2718.0,409.5201024305783,399.38562712358
111,aroK,HHKABJCC_00117,shikimate kinase 1,522,-,1124,188491.3229845268,358.68069629744105,320.57258557011716,361.09448847610497,349.85647690530146,1083.0,340.41728694279686,331.9929127347396
112,hofQ,HHKABJCC_00118,DNA utilization protein HofQ,1209,-,19,3568.9017962363096,2.617818280068835,2.3396875919368245,2.9519452408902476,2.8600745648422574,19.0,2.5785820350897506,2.514769353351822
113,hofP,HHKABJCC_00119,DNA utilization protein HofP,405,-,9,1019.126268008172,3.701686901290317,3.3084003493001415,2.5163611555757335,2.4380467622931787,6.5,2.6333706202407803,2.568202074504911
114,hofO,HHKABJCC_00120,DNA utilization protein HofO,441,-,10,1409.1380513420684,3.777231531928895,3.3759187237756545,3.1953243794604727,3.09587923838288,6.0,2.2323706984772707,2.1771257774452937
115,hofN,HHKABJCC_00121,DNA utilization protein HofN,540,-,14,2279.3150955644305,4.318634718172037,3.859800407516832,4.220953880674871,4.08958901617351,11.5,3.494280246088728,3.407806598862286
116,hofM,HHKABJCC_00122,DNA utilization protein HofM,780,-,35,6645.879182337905,7.474560089143911,6.680423782240672,8.520357926074237,8.255186664766143,34.0,7.152172276275255,6.9751760485074215
117,mrcA,HHKABJCC_00123,peptidoglycan glycosyltransferase/peptidoglycan DD-transpeptidase MrcA,2553,+,470,91084.41020323036,30.6661488297259,27.408016994789662,35.677403134833675,34.56704813900544,467.0,30.013712510725842,29.27095720639286
118,nudE,HHKABJCC_00124,ADP-sugar diphosphatase NudE,561,-,274,48839.666536083925,81.35793135991018,72.71403976269295,87.0582291195792,84.34879594515334,272.0,79.5535739820991,77.58484588714137
119,igaA,HHKABJCC_00125,inner membrane protein IgaA,2136,+,1174,223898.12136497995,91.55436282545294,81.82714908872963,104.82121786749998,101.55896353558809,1164.0,89.41397131906572,87.20122601290011
120,yrfG,HHKABJCC_00126,purine nucleotidase,669,+,494,89751.70662198891,123.00224187695628,109.93384120320201,134.15800690880255,129.9827306803568,466.5,114.41400361242755,111.58257754200278
121,hslR,HHKABJCC_00127,heat shock protein Hsp15,402,+,277,42720.98921161948,114.77991846911392,102.58510038314989,106.27111744183951,102.96373921933129,213.0,86.9375111194301,84.78605126565866
122,hslO,HHKABJCC_00128,molecular chaperone Hsp33,879,+,775,131433.97098352312,146.8672704010237,131.26332443895615,149.5267019152709,144.87311993078956,727.5,135.79937623544112,132.43872210150357
123,yhgE,HHKABJCC_00129,putative transport protein YhgE,1725,-,185,35532.22930574645,17.864662871444576,15.96662777270938,20.598393800432724,19.95732893996879,185.0,17.59690467973605,17.161430584818767
124,pck,HHKABJCC_00130,phosphoenolpyruvate carboxykinase (ATP),1623,+,14431,2751987.818524828,1481.1195103286664,1323.7576369893811,1695.6178795593519,1642.8467242017418,14356.0,1451.3380532529065,1415.421502208158
125,envZ,HHKABJCC_00131,sensor histidine kinase EnvZ,1353,-,533,94527.88107417335,65.62081325014654,58.64891528304797,69.86539621151023,67.69103975888972,493.5,59.847086524643146,58.366038788573576
126,ompR,HHKABJCC_00132,DNA-binding transcriptional dual regulator OmpR,720,-,511,93771.37580599806,118.2226254099595,105.66203615577328,130.23802195277509,126.18474380986956,473.5,107.90489325150082,105.23454942791038
127,greB,HHKABJCC_00133,transcription elongation factor GreB,477,+,89,15032.112453120535,31.08020134102248,27.778078404501194,31.513862585158353,30.533085631549,89.0,30.614366717167854,29.856746903895992
128,yhgF,HHKABJCC_00134,putative RNA-binding protein YhgF,2322,+,1512,290895.8741954787,108.46803478199536,96.94382418879486,125.27815426161872,121.37923751796384,1506.0,106.41832256035639,103.78476719689792
129,feoA,HHKABJCC_00135,ferrous iron transport protein A,228,+,219,39510.74146739374,160.00054566761438,143.00125194014427,173.29272573418305,167.89949565427918,214.5,154.36402780490366,150.5439505515708
130,feoB,HHKABJCC_00136,Fe(2(+)) transporter FeoB,2322,+,999,177749.34014807912,71.66638012381836,64.05216955331089,76.55010342294536,74.16770497747532,940.0,66.42312297923972,64.77933676300403
131,feoC,HHKABJCC_00137,ferrous iron transport protein FeoC,237,+,201,35218.65199251317,141.2732405998773,126.26363358404971,148.6019071414058,143.9771066938933,155.5,107.6553704876428,104.99120165344566
132,rpnA,HHKABJCC_00138,recombination-promoting nuclease RpnA,879,+,14,1805.0294092990891,2.6530861749862344,2.3712084414779175,2.053503309782809,1.9895940154221734,14.0,2.6133213296167366,2.548648947657801
133,bioH,HHKABJCC_00139,pimeloyl-acyl carrier protein methyl ester esterase,771,-,103,19308.52306233944,22.253331760675255,19.889021555131205,25.043479977093952,24.264074788874385,101.0,21.494168456739324,20.9622480011221
134,yhgH,HHKABJCC_00140,DNA utilization protein YhgH,684,+,363,44796.47905358228,88.40212797160429,79.0098241313126,65.49192844090977,63.45368340227944,321.0,77.00210244813375,75.09651612595839
135,nfuA,HHKABJCC_00141,iron-sulfur cluster carrier protein NfuA,576,+,4234,782059.8593456016,1224.4486203174379,1094.3568030419376,1357.7428113638916,1315.487030920728,4169.0,1187.5805173323836,1158.1912264122448
136,gntT,HHKABJCC_00142,high-affinity gluconate transporter,1317,+,82,15700.424101948971,10.371468994503624,9.26954995361999,11.921354671183728,11.550337316973181,81.0,10.09143428502994,9.841699556583565
