,gene,locus_tag,product,length,strand,counts,coverage,RPKM,TPM,coverage_FPKM,coverage_TPM,htseq_counts,htseq_FPKM,htseq_TPM
28,rpsN,HHKABJCC_00034,30S ribosomal subunit protein S14,306,-,20945,2440206.81476219,11276.74711701036,9839.731540237704,7974.532074386242,7842.666372492916,17386.5,9223.199756733511,8915.119978584618
29,rplE,HHKABJCC_00035,50S ribosomal subunit protein L5,540,-,26939,3551160.860495871,8218.87950974364,7171.533341866602,6576.223815733094,6467.480335716934,23626.0,7102.1087178634025,6864.879108194449
30,rplX,HHKABJCC_00036,50S ribosomal subunit protein L24,315,-,10144,1584729.042912034,5305.466662576688,4629.381781266341,5030.8858505143935,4947.695854206762,8884.0,4578.137924284272,4425.215754836643
31,rplN,HHKABJCC_00037,50S ribosomal subunit protein L14,372,-,7014,1099382.8837273242,3106.330957588033,2710.485779333423,2955.330332600334,2906.461420293028,6405.5,2795.1233095473426,2701.758643074032
32,rpsQ,HHKABJCC_00038,30S ribosomal subunit protein S17,255,-,10567,1393684.1519463854,6827.102608858352,5957.113001806168,5465.42804684857,5375.052524018834,8797.0,5599.964680181844,5412.910737752317
33,rpmC,HHKABJCC_00039,50S ribosomal subunit protein L29,192,-,9619,1339748.1218639773,8253.793501498949,7201.998182685113,6977.854801374881,6862.470009827243,6762.5,5717.378257017709,5526.402384058936
34,rplP,HHKABJCC_00040,50S ribosomal subunit protein L16,411,-,12477,1841018.3870930295,5001.419193282269,4364.079611917091,4479.363472245814,4405.2933697252865,10560.0,4170.7386118950835,4031.424679619943
35,rpsC,HHKABJCC_00041,30S ribosomal subunit protein S3,702,-,21836,3418955.2750746673,5124.610672395529,4471.572585727844,4870.306659650523,4789.771977474831,19880.5,4597.069472532977,4443.514938251201
36,rplV,HHKABJCC_00042,50S ribosomal subunit protein L22,333,-,12950,1919779.6901881555,6406.936772137659,5590.489631359687,5765.1041747392055,5669.773251068848,11273.0,5495.233485999674,5311.677848271327
37,rpsS,HHKABJCC_00043,30S ribosomal subunit protein S19,279,-,14924,1854221.0154823016,8812.638192385479,7689.628318747649,6645.953460510042,6536.0569412352115,13024.5,7577.880164483514,7324.758503727052
38,rplB,HHKABJCC_00044,50S ribosomal subunit protein L2,822,-,32002,4658136.542612454,6414.018474930639,5596.668900399565,5666.832776900796,5573.126854764212,28678.5,5663.377238694752,5474.205145571996
39,rplW,HHKABJCC_00045,50S ribosomal subunit protein L23,303,-,20509,2205373.295068588,11151.332355850462,9730.29860109385,7278.45971969831,7158.104168966616,17892.5,9585.599369961925,9265.414466109434
40,rplD,HHKABJCC_00046,50S ribosomal subunit protein L4,606,-,17181,2822582.413981463,4670.901584813174,4075.680439450812,4657.726755744988,4580.707263924722,16011.0,4288.809040448802,4145.551237023282
41,rplC,HHKABJCC_00047,50S ribosomal subunit protein L3,630,-,23967,3878762.5056580505,6267.553208890746,5468.867958971332,6156.765881996906,6054.958497331657,22552.0,5810.792799890753,5616.696628943942
42,rpsJ,HHKABJCC_00048,30S ribosomal subunit protein S10,312,-,25913,2725661.9491552813,13683.210377176089,11939.534984952496,8736.095990882312,8591.637178891911,24907.5,12958.848758633289,12525.988216096504
43,gspB,HHKABJCC_00049,putative general secretion pathway protein B,420,-,33,5430.528471532031,12.9446273559516,11.295070887849167,12.929829694123883,12.71602391190712,31.0,11.981281713148281,11.581074549746955
44,gspA,HHKABJCC_00050,Type II secretion system protein GspA,1470,-,12,1601.2869177253651,1.344896348670296,1.1735138584778355,1.089310828384602,1.071298143047702,10.0,1.1042655956818692,1.0673801428338208
45,gspC,HHKABJCC_00051,Type II secretion system protein GspC,816,+,30,4173.642509503696,6.0569780408864435,5.28512675233584,5.11475797733296,5.030181083741694,25.0,4.973254980552537,4.807134834453789
46,gspD,HHKABJCC_00052,Type II secretion system protein GspD,1953,+,103,17124.183601306955,8.688801679133363,7.581572508624725,8.768143165031724,8.623154425633235,96.5,8.020767848205406,7.752852542841354
47,gspE,HHKABJCC_00053,Type II secretion system protein GspE,1482,+,71,12268.840231042128,7.892871789851484,6.887069355000657,8.278569656573636,8.141676433466134,68.0,7.448204382210504,7.199414242757674
48,gspF,HHKABJCC_00054,Type II secretion system protein GspF,1197,+,39,6667.886544319813,5.36778805828934,4.683761452696625,5.570498366181965,5.478385415842023,36.5,4.949822099942414,4.784484675334055
49,gspG,HHKABJCC_00055,Type II secretion system protein GspG,438,+,9,1281.7396392435849,3.3852699187420123,2.953879061579483,2.926346208318687,2.877956573272606,8.0,2.964877489775978,2.865842575279848
50,gspH,HHKABJCC_00056,Type II secretion system protein GspH,510,+,8,1395.3564493704403,2.5843106307782158,2.254987414329958,2.7359930379812556,2.69075105525885,7.5,2.387162390665217,2.3074247205378184
51,gspI,HHKABJCC_00057,Type II secretion system protein GspI,378,+,2,83.43734493690926,0.8716920778418585,0.760610834198597,0.2207337167643102,0.21708369614602976,1.0,0.4294366205429492,0.4150922777687081
52,gspJ,HHKABJCC_00058,Type II secretion system protein GspJ,588,+,6,990.5965632935186,1.68112043583787,1.4668923230972943,1.6846880328121063,1.6568302766646834,5.5,1.5183651940625702,1.4676476963965035
53,gspK,HHKABJCC_00059,Type II secretion system protein GspK,984,+,9,1565.7816645607227,1.506857951635164,1.314836411556721,1.5912415290251247,1.5649289906655799,8.0,1.3197320533758927,1.2756494389965178
54,gspL,HHKABJCC_00060,Type II secretion system protein GspL,1164,+,24,4198.496186718945,3.3969031487033248,2.964029848732677,3.606955486871946,3.5473113958409423,24.0,3.346949331241954,3.235152185496322
55,gspM,HHKABJCC_00061,Type II secretion system protein GspM,462,+,8,1390.0306613957437,2.852810436573355,2.48927182101359,3.0087243753154627,2.9589725468879537,8.0,2.8108578799174855,2.7169676363042714
56,gspO,HHKABJCC_00062,Type II secretion system prepilin peptidase,678,+,13,2300.7404050688174,3.1589195210286816,2.756372890303765,3.3934224263551878,3.337309286938626,13.0,3.112465417917481,3.0085006680758575
57,bfr,HHKABJCC_00063,bacterioferritin,477,-,118,18247.924863967877,40.75571639419105,35.562144285738185,38.25560768127438,37.62301851977988,115.0,39.13545051363103,37.82822078533699
58,bfd,HHKABJCC_00064,bacterioferritin-associated ferredoxin,195,-,46,6902.221215206453,38.86405602439548,33.911541500115916,35.39600623182796,34.81070302375982,43.0,35.795194001564596,34.599537860782476
59,chiA,HHKABJCC_00065,endochitinase,2694,-,332,58118.548905202886,20.303242205056026,17.71596459699093,21.573329214997358,21.21659578254322,330.0,19.884158888837224,19.21997428688517
60,tufA,HHKABJCC_00066,translation elongation factor Tu 1,1185,-,70311,9595227.207763553,9775.293990287979,8529.61120731713,8097.238150011437,7963.343398308297,20368.5,2790.1758367004086,2696.9764291803117
61,fusA,HHKABJCC_00067,elongation factor G,2115,-,81036,12246693.829380682,6312.371164339786,5507.974684095608,5790.39897370245,5694.649778917447,78334.5,6012.202229705146,5811.378439917703
62,rpsG,HHKABJCC_00068,30S ribosomal subunit protein S7,471,-,15378,2221902.7656793874,5379.028590460397,4693.5695842247105,4717.415638385111,4639.409139887696,15147.5,5220.485938974297,5046.1076112432465
63,rpsL,HHKABJCC_00069,30S ribosomal subunit protein S12,375,-,6335,941720.0317870721,2783.1733338165996,2428.5086958626484,2511.2534180988587,2469.727697025738,6147.5,2661.081317786082,2572.194015803798
64,tusB,HHKABJCC_00070,sulfurtransferase complex subunit TusB,288,-,243,31345.812756404404,139.00764603834386,121.29365896610753,108.83962762640418,107.03987138279177,217.5,122.59073527062002,118.49587366928588
65,tusC,HHKABJCC_00071,sulfurtransferase complex subunit TusC,360,-,216,34537.73501590574,98.84988162726675,86.2532685981209,95.93815282196039,94.35173348823533,187.0,84.31988044360807,81.50336873988584
66,tusD,HHKABJCC_00072,sulfurtransferase complex subunit TusD,387,-,407,50740.55729759023,173.26400440265965,151.18466976500952,131.1125511565639,128.94449309070987,301.0,126.25436643962706,122.03712966400019
67,yheO,HHKABJCC_00073,DNA-binding transcriptional regulator YheO,723,-,1388,227404.04546890064,316.28316205312643,275.9786464135358,314.5284169694338,309.3274208379757,1283.5,288.16979133122936,278.54414212876867
68,fkpA,HHKABJCC_00074,peptidyl-prolyl cis-trans isomerase FkpA,813,-,1505,263512.8879373418,304.9796470869956,266.1155580979335,324.1240934038645,318.7644245632914,1502.0,299.89571701473875,289.87839022982854
69,slyX,HHKABJCC_00075,protein SlyX,219,+,20,2927.408123424753,15.045644083297832,13.128351384797702,13.367160380934944,13.146122962123345,20.0,14.82438744887989,14.32921287639924
70,slyD,HHKABJCC_00076,FKBP-type peptidyl-prolyl cis-trans isomerase SlyD,591,-,1876,324677.787564071,522.9621487105258,456.32016889474005,549.370198923978,540.285893261321,1863.0,511.70098189345583,494.6087873039137
71,HHKABJCC_00077,HHKABJCC_00077,hypothetical protein,201,-,67,7159.634300650108,54.91660090403708,47.918482554511606,35.620071147512974,35.03106283460597,63.5,51.282423894987105,49.569452454140794
72,kefB,HHKABJCC_00078,K(+) : H(+) antiporter KefB,1806,-,196,32409.19508868544,17.87982355015161,15.601366413096803,17.94529074678042,17.648550030468716,186.0,16.718067506718533,16.15963890662366
73,kefG,HHKABJCC_00079,glutathione-regulated potassium-efflux system ancillary protein KefG,552,-,173,29648.661655134507,51.63354324129575,45.05379066266582,53.71134357814222,52.823180617043285,165.5,48.66870569664194,47.043039501689506
74,yheS,HHKABJCC_00080,putative ATP-binding protein YheS,1914,+,1156,200363.2446587091,99.50406057220512,86.82408437776712,104.68299093976442,102.95196823551038,1125.0,95.41166294978534,92.224655758173
75,yheT,HHKABJCC_00081,putative hydrolase YheT,1023,+,421,65871.12093370252,67.80026094017482,59.16035529457299,64.39014754027617,63.32540143088557,371.0,58.869338017304116,56.90294315711446
76,HHKABJCC_00082,HHKABJCC_00082,hypothetical protein,219,+,158,12950.541091803258,118.86058825805287,103.71397593990184,59.13489083015186,58.15704488095197,104.0,77.08681473417542,74.51190695727603
77,prkB,HHKABJCC_00083,putative phosphoribulokinase,870,+,517,77875.44702866807,97.90304368064542,85.42708786442242,89.51200807892882,88.03185053951388,491.0,91.6121585052072,88.55206502220308
78,yhfA,HHKABJCC_00084,OsmC family protein YhfA,405,-,125,17763.278158270514,50.84870454077508,44.3689653282515,43.85994606980374,43.13468438428431,121.0,48.497709013317056,46.877754569346095
79,crp,HHKABJCC_00085,DNA-binding transcriptional dual regulator CRP,633,+,4723,743105.4208467216,1229.2469481979485,1072.6018630566746,1173.9422130279963,1154.5300754305617,4552.0,1167.3186378466805,1128.3270431222659
80,yhfK,HHKABJCC_00086,putative transporter YhfK,2091,+,1042,137055.60300349374,82.09913650216161,71.6371001747505,65.54548206766798,64.46163151466175,884.0,68.6260667755464,66.3337708278189
81,argD,HHKABJCC_00087,N-acetylornithine aminotransferase/N-succinyldiaminopimelate aminotransferase,1221,-,6885,1180471.5561673923,928.9945877746815,810.6111852280404,966.8071713082657,950.8201886175129,6857.0,911.6105903929688,881.1603349660048
82,pabA,HHKABJCC_00088,aminodeoxychorismate synthase subunit 2,564,-,138,23866.631177272517,40.31112194019743,35.17420527937554,42.316721945518644,41.61697878954168,136.0,39.14269111502115,37.8352195310882
83,fic,HHKABJCC_00089,putative adenosine monophosphate--protein transferase Fic,603,-,102,12384.232303827213,27.868125831899416,24.31684189333425,20.53769867964712,20.198090283016057,69.5,18.709335751714455,18.084393415027744
84,HHKABJCC_00090,HHKABJCC_00090,hypothetical protein,168,-,79,7685.112047486813,77.47163341819518,67.59928788940033,45.74471456837389,44.98828662524185,47.5,45.89603882052769,44.36298718653068
85,ppiA,HHKABJCC_00091,peptidyl-prolyl cis-trans isomerase A,573,-,657,114094.35578191961,188.90160625105952,164.82954470321536,199.11754935762585,195.82497053790328,654.0,185.27379727340931,179.08515213221264
86,tsgA,HHKABJCC_00092,putative transporter TsgA,1182,+,427,74490.02113941942,59.51621468533969,51.93195951973721,63.02032245297751,61.97822757188755,426.0,58.50365493467853,56.549474876937
87,nirB,HHKABJCC_00093,nitrite reductase catalytic subunit NirB,2544,+,34,5799.78310444431,2.201844847567525,1.921259913742211,2.279788956149493,2.2420906977354473,31.5,2.009945692140289,1.9428080783773614
88,nirD,HHKABJCC_00094,nitrite reductase subunit NirD,327,+,3,521.9272215202409,1.5114660799276263,1.3188573180140812,1.596107711071073,1.5697147062333647,2.5,1.2410324355140274,1.1995786008912208
89,nirC,HHKABJCC_00095,nitrite transporter NirC,807,+,34,5599.178424064082,6.9411317127779215,6.056611177893662,6.938263226845207,6.823533115812452,32.5,6.537334427967943,6.318969804694645
90,cysG,HHKABJCC_00096,siroheme synthase,1374,+,588,102219.62386100502,70.50428238334892,61.51979856343413,74.395650553861,73.16545490268224,582.5,68.81768725927894,66.51899066994395
91,HHKABJCC_00097,HHKABJCC_00097,hypothetical protein,168,+,1,177.52626582321122,0.9806535875720909,0.8556871884734217,1.0567039632334,1.039230460273547,1.0,0.9662323962216356,0.9339576249795932
92,frlA,HHKABJCC_00098,fructoselysine/psicoselysine transporter,1338,+,3,442.04040189979594,0.36939417648455436,0.3223216315325893,0.33037399245126753,0.3249109761895592,2.5,0.3033016490381816,0.2931705549263297
93,frlB,HHKABJCC_00099,fructoselysine 6-phosphate deglycase,1023,+,24,4056.475174060375,3.86509801084132,3.3725618220184126,3.965273874936828,3.8997046831848396,22.5,3.570242871669387,3.4509871186929253
94,frlC,HHKABJCC_00100,fructoselysine 3-epimerase,831,+,9,1519.624835446688,1.7842938921889309,1.5569182057422548,1.8286700787565437,1.7984314564502797,8.0,1.5627152112176634,1.510516303216093
95,frlD,HHKABJCC_00101,fructoselysine 6-kinase,786,+,43,7541.315772170012,9.013029919364866,7.864483778030532,9.594549328460575,9.435895257005859,43.0,8.880487061456865,8.583854812789543
96,frlR,HHKABJCC_00102,putative DNA-binding transcriptional regulator FrlR,732,+,256,43914.67237668776,57.617417341940545,50.275129237520375,59.99272182607618,59.000690908363,254.0,56.326596737116986,54.44513630208907
97,yhfS,HHKABJCC_00103,putative aminotransferase YhfS,1086,-,28,4152.33935760491,4.247692887605078,3.7064019655423346,3.8235169038719246,3.760291784764372,24.5,3.662074164685315,3.5397509985414417
98,yhfT,HHKABJCC_00104,putative protein YhfT,1305,-,29,4842.916531657202,3.6611067269358055,3.1945655036341076,3.711047150695174,3.6496818150590626,26.5,3.2962962666503612,3.186191070045324
99,HHKABJCC_00105,HHKABJCC_00105,hypothetical protein,354,-,9,1308.3685791170667,4.188554306240117,3.65479951686953,3.695956438183804,3.6348406403737146,7.5,3.4391322577380254,3.3242559533171967
100,php,HHKABJCC_00106,putative hydrolase,879,-,10,1180.5496677243545,1.8742867202743032,1.6354430905976658,1.3430599177751474,1.3208512744227607,7.0,1.292706823613929,1.249526924887374
101,yhfW,HHKABJCC_00107,putative mutase YhfW,1227,-,10,1517.8495727884558,1.3427041785828138,1.1716010404526067,1.2370412166165083,1.2165856830781765,8.5,1.12451496479584,1.0869531283381084
102,yhfX,HHKABJCC_00108,putative PLP-binding protein YhfX,1164,-,6,1063.382332281035,0.8492257871758312,0.7410074621831693,0.9135587047087929,0.8984522309127796,6.0,0.8367373328104885,0.8087880463740805
103,yhfY,HHKABJCC_00109,PRD domain-containing protein YhfY,363,-,14,1894.2052563336638,6.3539868814588365,5.544287237712088,5.218196298439845,5.131908963823553,12.5,5.5897741930177265,5.403060640377812
104,yhfZ,HHKABJCC_00110,putative DNA-binding transcriptional regulator YhfZ,906,-,50,8492.856556982424,9.09215246755581,7.933523601740334,9.374013859804,9.219006530765707,48.5,8.689692675953518,8.399433474982038
105,trpS,HHKABJCC_00111,tryptophan--tRNA ligase,1005,-,2763,440519.001801691,452.9390098443417,395.2202008898973,438.32736497680696,431.0792474568624,2591.5,418.5776425948318,404.5960190075775
106,gph,HHKABJCC_00112,phosphoglycolate phosphatase,759,-,1920,321897.7262412795,416.75839421245536,363.65014428720275,424.10767620721936,417.0946933914575,1706.5,364.96850874515565,352.77757499426815
107,rpe,HHKABJCC_00113,ribulose-phosphate 3-epimerase,678,-,1807,274569.22377281135,439.08981342298677,383.13583175222334,404.9693565970669,398.27284224928667,1607.5,384.8683199463347,372.0126787639955
108,dam,HHKABJCC_00114,DNA adenine methyltransferase,837,-,1181,165596.5007598914,232.46059379092404,202.837734397413,197.84528167251065,194.57374088608321,1032.5,200.2421403209139,193.5535121015057
109,damX,HHKABJCC_00115,cell division protein DamX,1287,-,5567,960438.4012554714,712.6357045053018,621.8232922633243,746.2613840368853,733.9213143896661,5523.5,696.6693237055744,673.3986870120929
110,aroB,HHKABJCC_00116,3-dehydroquinate synthase,1089,-,4272,712297.5126757616,646.2912370855273,563.9332161787152,654.0840336783853,643.2681952826439,4200.0,626.0547096179854,605.1427917223149
111,aroK,HHKABJCC_00117,shikimate kinase 1,522,-,1947,292453.2197918417,614.4978273572425,536.1912961703109,560.2552103291987,550.9909117019794,1889.5,587.5803580977224,567.9535874387398
112,hofQ,HHKABJCC_00118,DNA utilization protein HofQ,1209,-,16,2604.3103196265083,2.1803116984233086,1.9024707713950022,2.154102828475193,2.1184828975779753,16.0,2.148248702269443,2.0764913944955725
113,hofP,HHKABJCC_00119,DNA utilization protein HofP,405,-,5,873.4292278501993,2.033948181631003,1.77475861313006,2.1566153774078995,2.1209538993671684,4.5,1.8036338062803863,1.7433875666285736
114,hofO,HHKABJCC_00120,DNA utilization protein HofO,441,-,4,557.4324746848831,1.4943292763003289,1.3039042871975948,1.2640192169725242,1.2431175791462616,3.5,1.2883098616288475,1.2452768333061242
115,hofN,HHKABJCC_00121,DNA utilization protein HofN,540,-,9,1372.2780348134227,2.7458300452018545,2.3959241277255807,2.541255620024857,2.4992337869067387,7.5,2.254542257850483,2.1792344582857175
116,hofM,HHKABJCC_00122,DNA utilization protein HofM,780,-,23,3451.110607603226,4.858007003049435,4.2389426875144895,4.424500778978495,4.351337877969978,21.5,4.4743992501955745,4.3249422325978095
117,mrcA,HHKABJCC_00123,peptidoglycan glycosyltransferase/peptidoglycan DD-transpeptidase MrcA,2553,+,1064,186388.3770131059,68.66188409153403,59.91218030317316,73.0075898993756,71.80034701718277,1056.0,67.14350056752367,64.90072633465714
118,nudE,HHKABJCC_00124,ADP-sugar diphosphatase NudE,561,-,404,66827.98750648963,118.64335168572718,103.5244222033299,119.12297238233447,117.15317224631524,403.0,116.60926587128274,112.71420150021102
119,igaA,HHKABJCC_00125,inner membrane protein IgaA,2136,+,1115,193161.00405426143,86.00001405618167,75.04088209028153,90.43118167334336,88.93582481313334,1107.5,84.16535563717112,81.35400547926176
120,yrfG,HHKABJCC_00126,purine nucleotidase,669,+,659,108072.66484519628,162.2871748688809,141.6066367866509,161.54359468639205,158.8723333131871,621.5,150.80157990178387,145.7643999093711
121,hslR,HHKABJCC_00127,heat shock protein Hsp15,402,+,338,44163.20914884025,138.52097839973533,120.86900823451437,109.85872922597078,108.04212126661206,252.5,101.95914986995466,98.55343893441376
122,hslO,HHKABJCC_00128,molecular chaperone Hsp33,879,+,979,150957.68488010945,183.49266991485428,160.1098785695115,171.73798052344648,168.8981462695715,918.5,169.6216024984848,163.95578292986468
123,yhgE,HHKABJCC_00129,putative transport protein YhgE,1725,-,95,16602.25637978671,9.073177540666997,7.916966682919311,9.624496452050268,9.465347179317911,95.0,8.939750170259307,8.641138373724237
124,pck,HHKABJCC_00130,phosphoenolpyruvate carboxykinase (ATP),1623,+,906,156310.10179467924,91.96754236424694,80.24795784544827,96.30936647854544,94.71680880981572,905.0,90.5150791876386,87.49163111638777
125,envZ,HHKABJCC_00131,sensor histidine kinase EnvZ,1353,-,441,73563.33403182226,53.69893791281675,46.855988484566794,54.370535130689035,53.471471874005616,419.5,50.329781490107905,48.648630878094465
126,ompR,HHKABJCC_00132,DNA-binding transcriptional dual regulator OmpR,720,-,316,52595.706775442784,72.30685785698216,63.09266869677362,73.04959274367053,71.84165530855687,296.5,66.84717794526682,64.61430168817152
127,greB,HHKABJCC_00133,transcription elongation factor GreB,477,+,106,15034.699452567758,36.61106726935806,31.94565503634108,31.51928606408335,30.998087736551792,105.5,35.90252199293977,34.70328080741784
128,yhgF,HHKABJCC_00134,putative RNA-binding protein YhgF,2322,+,2653,462306.8004061737,188.2348090418739,164.24771862676914,199.09853591997145,195.80627150368704,2639.5,184.52292370841397,178.35935977194268
129,feoA,HHKABJCC_00135,ferrous iron transport protein A,228,+,139,21970.650658280618,100.43957270606782,87.64038256680412,96.36250288719569,94.76906656254518,135.5,96.47067661223385,93.2482955045415
130,feoB,HHKABJCC_00136,Fe(2(+)) transporter FeoB,2322,+,621,98578.56014897095,44.0609937485879,38.446224375131415,42.45416027087466,41.75214445475024,580.5,40.5817606413087,39.22622024914291
131,feoC,HHKABJCC_00137,ferrous iron transport protein FeoC,237,+,140,21821.528594989122,97.32055856411635,84.9188298434383,92.0739603164098,90.55143870762235,107.0,73.28689263493723,70.83891251743952
132,rpnA,HHKABJCC_00138,recombination-promoting nuclease RpnA,879,+,16,1755.7347689915587,2.9988587524388852,2.6167089449562657,1.9974229453828882,1.9643938502317446,16.0,2.9547584539746943,2.856061542599712
133,bioH,HHKABJCC_00139,pimeloyl-acyl carrier protein methyl ester esterase,771,-,158,26201.101572847743,33.7619569760228,29.4596118428515,33.98327052250031,33.42132810653415,158.0,33.26546397575499,32.15430764910288
134,yhgH,HHKABJCC_00140,DNA utilization protein YhgH,684,+,390,46332.58011719989,93.93629102006345,81.96582542219093,67.7376902298244,66.61758964166845,355.5,84.36734449114175,81.54924736006026
135,nfuA,HHKABJCC_00141,iron-sulfur cluster carrier protein NfuA,576,+,4089,681129.2261851802,1169.5519848781648,1020.5139331531145,1182.5160176826046,1162.962104899099,4039.5,1138.4029313233784,1100.3771992806444
136,gntT,HHKABJCC_00142,high-affinity gluconate transporter,1317,+,221,38471.7170665481,27.64594259633758,24.12297185546029,29.21163027072749,28.728591003574717,219.0,26.992879515403505,26.091244448177065
