,gene,locus_tag,product,length,strand,counts,coverage,RPKM,TPM,coverage_FPKM,coverage_TPM,htseq_counts,htseq_FPKM,htseq_TPM
23,rpmD,HHKABJCC_00029,50S ribosomal subunit protein L30,180,-,4472,480233.9025551316,4112.462761383012,3826.4912929079924,2667.966125306287,2561.4290963611847,2699.5,2534.824326486049,2497.9734602976064
24,rpsE,HHKABJCC_00030,30S ribosomal subunit protein S5,504,-,6815,1181896.01229774,2238.247006678477,2082.6043126411932,2345.0317704320237,2251.390132618868,5395.0,1809.2473793284782,1782.9448334751926
25,rplR,HHKABJCC_00031,50S ribosomal subunit protein L18,354,-,4209,713673.0003676307,1968.1053973493558,1831.2477470190875,2016.0254247673186,1935.521644379987,3530.5,1685.6600471510415,1661.15419394942
26,rplF,HHKABJCC_00032,50S ribosomal subunit protein L6,534,-,7445,1422948.0311624531,2307.7891845261793,2147.310682878234,2664.696687570137,2558.2902135745253,6900.5,2184.119231183093,2152.366858962684
27,rpsH,HHKABJCC_00033,30S ribosomal subunit protein S8,393,-,5015,882142.7617149323,2112.277999324291,1965.3949084993903,2244.638070521456,2155.0053466190984,4568.0,1964.5839175852368,1936.0231142560133
28,rpsN,HHKABJCC_00034,30S ribosomal subunit protein S14,306,-,8490,1335263.9067937406,4592.603499439882,4273.244117224672,4363.607538541636,4189.360280216606,7098.5,3920.8678037460577,3863.8668616023797
29,rplE,HHKABJCC_00035,50S ribosomal subunit protein L5,540,-,10282,1895985.0652097643,3151.7845939579697,2932.616537990457,3511.083454092156,3370.879125398012,9009.0,2819.8101324088184,2778.8161886548296
30,rplX,HHKABJCC_00036,50S ribosomal subunit protein L24,315,-,3387,615848.1205481905,1779.8251179151875,1656.0600573830013,1955.0733985656843,1877.003550048069,2954.5,1585.2964247565492,1562.2496416689396
31,rplN,HHKABJCC_00037,50S ribosomal subunit protein L14,372,-,3126,591237.9821646595,1390.973071738483,1294.2479133566255,1589.3494144211277,1525.883629394106,2894.5,1315.1268776799532,1296.0077757825086
32,rpsQ,HHKABJCC_00038,30S ribosomal subunit protein S17,255,-,2970,496699.49719083414,1927.9197729097457,1793.8565410823005,1947.8411654542515,1870.0601139423486,2571.5,1704.4465547368577,1679.6675863256496
33,rpmC,HHKABJCC_00039,50S ribosomal subunit protein L29,192,-,2417,406187.0560304349,2083.761983088398,1938.8618322951036,2115.5575834918486,2031.0792921935938,1744.5,1535.7014160799151,1513.3756372091505
34,rplP,HHKABJCC_00040,50S ribosomal subunit protein L16,411,-,3438,606783.2181415517,1384.6395714748826,1288.3548305450631,1476.35819499161,1417.404367107044,2952.0,1213.9801090691547,1196.3314625387836
35,rpsC,HHKABJCC_00041,30S ribosomal subunit protein S3,702,-,5511,1023957.8436398387,1299.469191664475,1209.1070085785022,1458.629406894357,1400.3835236844866,5012.5,1206.852829964839,1189.3077986656367
36,rplV,HHKABJCC_00042,50S ribosomal subunit protein L22,333,-,3070,544482.5015318089,1526.0432090902966,1419.925575258368,1635.0825871826091,1569.7905884326972,2664.0,1352.1567068493835,1332.4992712830351
37,rpsS,HHKABJCC_00043,30S ribosomal subunit protein S19,279,-,4129,717501.5242862436,2449.702628794283,2279.3557834290923,2571.6900512051743,2468.997511437031,3625.5,2196.345941165968,2164.4158190128337
38,rplB,HHKABJCC_00044,50S ribosomal subunit protein L2,822,-,8138,1548205.062330681,1638.7720815390628,1524.8155338824497,1883.4611463876897,1808.250913106844,7322.5,1505.6519899489983,1483.7630647764643
39,rplW,HHKABJCC_00045,50S ribosomal subunit protein L23,303,-,4883,818226.1642635794,2667.575895406389,2482.0786300593873,2700.416383708183,2592.583553408691,4267.5,2380.4986577886734,2345.8913532179677
40,rplD,HHKABJCC_00046,50S ribosomal subunit protein L4,606,-,4429,855885.2233576404,1209.7781733314455,1125.6529031878993,1412.3518537254793,1355.9539223972674,4107.0,1145.4842398990136,1128.8313752391555
41,rplC,HHKABJCC_00047,50S ribosomal subunit protein L3,630,-,6303,1198752.4441721153,1656.0728842957526,1540.913277485246,1902.781657416056,1826.7999188963922,5901.5,1583.284286799928,1560.266755848578
42,rpsJ,HHKABJCC_00048,30S ribosomal subunit protein S10,312,-,6411,1144194.9276941442,3401.2916389878674,3164.773420793459,3667.2914349171288,3520.8494205129773,6120.5,3315.6550978652454,3267.452640179414
43,gspB,HHKABJCC_00049,putative general secretion pathway protein B,420,-,58,10970.759264038183,22.858692834163172,21.269150426973887,26.1208553905671,25.07779929610631,54.0,21.731089931507952,21.415166859905927
44,gspA,HHKABJCC_00050,Type II secretion system protein GspA,1470,-,26,4307.6147273086135,2.9277143531440517,2.724127640893207,2.93035015463171,2.813335625743176,22.0,2.529544859752248,2.492770745597515
45,gspC,HHKABJCC_00051,Type II secretion system protein GspC,816,+,72,12429.044444892905,14.605452825073835,13.589822280926523,15.231672113839345,14.623442092669901,59.5,12.324344984304279,12.145175649715167
46,gspD,HHKABJCC_00052,Type II secretion system protein GspD,1953,+,252,50056.58440680284,21.358511658172485,19.873288496838782,25.63061157542388,24.60713186127342,237.0,20.51082562233128,20.21264255594466
47,gspE,HHKABJCC_00053,Type II secretion system protein GspE,1482,+,144,28942.968416560412,16.083737523967944,14.96531036604054,19.52966829727423,18.749811005631862,138.0,15.73866612223473,15.509859939023187
48,gspF,HHKABJCC_00054,Type II secretion system protein GspF,1197,+,83,16110.479080134217,11.477746553149082,10.67960971227364,13.45904685057161,12.921601172273046,77.5,10.943206430746368,10.784115865124816
49,gspG,HHKABJCC_00055,Type II secretion system protein GspG,438,+,11,1958.3887443178671,4.15710757730412,3.8680316081175947,4.471207178807916,4.2926632594867815,9.5,3.665949975761742,3.612654987782202
50,gspH,HHKABJCC_00056,Type II secretion system protein GspH,510,+,9,1693.6280342491432,2.921090565014766,2.7179644561853036,3.3208392828414572,3.1882317705337453,8.0,2.6512876604889875,2.6127436691824224
51,gspI,HHKABJCC_00057,Type II secretion system protein GspI,378,+,3,422.35637082391776,1.313717978974895,1.2223649670674648,1.1173448963595707,1.0727271613606095,2.5,1.1178544203450593,1.1016032335342556
52,gspJ,HHKABJCC_00058,Type II secretion system protein GspJ,588,+,1,210.1275476735909,0.28151099549462033,0.2619353500858853,0.3573597749550866,0.3430897104564849,1.0,0.2874482795173009,0.2832694029088085
53,gspK,HHKABJCC_00059,Type II secretion system protein GspK,984,+,13,2693.835161175436,2.186859806464307,2.0347904634720604,2.737637358918126,2.6283182233482285,13.0,2.2329823664941553,2.20051962991355
54,gspL,HHKABJCC_00060,Type II secretion system protein GspL,1164,+,36,7165.349375669452,5.119437072706291,4.763442861355688,6.155798432705715,5.9099855381622755,34.0,4.936998285317767,4.865225002536856
55,gspM,HHKABJCC_00061,Type II secretion system protein GspM,462,+,17,3347.3318344403033,6.090874266156331,5.667328483676427,7.245307000953037,6.955987929636842,15.0,5.487648972603018,5.407870419168162
56,gspO,HHKABJCC_00062,Type II secretion system prepilin peptidase,678,+,15,2769.481078337928,3.6621341891778045,3.407477563064172,4.084780351530867,3.9216672001240185,14.0,3.490079995555194,3.43934177691049
57,bfr,HHKABJCC_00063,bacterioferritin,477,-,659,117518.03358740918,228.6860768683468,212.78375822951753,246.36904316018698,236.53105247755767,641.5,227.30831431967496,224.0037428008562
58,bfd,HHKABJCC_00064,bacterioferritin-associated ferredoxin,195,-,60,8199.176910223518,50.93183549256516,47.39014949246172,42.04706107806932,40.36804089837477,47.5,41.171438189324185,40.57289447816935
59,chiA,HHKABJCC_00065,endochitinase,2694,-,301,62506.64160646309,18.494457338753474,17.208394113214798,23.20216837656388,22.275661079309746,300.0,18.82178044055378,18.548152439908623
60,tufA,HHKABJCC_00066,translation elongation factor Tu 1,1185,-,26619,5033403.682075104,3718.314109007531,3459.7508568392195,4247.598043945235,4077.9832683067325,8133.0,1160.0306431229997,1143.166305205161
61,fusA,HHKABJCC_00067,elongation factor G,2115,-,32258,6091271.909358507,2524.6417188119585,2349.0837766266886,2880.0339996966936,2765.0286918413176,31242.5,2496.7349830816706,2460.437853608761
62,rpsG,HHKABJCC_00068,30S ribosomal subunit protein S7,471,-,5978,1019026.1500959394,2100.911180185355,1954.8185125568843,2163.537473664415,2077.143252887291,5877.5,2109.156328160099,2078.4937545026646
63,rpsL,HHKABJCC_00069,30S ribosomal subunit protein S12,375,-,2743,473694.73327152943,1210.7855478862539,1126.5902271677946,1263.1859553907452,1212.7445058475803,2658.0,1198.010842268554,1180.5943543567694
64,tusB,HHKABJCC_00070,sulfurtransferase complex subunit TusB,288,-,369,55061.82259238776,212.0833462307596,197.33554437095384,191.18688400134639,183.55242327803532,315.0,184.86517476456416,182.1776347457275
65,tusC,HHKABJCC_00071,sulfurtransferase complex subunit TusC,360,-,407,76257.38832622289,187.13912610497377,174.12588955876035,211.8260786839525,203.36745514221283,340.0,159.62961122527446,157.3089417486917
66,tusD,HHKABJCC_00072,sulfurtransferase complex subunit TusD,387,-,752,105608.00418527007,321.6470437825045,299.28042728572717,272.88889970354023,261.9919200414857,528.5,230.8187401711561,227.46313464892904
67,yheO,HHKABJCC_00073,DNA-binding transcriptional regulator YheO,723,-,2606,499242.0405176847,596.6351047085485,555.1464330932289,690.5145788626345,662.941001005885,2387.5,558.1386821581783,550.0245522455475
68,fkpA,HHKABJCC_00074,peptidyl-prolyl cis-trans isomerase FkpA,813,-,859,177812.03211686938,174.8941595773294,162.73241063416975,218.71098661361546,209.97743543001803,857.0,178.167019952325,175.57685662508632
69,slyX,HHKABJCC_00075,protein SlyX,219,+,24,3219.154030359413,18.140105791872525,16.878683380876776,14.69933347196079,14.112360758656116,24.0,18.52269461437512,18.253414675110076
70,slyD,HHKABJCC_00076,FKBP-type peptidyl-prolyl cis-trans isomerase SlyD,591,-,1635,333970.4204459752,457.93407927008144,426.09036694681635,565.0937740202626,542.528490605136,1614.0,461.5864900285332,454.87602027301585
71,HHKABJCC_00077,HHKABJCC_00077,hypothetical protein,201,-,109,16194.530099203654,89.76419265294132,83.52219133186348,80.5698014885754,77.35249404532439,106.0,89.13470828733499,87.83888231094637
72,kefB,HHKABJCC_00078,K(+) : H(+) antiporter KefB,1806,-,281,56198.61262530189,25.75498270408922,23.964038772973787,31.117725706147226,29.875134950284103,272.0,25.455884846555396,25.085811308761468
73,kefG,HHKABJCC_00079,glutathione-regulated potassium-efflux system ancillary protein KefG,552,-,280,57444.66898300628,83.96371430839547,78.12506528648579,104.06642931704036,99.9108562431543,273.0,83.59120945875945,82.37597397198114
74,yheS,HHKABJCC_00080,putative ATP-binding protein YheS,1914,+,885,181665.771341203,76.5374565493681,71.21521289325653,94.91419610303188,91.12408933907554,862.0,76.12062965675082,75.01400025117401
75,yheT,HHKABJCC_00081,putative hydrolase YheT,1023,+,425,77663.14162015922,68.76793526305535,63.98596675118548,75.91704948207158,72.88553539297509,353.0,58.32249725291207,57.47461421834207
76,HHKABJCC_00082,HHKABJCC_00082,hypothetical protein,219,+,300,28079.344195621954,226.7513223984065,210.98354226095967,128.21618354165275,123.09626424146322,197.0,152.0404516263291,149.83011212486187
77,prkB,HHKABJCC_00083,putative phosphoribulokinase,870,+,660,113945.86527695815,125.57331854201408,116.8412306452073,130.97225893903237,125.74228423686438,607.0,117.92516107149078,116.21078414781644
78,yhfA,HHKABJCC_00084,OsmC family protein YhfA,405,-,237,38974.45754249764,96.8648056497489,90.12904357177439,96.23322849999418,92.39045023045844,229.0,95.56910057670027,94.17973244562195
79,crp,HHKABJCC_00085,DNA-binding transcriptional dual regulator CRP,633,+,4852,902422.1713409105,1268.7900693242655,1180.5612438335368,1425.6274428766358,1368.6993916896129,4656.0,1243.2151712264474,1225.1415100896154
80,yhfK,HHKABJCC_00086,putative transporter YhfK,2091,+,861,123643.25160209437,68.15877985034454,63.41917064432375,59.13115810717091,56.76993700954627,689.0,55.69320725844245,54.883548416667345
81,argD,HHKABJCC_00087,N-acetylornithine aminotransferase/N-succinyldiaminopimelate aminotransferase,1221,-,1737,350316.24237950385,235.4815268750233,219.1066678315475,286.90928941810307,275.45244857540087,1727.0,239.06374208936177,235.58827206242856
82,pabA,HHKABJCC_00088,aminodeoxychorismate synthase subunit 2,564,-,322,63714.87500558623,94.50384014710893,87.9322543330872,112.96963653472736,108.45854123885428,310.5,93.05067763225479,91.69792192672485
83,fic,HHKABJCC_00089,putative adenosine monophosphate--protein transferase Fic,603,-,989,150001.65118226962,271.4886438341253,252.6099303584495,248.75895718452674,238.82553262919106,694.5,194.66683932564197,191.83680429230265
84,HHKABJCC_00090,HHKABJCC_00090,hypothetical protein,168,-,605,73019.32281657285,596.0995329598586,554.6481038068622,434.6388262891241,417.2828603426998,318.0,319.92993510275596,315.27884543750395
85,ppiA,HHKABJCC_00091,peptidyl-prolyl cis-trans isomerase A,573,-,567,115977.79866296175,163.79518299114213,152.40523207196128,202.4045351884149,194.32213203514678,566.0,166.9547766310539,164.5276150842491
86,tsgA,HHKABJCC_00092,putative transporter TsgA,1182,+,1343,277477.6292539303,188.07506680725362,174.99674703656706,234.75264742295286,225.37852180860787,1338.0,191.32674214937342,188.5452649087036
87,nirB,HHKABJCC_00093,nitrite reductase catalytic subunit NirB,2544,+,71,14748.852571209349,4.619701666631058,4.298457938437712,5.797504941513108,5.565999396557043,71.0,4.7171347379277835,4.648557795847854
88,nirD,HHKABJCC_00094,nitrite reductase subunit NirD,327,+,3,596.7622353929983,1.5186097738608877,1.413009044500005,1.824960964504582,1.7520867562247502,3.0,1.5506384252859904,1.5280954945906369
89,nirC,HHKABJCC_00095,nitrite transporter NirC,807,+,37,7354.464168575684,7.589285276308501,7.061543341348849,9.113338498854628,8.74942532985683,35.5,7.435186352718884,7.327094815760185
90,cysG,HHKABJCC_00096,siroheme synthase,1374,+,642,131289.79306193633,77.34299472724688,71.96473574674044,95.55297893881828,91.73736434520087,639.5,78.66668613811689,77.52304257510018
91,HHKABJCC_00097,HHKABJCC_00097,hypothetical protein,168,+,3,441.26785011454103,2.9558654526935135,2.750321175901796,2.6265943459198873,2.5217093718551644,3.0,3.01820693493166,2.9743287305424895
92,frlA,HHKABJCC_00098,fructoselysine/psicoselysine transporter,1338,+,1,210.12754767359093,0.12371335228014706,0.11511060227989578,0.15704599975604702,0.15077485033513688,1.0,0.12632256229908292,0.12448610531418493
93,frlB,HHKABJCC_00099,fructoselysine 6-phosphate deglycase,1023,+,38,7799.934569643695,6.148662447049655,5.721098203635407,7.624569471792468,7.3201057191213055,37.5,6.195732711003407,6.1056601506737325
94,frlC,HHKABJCC_00100,fructoselysine 3-epimerase,831,+,15,2649.708376163982,2.9878784359356816,2.7801080478429707,3.188578069992758,3.06125200280083,13.5,2.74580558701364,2.705887509374395
95,frlD,HHKABJCC_00101,fructoselysine 6-kinase,786,+,77,15635.5908223919,16.215892916048894,15.088275967542677,19.892609188793767,19.09825896791275,76.0,16.342860960647766,16.105271090571037
96,frlR,HHKABJCC_00102,putative DNA-binding transcriptional regulator FrlR,732,+,277,56679.80470947441,62.63850396472921,58.28276240517576,77.43142719873553,74.33944108898491,276.0,63.728697249048814,62.80221975309388
97,yhfS,HHKABJCC_00103,putative aminotransferase YhfS,1086,-,33,6513.953977881319,5.0298704940862,4.680104542418526,5.998116001732337,5.758599670534813,30.5,4.746866892139296,4.6778577088089985
98,yhfT,HHKABJCC_00104,putative protein YhfT,1305,-,37,7198.969783297225,4.693144228337901,4.366793468558254,5.516451941223927,5.296169384199719,34.5,4.468333945048251,4.403374028665203
99,HHKABJCC_00105,HHKABJCC_00105,hypothetical protein,354,-,5,691.3196318461141,2.337972674446847,2.1753952803743015,1.952880315949475,1.8748980414471164,4.0,1.9098258571318978,1.882061117631406
100,php,HHKABJCC_00106,putative hydrolase,879,-,20,4089.0820777280796,3.7662904516686404,3.504391031865769,4.651970509360727,4.466208361893195,19.5,3.749581311655714,3.695070504837769
101,yhfW,HHKABJCC_00107,putative mutase YhfW,1227,-,21,4217.25988180897,2.833005519451974,2.636004647808078,3.4370496184262183,3.2998016034642634,20.5,2.8238806530574942,2.7828275327325005
102,yhfX,HHKABJCC_00108,putative PLP-binding protein YhfX,1164,-,7,1447.7788034710416,0.9954460974706678,0.9262250008191615,1.243796222913266,1.1941290427547822,7.0,1.0164408234477755,1.0016639711105293
103,yhfY,HHKABJCC_00109,PRD domain-containing protein YhfY,363,-,7,1363.7277844016053,3.192008973707596,2.970043804279625,3.75682585234602,3.606808556107993,7.0,3.2593309049399743,3.211947279263515
104,yhfZ,HHKABJCC_00110,putative DNA-binding transcriptional regulator YhfZ,906,-,18,3727.662695729503,3.288645006970267,3.0599599837847795,4.114417986456405,3.950121347170915,17.0,3.1714492296412145,3.125343213550166
105,trpS,HHKABJCC_00111,tryptophan--tRNA ligase,1005,-,2988,574467.7025848302,492.13836265502516,457.91616091671216,571.609654313264,548.7841792409818,2827.5,475.52525977818806,468.61215044188833
106,gph,HHKABJCC_00112,phosphoglycolate phosphatase,759,-,2047,406569.4881672008,446.4252550371052,415.3818406271076,535.664674792096,514.274552023336,1841.0,409.9671438257107,404.0071077786674
107,rpe,HHKABJCC_00113,ribulose-phosphate 3-epimerase,678,-,2340,427628.4709950482,571.2929335117375,531.5664998380107,630.7204586947613,605.5345752883452,2107.5,525.3816850451835,517.7437710599182
108,dam,HHKABJCC_00114,DNA adenine methyltransferase,837,-,1056,170228.52892132947,208.83878065768656,194.316598635757,203.37936549740678,195.2580354912598,881.0,177.90472800691563,175.31837783756785
109,damX,HHKABJCC_00115,cell division protein DamX,1287,-,5220,1065935.023838592,671.374195129268,624.6883342188135,828.2323417549277,795.1594282235819,5178.5,680.0838681448653,670.1969188363635
110,aroB,HHKABJCC_00116,3-dehydroquinate synthase,1089,-,3144,622467.1382999086,477.8893434922229,444.65798669786386,571.5951683194753,548.7702717008417,3091.5,479.8200710772348,472.8445244687218
111,aroK,HHKABJCC_00117,shikimate kinase 1,522,-,1137,202428.47432683053,360.54763429866165,335.4759576858604,387.794012120365,372.3086498805196,1097.0,355.20016939985004,350.0363267714295
112,hofQ,HHKABJCC_00118,DNA utilization protein HofQ,1209,-,34,7085.500907553487,4.655060233191439,4.3313577493110165,5.860629369357723,5.626603144347802,33.5,4.683338469753345,4.615252852355426
113,hofP,HHKABJCC_00119,DNA utilization protein HofP,405,-,5,750.1553451947196,2.0435613006276143,1.9014566154382786,1.8522354202338758,1.7782720903749012,4.0,1.6693292677152882,1.6450608287444881
114,hofO,HHKABJCC_00120,DNA utilization protein HofO,441,-,10,2040.338487910568,3.7534799399282712,3.492471334478471,4.626617886418521,4.441868118043291,8.0,3.0661149815178765,3.021540297693958
115,hofN,HHKABJCC_00121,DNA utilization protein HofN,540,-,9,1321.7022748668871,2.7588077558472794,2.566966430841676,2.4475968053090504,2.349859547995405,7.5,2.3474942827246243,2.3133667904219366
116,hofM,HHKABJCC_00122,DNA utilization protein HofM,780,-,28,5616.709349315085,5.942047474132602,5.528850774120533,7.200909422198827,6.9133632317629266,28.0,6.067369838426721,5.979163396782851
117,mrcA,HHKABJCC_00123,peptidoglycan glycosyltransferase/peptidoglycan DD-transpeptidase MrcA,2553,+,633,131647.00989298144,41.0417229013238,38.18777322497723,51.56561296238991,49.50649866231035,629.0,41.642507276158554,41.037115238789134
118,nudE,HHKABJCC_00124,ADP-sugar diphosphatase NudE,561,-,409,79316.84542035036,120.67939809000397,112.287622482807,141.38475119492043,135.73898561057663,408.0,122.9233369863076,121.13629738936686
119,igaA,HHKABJCC_00125,inner membrane protein IgaA,2136,+,598,122861.57712474861,46.341770730243624,43.11926757425062,57.51946494604336,55.2226018623114,593.0,46.923509314237144,46.241342923153084
120,yrfG,HHKABJCC_00126,purine nucleotidase,669,+,626,123660.06180590826,154.8891170547441,144.1184740544295,184.84314171286735,177.4619988444561,602.0,152.09236500809584,149.88127079827865
121,hslR,HHKABJCC_00127,heat shock protein Hsp15,402,+,225,36908.90374886625,92.6465291142743,86.20409655811599,91.81319340513993,88.14691565499695,169.5,71.26572195614754,70.22967241370476
122,hslO,HHKABJCC_00128,molecular chaperone Hsp33,879,+,629,114864.12266029173,118.44983470497876,110.21309795217844,130.67590746335804,125.45776664672643,584.5,112.39129623911614,110.75736974757312
123,yhgE,HHKABJCC_00129,putative transport protein YhgE,1725,-,98,20113.408863316123,9.403936002540291,8.75000731208641,11.659947167139782,11.194343006329337,98.0,9.602272266031855,9.46267598447373
124,pck,HHKABJCC_00130,phosphoenolpyruvate carboxykinase (ATP),1623,+,583,119827.33533634196,59.45970135522971,55.32500662405534,73.83076730520145,70.8825624839988,581.0,60.50547186379327,59.625853097307726
125,envZ,HHKABJCC_00131,sensor histidine kinase EnvZ,1353,-,477,88785.19271852238,58.3570421081664,54.29902383642924,65.62098500999437,63.000612617292695,434.5,54.27864829324253,53.48955408097551
126,ompR,HHKABJCC_00132,DNA-binding transcriptional dual regulator OmpR,720,-,565,110884.30690735394,129.89386517114272,120.86133611879558,154.00598181576936,147.8562261697745,520.5,122.18707741581669,120.4107414414618
127,greB,HHKABJCC_00133,transcription elongation factor GreB,477,+,105,19453.60836362105,36.43708356779426,33.903330218663655,40.78324604532715,39.15469243544673,105.0,37.20556976393745,36.6646812066873
128,yhgF,HHKABJCC_00134,putative RNA-binding protein YhgF,2322,+,1317,273180.5209040054,93.88500812534541,87.35645450693767,117.64880314556649,112.95085970948298,1301.0,94.70046703332515,93.32372695624618
129,feoA,HHKABJCC_00135,ferrous iron transport protein A,228,+,356,67728.31116615182,258.45672660042936,240.48422352095704,297.05399634277114,285.19205780223035,346.5,256.8652954623418,253.1310293309056
130,feoB,HHKABJCC_00136,Fe(2(+)) transporter FeoB,2322,+,1687,323585.9170399463,120.26120630786461,111.89851082247823,139.35655341944286,133.79177768090818,1596.0,116.17367054972095,114.48475651204376
131,feoC,HHKABJCC_00137,ferrous iron transport protein FeoC,237,+,306,56288.96747080154,213.72029703525757,198.85866527532983,237.5061918599221,228.02211190972537,230.5,164.38403002572937,161.99424157739432
132,rpnA,HHKABJCC_00138,recombination-promoting nuclease RpnA,879,+,39,5047.263695119654,7.34426638075385,6.833562512138251,5.742051985346591,5.512760783796226,39.0,7.499162623311428,7.390141009675538
133,bioH,HHKABJCC_00139,pimeloyl-acyl carrier protein methyl ester esterase,771,-,174,34729.88107949111,37.35661863948845,34.75892287676666,45.0452413482375,43.246498052422474,172.0,37.70605602757684,37.15789148195235
134,yhgH,HHKABJCC_00140,DNA utilization protein YhgH,684,+,276,41972.97764779979,66.79218777314466,62.14760832564058,61.364002409064014,58.91361953544667,261.0,64.4943166095923,63.55670866317109
135,nfuA,HHKABJCC_00141,iron-sulfur cluster carrier protein NfuA,576,+,6409,1284688.3073441838,1841.7915528359597,1713.7174849233647,2230.3616446947635,2141.29900598843,6359.0,1865.964517980736,1838.837427536637
136,gntT,HHKABJCC_00142,high-affinity gluconate transporter,1317,+,54,11191.393189095452,6.78704413739194,6.315088258107085,8.497640993998065,8.15831381290849,54.0,6.930188133054927,6.829438178557698
