,gene,locus_tag,product,length,strand,counts,coverage,RPKM,TPM,coverage_FPKM,coverage_TPM,htseq_counts,htseq_FPKM,htseq_TPM
15,rplQ,HHKABJCC_00021,50S ribosomal subunit protein L17,384,-,17506,2167423.411478688,7503.145474937913,6280.509692006524,5644.33180072575,5255.90479060653,14424.5,6236.252013931752,5730.992590672996
16,rpoA,HHKABJCC_00022,RNA polymerase subunit alpha,990,-,54797,7269641.91196939,9109.808656346764,7625.367487491534,7343.072638352919,6837.743070442518,49137.0,8240.006543306741,7572.403479091461
17,rpsD,HHKABJCC_00023,30S ribosomal subunit protein S4,621,-,30103,2920521.158312732,7978.217018127441,6678.168439443115,4702.932622081694,4379.2900507940785,27241.5,7282.718624161421,6692.674763910221
18,rpsK,HHKABJCC_00024,30S ribosomal subunit protein S11,390,-,25621,3591514.223136517,10812.326124367552,9050.460136225423,9209.010828555172,8575.272652172403,22340.5,9510.04113141211,8739.540214115967
19,rpsM,HHKABJCC_00025,30S ribosomal subunit protein S13,357,-,25136,2951679.273805511,11588.190304130561,9699.897431151736,8268.009170323561,7699.028076537733,22126.5,10289.603014852706,9455.94220813231
20,rpmJ,HHKABJCC_00026,50S ribosomal subunit protein L36,117,-,3761,479625.2260276568,5290.6025725962245,4428.500133008576,4099.360906219289,3817.254439693413,3530.0,5008.906872255135,4603.0866148667765
21,secY,HHKABJCC_00027,Sec translocon subunit SecY,1332,-,41616,6356051.186236607,5142.138585545711,4304.228317581407,4771.810199877333,4443.427667766725,37917.0,4725.892704193539,4343.002176875327
22,rplO,HHKABJCC_00028,50S ribosomal subunit protein L15,435,-,18075,2612446.6359455776,6838.749816148297,5724.3771488893635,6005.6244504496035,5592.334298214563,13303.5,5077.2759801246475,4665.916476417555
23,rpmD,HHKABJCC_00029,50S ribosomal subunit protein L30,180,-,10947,1002900.4978561299,10009.451511682282,8378.413752041788,5571.669432534055,5188.2428418482305,6544.5,6036.122993359184,5547.07796831364
24,rpsE,HHKABJCC_00030,30S ribosomal subunit protein S5,504,-,18228,2744770.0251585827,5952.455407056879,4982.504204420577,5445.972272140045,5071.195805847341,14711.0,4845.803201996604,4453.197559120634
25,rplR,HHKABJCC_00031,50S ribosomal subunit protein L18,354,-,12689,1824702.0686274455,5899.453773345681,4938.1391744038665,5154.525617591654,4799.805688836471,10561.0,4952.858197622252,4551.578988439797
26,rplF,HHKABJCC_00032,50S ribosomal subunit protein L6,534,-,21607,3253118.8027642206,6659.48863357728,5574.326533677596,6091.982776712023,5672.749687801166,19720.5,6130.992410156901,5634.261091050593
27,rpsH,HHKABJCC_00033,30S ribosomal subunit protein S8,393,-,14308,2189391.8549337233,5992.030953964178,5015.630925306899,5570.971641052731,5187.593070410438,13187.5,5570.882978476135,5119.531571499835
28,rpsN,HHKABJCC_00034,30S ribosomal subunit protein S14,306,-,20161,2416618.4179005404,10843.720381465053,9076.738706544073,7897.445810132485,7353.9658426341375,16890.0,9163.520096159473,8421.09421784951
29,rplE,HHKABJCC_00035,50S ribosomal subunit protein L5,540,-,24075,3498111.586935494,7337.704246026338,6142.027072269606,6477.984420250915,6032.187785894052,21146.0,6501.125974358792,5974.406535664056
30,rplX,HHKABJCC_00036,50S ribosomal subunit protein L24,315,-,7655,1198968.945330168,3999.6529419372755,3347.910439748915,3806.250620095771,3544.3151775446922,6677.0,3519.0459362089673,3233.9338021614813
31,rplN,HHKABJCC_00037,50S ribosomal subunit protein L14,372,-,6553,1051907.3013722757,2899.2448552433275,2426.813590870227,2827.707799387838,2633.1129164531053,6066.0,2707.157850673687,2487.8246660547675
32,rpsQ,HHKABJCC_00038,30S ribosomal subunit protein S17,255,-,11820,1637821.5004342184,7628.953419507977,6385.817261724176,6422.829413467523,5980.828391263586,10040.0,6536.535827029563,6006.947491808814
33,rpmC,HHKABJCC_00039,50S ribosomal subunit protein L29,192,-,9774,1382674.5409953333,8378.355292133345,7013.104276210645,7201.429901017361,6705.847787174292,6948.0,6007.761654518052,5521.014457346318
34,rplP,HHKABJCC_00040,50S ribosomal subunit protein L16,411,-,13043,1961181.0684107766,5223.039851609061,4371.946741448255,4771.7300934568775,4443.353074044404,11163.0,4509.134776337087,4143.805916727435
35,rpsC,HHKABJCC_00041,30S ribosomal subunit protein S3,702,-,21900,3465472.654216188,5134.458758302638,4297.799916373651,4936.570732501692,4596.849844792517,19904.5,4707.2609461190905,4325.879958716513
36,rplV,HHKABJCC_00042,50S ribosomal subunit protein L22,333,-,12952,1966892.7919988083,6401.478177622842,5358.358820580006,5906.5849609573825,5500.110427319082,11280.0,5623.659013456036,5168.031706638572
37,rpsS,HHKABJCC_00043,30S ribosomal subunit protein S19,279,-,14534,1860960.5775941575,8573.706643492858,7176.62317100725,6670.109597111676,6211.091449447063,12763.0,7594.561083228546,6979.251832697438
38,rplB,HHKABJCC_00044,50S ribosomal subunit protein L2,822,-,27027,4361318.671827708,5411.450512513919,4529.655929660431,5305.740476676045,4940.614367406775,24062.5,4859.851991203582,4466.108119289345
39,rplW,HHKABJCC_00045,50S ribosomal subunit protein L23,303,-,17627,2117565.048419443,9574.661811396782,8014.472930722409,6988.6635261367755,6507.723394687114,15390.5,8432.652700979617,7749.441498045542
40,rplD,HHKABJCC_00046,50S ribosomal subunit protein L4,606,-,14195,2348703.4070137194,3855.2313046115983,3227.0222741137054,3875.7481963922764,3609.0301264683853,13177.0,3609.9238049708724,3317.4487709868463
41,rplC,HHKABJCC_00047,50S ribosomal subunit protein L3,630,-,20957,3419929.4570942908,5474.900503212246,4582.766759361072,5428.459455705223,5054.888172092543,19675.5,5184.887548141346,4764.809384785699
42,rpsJ,HHKABJCC_00048,30S ribosomal subunit protein S10,312,-,21753,2581632.729783904,11474.987811920268,9605.14125830918,8274.463877512511,7705.038588965795,20835.0,11086.463316229008,10188.241107020107
43,gspB,HHKABJCC_00049,putative general secretion pathway protein B,420,-,33,5308.353278142642,12.931601608484334,10.824400180768864,12.6389363765301,11.769160388663584,31.0,12.253679499304852,11.260889755916496
44,gspA,HHKABJCC_00050,Type II secretion system protein GspA,1470,-,15,2239.1534091185954,1.6794287803226406,1.4057662572427094,1.523233611645303,1.4184089666078852,13.0,1.4681827971517334,1.349231030662806
45,gspC,HHKABJCC_00051,Type II secretion system protein GspC,816,+,8,1403.7286784146197,1.6135688281531255,1.3506381687233877,1.7202557333512496,1.6018725810602812,7.0,1.4241705300425467,1.3087846253318507
46,gspD,HHKABJCC_00052,Type II secretion system protein GspD,1953,+,44,7520.615333268621,3.7079861242965833,3.103770661152362,3.8508015019296575,3.5858001932247348,43.0,3.6552772699972844,3.35912771074859
47,gspE,HHKABJCC_00053,Type II secretion system protein GspE,1482,+,19,3212.6204236513395,2.1100515445079333,1.7662191437151993,2.167760069940175,2.0185809301677,18.0,2.016408014773947,1.853039191909989
48,gspF,HHKABJCC_00054,Type II secretion system protein GspF,1197,+,20,3370.38303374136,2.749941862516605,2.301839485543618,2.815691757511579,2.621923784720375,19.0,2.635199892323624,2.4216967217024723
49,gspG,HHKABJCC_00055,Type II secretion system protein GspG,438,+,5,882.0364109578454,1.8788130190824064,1.5726608813902458,2.0137817601777295,1.8751989738082466,5.0,1.8951780047532913,1.7416312039641069
50,gspH,HHKABJCC_00056,Type II secretion system protein GspH,510,+,4,543.2053506508682,1.2908550625225004,1.08051053497871,1.0651085306879768,0.991810762832726,3.5,1.1393364240340373,1.0470277002654806
51,gspI,HHKABJCC_00057,Type II secretion system protein GspI,378,+,1,179.27569328411494,0.4354074615651291,0.3644579185444062,0.4742743208574469,0.4416360984901342,0.5,0.21959999102696867,0.2018080601418727
52,gspJ,HHKABJCC_00058,Type II secretion system protein GspJ,588,+,2,356.7586296353887,0.5598095934408802,0.4685887524142365,0.606732363325491,0.5649787517113073,2.0,0.5646856912122051,0.5189350117933869
53,gspK,HHKABJCC_00059,Type II secretion system protein GspK,984,+,10,1778.4148773784198,1.6726018340611668,1.4000517602620481,1.8073321924577437,1.6829566836121599,10.0,1.6871706627681742,1.550476559626583
54,gspL,HHKABJCC_00060,Type II secretion system protein GspL,1164,+,21,3624.954518204803,2.9692993384054938,2.4854527125476773,3.114222094677666,2.899910105271352,20.5,2.9238493650652577,2.6869598935384382
55,gspM,HHKABJCC_00061,Type II secretion system protein GspM,462,+,10,1733.5959540573913,3.562424685532874,2.981928424454232,3.752372194929418,3.4941445137814884,9.5,3.4137816786919677,3.1371980258418395
56,gspO,HHKABJCC_00062,Type II secretion system prepilin peptidase,678,+,11,1972.032626125264,2.670242220041013,2.235126880984721,2.9086026934000944,2.708440851802327,11.0,2.6935007748971556,2.4752740828020845
57,bfr,HHKABJCC_00063,bacterioferritin,477,-,66,9159.195169885428,22.77263176336864,19.061836796322527,19.201667022820605,17.88026240411622,62.0,21.57880666544251,19.830497683374965
58,bfd,HHKABJCC_00064,bacterioferritin-associated ferredoxin,195,-,25,3327.3568673531718,21.10051544507933,17.66219143715199,17.063368550529088,15.889115607462891,22.0,18.730190003900223,17.212675160408345
59,chiA,HHKABJCC_00065,endochitinase,2694,-,361,63931.504982048216,22.05450311442256,18.460727041103404,23.731070891628885,22.097965461473727,357.0,22.00010422355257,20.217661829179768
60,tufA,HHKABJCC_00066,translation elongation factor Tu 1,1185,-,85900,10571046.829962753,11930.605365832958,9986.516039426648,8920.714624441141,8306.816180474234,25756.0,3608.3958910390697,3316.0446482216366
61,fusA,HHKABJCC_00067,elongation factor G,2115,-,86722,13041722.247659253,6748.489561862755,5648.824781720577,6166.298935063476,5741.951617540423,83637.0,6565.112739403815,6033.209110600884
62,rpsG,HHKABJCC_00068,30S ribosomal subunit protein S7,471,-,14315,2148102.8700134587,5002.166142359285,4187.064350951338,4560.727961812014,4246.8715145446895,14083.5,4964.137524549904,4561.9444674014785
63,rpsL,HHKABJCC_00069,30S ribosomal subunit protein S12,375,-,6765,1009980.0949839195,2969.0957293080032,2485.2822815045315,2693.280253290452,2507.936295292761,6575.5,2911.06315785163,2675.2096213171735
64,tusB,HHKABJCC_00070,sulfurtransferase complex subunit TusB,288,-,219,29076.724693750595,125.15243223362681,104.75887296160776,100.96084963107846,94.01300844352575,199.5,115.00177030093566,105.68435849554696
65,tusC,HHKABJCC_00071,sulfurtransferase complex subunit TusC,360,-,180,29700.604106379316,82.2920102358094,68.88254660489277,82.50167807327588,76.82414505870355,158.5,73.09385701332653,67.17181281822234
66,tusD,HHKABJCC_00072,sulfurtransferase complex subunit TusD,387,-,354,43004.65330499348,150.54972415233345,126.0176821608891,111.12313515502191,103.4759541126549,259.0,111.10738150657514,102.10549201038565
67,yheO,HHKABJCC_00073,DNA-binding transcriptional regulator YheO,723,-,1156,190457.11827424512,263.152320422118,220.271711964747,263.42616635441925,245.29791985922586,1059.0,243.17099753271813,223.46935018232895
68,fkpA,HHKABJCC_00074,peptidyl-prolyl cis-trans isomerase FkpA,813,-,1911,337464.9795241522,386.86354627461685,323.824222784625,415.0860756754639,386.5210215629453,1895.0,386.9659768081868,355.6140997791509
69,slyX,HHKABJCC_00075,protein SlyX,219,+,16,2531.3727891717026,12.024403322127402,10.065029640897574,11.55877985923152,10.763337199257089,15.0,11.371068028519748,10.449787223784641
70,slyD,HHKABJCC_00076,FKBP-type peptidyl-prolyl cis-trans isomerase SlyD,591,-,1980,344886.99322611454,551.3982411739513,461.54802801247945,583.5651323622919,543.4058243031579,1963.0,551.425609955618,506.7492586738122
71,HHKABJCC_00077,HHKABJCC_00077,hypothetical protein,201,-,89,10082.464990298622,72.8755115521098,61.00046415756671,50.16151736466976,46.70954308305564,83.5,68.96750762969364,63.37977912694455
72,kefB,HHKABJCC_00078,K(+) : H(+) antiporter KefB,1806,-,181,30265.322540224282,16.49485476487431,13.807022076949714,16.758207386613666,15.604954774975349,169.0,15.535422621024155,14.27674695236225
73,kefG,HHKABJCC_00079,glutathione-regulated potassium-efflux system ancillary protein KefG,552,-,152,26620.64769575822,45.3202375211704,37.93531552153515,48.22581104304025,44.90704661611305,148.5,44.66234165332186,41.04381101428892
74,yheS,HHKABJCC_00080,putative ATP-binding protein YheS,1914,+,1089,190138.0075401994,93.64263233730036,78.38358751591247,99.34065179738737,92.50430805941076,1065.0,92.37656048874271,84.89223696062037
75,yheT,HHKABJCC_00081,putative hydrolase YheT,1023,+,336,53788.08625603299,54.05692167982787,45.248359060105514,52.57877444382502,48.960451341288454,301.5,48.928938763187766,44.964729599587116
76,HHKABJCC_00082,HHKABJCC_00082,hypothetical protein,219,+,127,9958.764761932582,95.44370136938626,79.8911727746245,45.473811698322294,42.34443211180816,83.0,62.91990975780927,57.822155971608346
77,prkB,HHKABJCC_00083,putative phosphoribulokinase,870,+,435,66012.89578107679,82.29201023580939,68.88254660489275,75.87689170238711,70.65525781876097,404.5,77.18863960463112,70.9348372500057
78,yhfA,HHKABJCC_00084,OsmC family protein YhfA,405,-,167,22936.53219876966,67.86550967595146,56.80684090378811,56.633412836468295,52.736060944772575,163.0,66.81695726980567,61.4034657658338
79,crp,HHKABJCC_00085,DNA-binding transcriptional dual regulator CRP,633,+,6219,981059.3401433262,1616.9794997045772,1353.4930721511157,1549.8567774776086,1443.2000011854655,5970.0,1565.7583436047996,1438.901033174592
80,yhfK,HHKABJCC_00086,putative transporter YhfK,2091,+,1327,173325.53302401514,104.44906511996085,87.42911462907001,82.89121617599959,77.18687624682507,1103.0,87.57408193097862,80.4788538949704
81,argD,HHKABJCC_00087,N-acetylornithine aminotransferase/N-succinyldiaminopimelate aminotransferase,1221,-,154,25114.731872171655,20.758344924348318,17.375777521954934,20.56898597229456,19.153486316272343,153.0,20.803187356353327,19.117718837420256
82,pabA,HHKABJCC_00088,aminodeoxychorismate synthase subunit 2,564,-,128,22364.642737193335,37.35240180916171,31.265836756830762,39.65362187445627,36.9247713516871,127.0,37.38339421716545,34.35460189776858
83,fic,HHKABJCC_00089,putative adenosine monophosphate--protein transferase Fic,603,-,55,7231.981467081196,15.01180949575296,12.56563868414296,11.993335766303806,11.167988193281557,37.0,10.186817494206249,9.361484342103589
84,HHKABJCC_00090,HHKABJCC_00090,hypothetical protein,168,-,45,4447.82995037889,44.085005483469324,36.90136425262113,26.475178276064824,24.65323110796551,28.0,27.669598869398055,25.42781557787596
85,ppiA,HHKABJCC_00091,peptidyl-prolyl cis-trans isomerase A,573,-,854,150790.5783782019,245.2962538966186,205.32528726205385,263.159822649567,245.04990517764725,846.0,245.114980560322,225.2558322396132
86,tsgA,HHKABJCC_00092,putative transporter TsgA,1182,+,14,2479.382838119309,1.94938772132205,1.631735452569372,2.097616614314136,1.9532645495099945,13.0,1.8259126157470797,1.6779776777278552
87,nirB,HHKABJCC_00093,nitrite reductase catalytic subunit NirB,2544,+,14,2495.5176505148793,0.9057296724067072,0.7581412362173732,0.9809424726866663,0.9134367757828018,13.5,0.8809895866435702,0.8096120525974658
88,nirD,HHKABJCC_00094,nitrite reductase subunit NirD,327,+,3,356.75862963538873,1.509945141941457,1.2638999377044544,1.0910049835944609,1.0159250948203324,2.5,1.2692476545595437,1.1664135586181632
89,nirC,HHKABJCC_00095,nitrite transporter NirC,807,+,15,2552.885872365797,3.059182536647189,2.560689464865902,3.1634273511348163,2.9457291946280235,15.0,3.085828870193091,2.8358158637036386
90,cysG,HHKABJCC_00096,siroheme synthase,1374,+,476,82785.92964473859,57.01746269613577,47.726480617072724,60.25176830039199,56.10541138134835,469.0,56.6683051080685,52.077054611457754
91,HHKABJCC_00097,HHKABJCC_00097,hypothetical protein,168,+,2,358.5513865682298,1.9593335770430809,1.6400606334498278,2.134234443858511,1.9873624432056036,2.0,1.9763999192427182,1.8162725412768543
92,frlA,HHKABJCC_00098,fructoselysine/psicoselysine transporter,1338,+,40,6896.7359206399,4.920299565668723,4.11853791359598,5.15451115144985,4.799792218213784,39.5,4.901117288525664,4.504030113569957
93,frlB,HHKABJCC_00099,fructoselysine 6-phosphate deglycase,1023,+,63,11097.165414286714,10.135672814967727,8.484067323769784,10.847669026673229,10.101163010451474,62.5,10.142814834823334,9.321046766083562
94,frlC,HHKABJCC_00100,fructoselysine 3-epimerase,831,+,12,2061.6704727673214,2.376664555546842,1.9893876275781306,2.4809512307669332,2.310219157805792,11.0,2.1975854697716866,2.0195376993258884
95,frlD,HHKABJCC_00101,fructoselysine 6-kinase,786,+,36,6202.938987630376,7.538199410913838,6.309851597394758,7.891779882481394,7.348689828158736,36.0,7.603859231284961,6.987796647355226
96,frlR,HHKABJCC_00102,putative DNA-binding transcriptional regulator FrlR,732,+,255,44659.367954005866,57.33459729544097,47.99193820832693,61.010065510936975,56.811524714567796,254.0,57.607197646123815,52.93987833426634
97,yhfS,HHKABJCC_00103,putative aminotransferase YhfS,1086,-,25,3874.147731869723,3.7887665854424215,3.1713879652344734,3.5673551858837227,3.3218598539636646,23.0,3.516026375669366,3.231158885586448
98,yhfT,HHKABJCC_00104,putative protein YhfT,1305,-,45,7534.95738873135,5.675311050745476,4.750520455509847,5.773913707840115,5.376569236004787,41.0,5.2158784075646905,4.793289373300755
99,HHKABJCC_00105,HHKABJCC_00105,hypothetical protein,354,-,16,2203.2982704617716,7.438825784027968,6.22667087953833,6.224006413733818,5.795687830134848,13.5,6.3311794023198935,5.818228988158058
100,php,HHKABJCC_00106,putative hydrolase,879,-,16,2730.3688087170704,2.995841100734813,2.507669500974481,3.1062216253891584,2.892460205735828,15.5,2.927500221676927,2.690314958751381
101,yhfW,HHKABJCC_00107,putative mutase YhfW,1227,-,22,3818.5722669516476,2.950976732172464,2.470115770672601,3.112120836961408,2.897953450190274,21.5,2.9090287319905044,2.673340024079869
102,yhfX,HHKABJCC_00108,putative PLP-binding protein YhfX,1164,-,18,3114.018792345076,2.54511371863328,2.13038803932658,2.6752738765851167,2.491169066694529,17.5,2.4959689701776595,2.293746250581594
103,yhfY,HHKABJCC_00109,PRD domain-containing protein YhfY,363,-,37,5426.675235710159,16.775781700963897,14.042172035157202,14.949518555675368,13.920734812920179,35.0,16.007205957503007,14.710306532655515
104,yhfZ,HHKABJCC_00110,putative DNA-binding transcriptional regulator YhfZ,906,-,130,22938.3249557025,23.6158086769431,19.767618230984684,25.3182394654553,23.57590956631919,128.0,23.45502420717186,21.554704595815384
105,trpS,HHKABJCC_00111,tryptophan--tRNA ligase,1005,-,2044,330315.46487598174,334.7360575562078,280.19089604059866,328.67210435421066,306.05381625366294,1910.0,315.5160229286584,289.9530015148841
106,gph,HHKABJCC_00112,phosphoglycolate phosphatase,759,-,1443,243388.26671638005,312.90479781363103,261.91703491662787,320.6696531177603,298.6020711622694,1285.0,281.07062883143476,258.29836377526175
107,rpe,HHKABJCC_00113,ribulose-phosphate 3-epimerase,678,-,1478,226507.6674367478,358.7834546564197,300.31977546321974,334.08210536393483,311.09151623801523,1317.0,322.48550186723213,296.357815186395
108,dam,HHKABJCC_00114,DNA adenine methyltransferase,837,-,933,135577.2430461119,183.46104074076507,153.56610748474304,161.97997974445866,150.83297396013853,808.0,160.2654902256174,147.28082427902348
109,damX,HHKABJCC_00115,cell division protein DamX,1287,-,3875,676073.7379714571,495.54240817989336,414.7938898119028,525.3098197136419,489.1594781211437,3839.0,495.21487207281643,455.0926993168569
110,aroB,HHKABJCC_00116,3-dehydroquinate synthase,1089,-,3025,502402.20285940357,457.17783464338555,382.6808144716265,461.34270235023286,429.5943975303105,2956.5,450.71718488912035,414.2002025123431
111,aroK,HHKABJCC_00117,shikimate kinase 1,522,-,1470,217409.42600257898,463.4837358108805,387.9591705333041,416.49315326164555,387.8312680344614,1414.5,449.86951265245455,413.42120844719017
112,hofQ,HHKABJCC_00118,DNA utilization protein HofQ,1209,-,20,3332.7351381516964,2.7226471542037847,2.2789924435034825,2.7566047461966057,2.5669029750307217,20.0,2.7463621706598564,2.5238526628164726
113,hofP,HHKABJCC_00119,DNA utilization protein HofP,405,-,7,880.2436540250042,2.84466208222551,2.3811250678234535,2.173441121049393,2.0238710273474547,5.5,2.2545599078768785,2.0718960841232263
114,hofO,HHKABJCC_00120,DNA utilization protein HofO,441,-,17,2873.7893633443628,6.34450872566331,5.310672527361348,6.516529168581322,6.068079993254445,12.0,4.517485529697642,4.151480094347096
115,hofN,HHKABJCC_00121,DNA utilization protein HofN,540,-,25,3531.7311576970633,7.619630577389759,6.378013574527108,6.540242884624191,6.090161798178948,20.5,6.302519742474001,5.791891326071746
116,hofM,HHKABJCC_00122,DNA utilization protein HofM,780,-,60,10428.467078336962,12.660309267047602,10.597314862291196,13.36982958761149,12.449755588444454,59.0,12.557741025342194,11.540316300728321
117,mrcA,HHKABJCC_00123,peptidoglycan glycosyltransferase/peptidoglycan DD-transpeptidase MrcA,2553,+,833,147759.0264047675,53.70093578255325,44.9503809807095,57.87662608882393,53.893719764185235,827.0,53.77851531138,49.42139478943224
118,nudE,HHKABJCC_00124,ADP-sugar diphosphatase NudE,561,-,250,41177.83399042835,73.34403764332389,61.39264403288125,73.40077360147656,68.34953918843348,245.0,72.50322698398419,66.62903547143966
119,igaA,HHKABJCC_00125,inner membrane protein IgaA,2136,+,1437,251106.08531226122,110.72436208694579,92.68185343748212,117.55902870424214,109.46894760266038,1429.5,111.10587523540593,102.10410777689236
120,yrfG,HHKABJCC_00126,purine nucleotidase,669,+,883,143660.7840562926,217.23122582427413,181.8334488852625,214.7395875280906,199.96181420033446,832.0,206.46732071156214,189.73939516406094
121,hslR,HHKABJCC_00127,heat shock protein Hsp15,402,+,495,67249.89806473718,202.65942819266493,169.63612223592995,167.28830364362483,155.7759939661792,353.0,145.78161792384344,133.97043132821213
122,hslO,HHKABJCC_00128,molecular chaperone Hsp33,879,+,1565,242289.30671654845,293.0307076656239,245.2814230640664,275.64198716330884,256.67308230137326,1456.5,275.0905853466093,252.80282176912172
123,yhgE,HHKABJCC_00129,putative transport protein YhgE,1725,-,185,32278.588575804893,17.651039876666363,14.774807097861057,18.71222526133617,17.42450264552475,182.0,17.51605911036677,16.09691281799452
124,pck,HHKABJCC_00130,phosphoenolpyruvate carboxykinase (ATP),1623,+,17241,3006634.4448248236,1748.3629679304863,1463.4676352618064,1852.5166018637237,1725.0316292819168,17145.0,1753.77180264632,1611.6816934664816
125,envZ,HHKABJCC_00131,sensor histidine kinase EnvZ,1353,-,805,133983.4821328161,97.92323464867194,81.96666669170537,99.02696388234746,92.21220726278474,760.0,93.2545239057318,85.69906802299658
126,ompR,HHKABJCC_00132,DNA-binding transcriptional dual regulator OmpR,720,-,646,109209.37407788428,147.6684405898135,123.60590307433533,151.67968621928372,141.24151761154837,605.0,139.50089429988185,128.19857020512464
127,greB,HHKABJCC_00133,transcription elongation factor GreB,477,+,124,19454.99823519215,42.78494452511684,35.81314792036354,40.78615982220577,37.97937122909949,122.0,42.461522793290094,39.02130189309267
128,yhgF,HHKABJCC_00134,putative RNA-binding protein YhgF,2322,+,2354,413721.6884194833,166.85218957372552,139.66366469243547,178.1747150816035,165.9132332443571,2340.0,167.30455130333706,153.74958256390116
129,feoA,HHKABJCC_00135,ferrous iron transport protein A,228,+,108,17144.13454875991,77.96085180234576,65.25714941516158,75.19357258228031,70.01896279506649,101.5,73.90695487483954,67.91903371458974
130,feoB,HHKABJCC_00136,Fe(2(+)) transporter FeoB,2322,+,540,88178.54249872475,38.275353598050884,32.038393769717565,37.97525516740946,35.361905112174455,510.5,36.4995612992964,33.54237687985963
131,feoC,HHKABJCC_00137,ferrous iron transport protein FeoC,237,+,109,17549.297615582007,75.69476047006941,63.36031713023892,74.0476692640591,68.95191731431775,85.0,59.54217478224897,54.71808415492295
132,rpnA,HHKABJCC_00138,recombination-promoting nuclease RpnA,879,+,14,1577.6261009002112,2.6213609631429615,2.194210813352671,1.794796474289205,1.6712836382452585,13.0,2.4553227665677455,2.256393191210836
133,bioH,HHKABJCC_00139,pimeloyl-acyl carrier protein methyl ester esterase,771,-,96,16113.299312376248,20.492951965337753,17.153630282930497,20.899220898023668,19.46099540493755,95.0,20.4561236777651,18.798774162632032
134,yhgH,HHKABJCC_00140,DNA utilization protein YhgH,684,+,563,61608.09199708609,135.46901100222425,113.39436765659248,90.07030993726038,83.87192500444282,497.5,120.75110032917134,110.96787938590606
135,nfuA,HHKABJCC_00141,iron-sulfur cluster carrier protein NfuA,576,+,4699,785998.422065545,1342.674153118293,1123.885717001358,1364.5805938637934,1270.6740024630062,4609.5,1328.573083213441,1220.9324573564504
136,gntT,HHKABJCC_00142,high-affinity gluconate transporter,1317,+,105,18578.34009503283,13.121732839422911,10.983549572534155,14.106560436623257,13.135786696362432,105.0,13.236026794017292,12.163647542947498
