,gene,locus_tag,product,length,strand,counts,coverage,RPKM,TPM,coverage_FPKM,coverage_TPM,htseq_counts,htseq_FPKM,htseq_TPM
13,zntR,HHKABJCC_00019,DNA-binding transcriptional activator ZntR,426,-,193,32688.422349182925,75.04136215727577,69.9442732428396,76.73338579620405,73.7672263995914,167.0,66.26449751143481,65.43502357732802
14,HHKABJCC_00020,HHKABJCC_00020,hypothetical protein,369,-,228,43183.491077982064,102.34378622536586,95.3922149420858,117.02843110564245,112.50465078508203,206.0,94.36585761182471,93.18462147334597
15,rplQ,HHKABJCC_00021,50S ribosomal subunit protein L17,384,-,6075,921010.5261969599,2620.402811891756,2442.4152895456436,2398.46491197125,2305.7513015620348,4935.5,2172.570953424938,2145.375531388386
16,rpoA,HHKABJCC_00022,RNA polymerase subunit alpha,990,-,21605,3811900.0959498747,3614.6984671993705,3369.1746792972217,3850.4041373231057,3701.565241526041,19372.5,3307.6878040594897,3266.2834183225145
17,rpsD,HHKABJCC_00023,30S ribosomal subunit protein S4,621,-,12593,2138388.102249167,3358.849942625053,3130.7043397783596,3443.4591018505103,3310.350827455683,11392.0,3100.8618155670597,3062.0463993807966
18,rpsK,HHKABJCC_00024,30S ribosomal subunit protein S11,390,-,10542,1771864.9407034074,4477.2506042408995,4173.139061406701,4543.243437701045,4367.62256454387,9245.5,4007.189058837394,3957.028580780951
19,rpsM,HHKABJCC_00025,30S ribosomal subunit protein S13,357,-,10310,1695375.6702921959,4783.474333848341,4458.562934339792,4748.951457401109,4565.378859329664,9099.5,4308.472747192308,4254.540913800093
20,rpmJ,HHKABJCC_00026,50S ribosomal subunit protein L36,117,-,1283,181166.97671986296,1816.325973958475,1692.9543463557825,1548.4356984603671,1488.5803037142396,1200.0,1733.6819247579442,1711.9803496970203
21,secY,HHKABJCC_00027,Sec translocon subunit SecY,1332,-,14279,2553888.2511959886,1775.6058518252712,1655.0000866370247,1917.3335219189103,1843.218235808838,13003.0,1650.1118180132778,1629.4563419619067
22,rplO,HHKABJCC_00028,50S ribosomal subunit protein L15,435,-,6620,1120229.9450659798,2520.7033082839203,2349.4877476933693,2575.241253025241,2475.6942831900687,4867.0,1891.2377424372394,1867.5639432013825
23,rpmD,HHKABJCC_00029,50S ribosomal subunit protein L30,180,-,4494,484969.6084816081,4135.362277887842,3854.4730640217267,2694.2756026756006,2590.127312944642,2696.5,2532.22304297614,2500.5256320189255
24,rpsE,HHKABJCC_00030,30S ribosomal subunit protein S5,504,-,6749,1168196.9028434826,2218.001781221394,2067.3468361849636,2317.8509977053227,2228.2535500565086,5342.0,1791.6261152788722,1769.199216741954
25,rplR,HHKABJCC_00031,50S ribosomal subunit protein L18,354,-,4403,743052.1259111916,2060.1480063293625,1920.215077831195,2099.0173048338743,2017.8789601904978,3678.0,1756.2344819994992,1734.2506025511302
26,rplF,HHKABJCC_00032,50S ribosomal subunit protein L6,534,-,7479,1415093.4996811666,2319.825270872262,2162.2540950344655,2649.9878271182897,2547.551498879208,6883.0,2178.76579979517,2151.4928330131984
27,rpsH,HHKABJCC_00033,30S ribosomal subunit protein S8,393,-,4986,881489.1799495153,2101.419329339759,1958.6830988098463,2242.9750125941864,2156.271925783403,4560.5,1961.5254471786618,1936.9718130212295
28,rpsN,HHKABJCC_00034,30S ribosomal subunit protein S14,306,-,8468,1307083.3255708741,4583.660275027389,4272.320990881434,4271.51413585253,4106.397066400219,7010.5,3872.5907533260392,3824.1151259843755
29,rplE,HHKABJCC_00035,50S ribosomal subunit protein L5,540,-,10586,1934290.7232647005,3247.0660935855735,3026.513266261238,3582.0198578975937,3443.555462639778,9217.5,2885.3162616518416,2849.198963240552
30,rplX,HHKABJCC_00036,50S ribosomal subunit protein L24,315,-,3448,632898.0011862325,1813.0496705648522,1689.900581695838,2009.2000037658177,1931.5335824420895,3006.0,1613.0671965640702,1592.875431082385
31,rplN,HHKABJCC_00037,50S ribosomal subunit protein L14,372,-,2925,552099.8310088149,1302.37463530104,1213.9124975519567,1484.1393306688572,1426.76933746619,2702.0,1227.7683727630554,1212.399632327773
32,rpsQ,HHKABJCC_00038,30S ribosomal subunit protein S17,255,-,3024,507217.55829785997,1964.240246341449,1830.8217302445148,1989.0884639131764,1912.199462121967,2633.0,1745.3587824276376,1723.5110408758624
33,rpmC,HHKABJCC_00039,50S ribosomal subunit protein L29,192,-,2417,405023.97890120774,2085.1073568205347,1943.4790962409286,2109.499890110457,2027.9563369845364,1744.0,1535.3920546137542,1516.1725972004238
34,rplP,HHKABJCC_00040,50S ribosomal subunit protein L16,411,-,3511,621300.5092716352,1414.952974541648,1318.8440965355542,1511.6800712205236,1453.2454797920732,3017.0,1240.816400929404,1225.284330209249
35,rpsC,HHKABJCC_00041,30S ribosomal subunit protein S3,702,-,5431,1001917.8887661138,1281.432367441995,1194.3927065547225,1427.233459780789,1372.063185538854,4913.0,1182.9971244910805,1168.1888136196474
36,rplV,HHKABJCC_00042,50S ribosomal subunit protein L22,333,-,3116,546085.8500485746,1549.9090508544145,1444.6334533121283,1639.897447593317,1576.506562736772,2687.0,1363.9469214801745,1346.873549442942
37,rpsS,HHKABJCC_00043,30S ribosomal subunit protein S19,279,-,4076,707480.6044494355,2419.819493327425,2255.4563373318633,2535.7727758044284,2437.7514755766083,3583.5,2171.087078113205,2143.9102306669506
38,rplB,HHKABJCC_00044,50S ribosomal subunit protein L2,822,-,8130,1548419.5098447609,1638.2181263206494,1526.9442473417912,1883.722031441315,1810.906010798025,7310.0,1503.2097929721483,1484.3931809462397
39,rplW,HHKABJCC_00045,50S ribosomal subunit protein L23,303,-,4976,833518.022464638,2720.136775736613,2535.3749509672452,2750.884562589564,2644.548031109086,4364.5,2434.814650690065,2404.3365611704057
40,rplD,HHKABJCC_00046,50S ribosomal subunit protein L4,606,-,4648,902827.8931191944,1270.417577735508,1184.12608240512,1489.8150051471855,1432.2256165013055,4322.0,1205.552631490716,1190.461979307881
41,rplC,HHKABJCC_00047,50S ribosomal subunit protein L3,630,-,6626,1270327.4866295175,1742.0630970363557,1623.7356807303684,2016.3928359198692,1938.4483728225293,6229.5,1671.4241684956544,1650.5019124962935
42,rpsJ,HHKABJCC_00048,30S ribosomal subunit protein S10,312,-,6473,1170947.7111737598,3436.4023858436894,3202.989132100832,3753.0375358133324,3607.9623845322662,6205.5,3361.988495026695,3319.9043937640195
43,gspB,HHKABJCC_00049,putative general secretion pathway protein B,420,-,70,13567.15467322354,27.605889705526316,25.73079481990472,32.30274922196081,31.05407366637388,66.0,26.562483775755645,26.229984643572205
44,gspA,HHKABJCC_00050,Type II secretion system protein GspA,1470,-,25,4250.103862963078,2.8169275209720728,2.6255913081535427,2.891227117661958,2.7794655891719877,21.0,2.4147712523414224,2.384544058506564
45,gspC,HHKABJCC_00051,Type II secretion system protein GspC,816,+,72,12261.045679763543,14.61488278527864,13.622185492890738,15.025791274220028,14.444963365779515,60.0,12.428969681169086,12.273388536430845
46,gspD,HHKABJCC_00052,Type II secretion system protein GspD,1953,+,272,54951.071141245455,23.068516128734743,21.50161656225525,28.136749176264953,27.04911200121617,255.0,22.070489940754936,21.794219889576123
47,gspE,HHKABJCC_00053,Type II secretion system protein GspE,1482,+,132,26571.548558268172,14.752945105787346,13.750870106183903,17.92951994485032,17.236447255442123,126.0,14.371310692072434,14.191416056698987
48,gspF,HHKABJCC_00054,Type II secretion system protein GspF,1197,+,81,16103.777927403085,11.20840634660467,10.44708962612673,13.453448560904834,12.933400182331306,76.0,10.732316677072987,10.597973593362507
49,gspG,HHKABJCC_00055,Type II secretion system protein GspG,438,+,25,4166.10971547369,9.454071816961067,8.811916034213946,9.511666017063218,9.143988802755429,21.5,8.297330444689134,8.193467598293104
50,gspH,HHKABJCC_00056,Type II secretion system protein GspH,510,+,10,2017.959393432568,3.2477517300619194,3.0271523317534967,3.9567831243775844,3.8038321067344723,9.5,3.1486723192295014,3.109258429229147
51,gspI,HHKABJCC_00057,Type II secretion system protein GspI,378,+,2,417.8708837597098,0.8763774509690895,0.8168506292033246,1.1054785284648407,1.0627458184334044,2.0,0.8943597230894157,0.8831644661135423
52,gspJ,HHKABJCC_00058,Type II secretion system protein GspJ,588,+,4,438.86942063205703,1.1267710083888292,1.0502365232614173,0.7463765657007773,0.7175250841612468,3.0,0.8624183044076509,0.8516228780380587
53,gspK,HHKABJCC_00059,Type II secretion system protein GspK,984,+,9,1864.6700742644337,1.5149573618886394,1.4120558132874543,1.8949899128703593,1.8217383278109565,8.0,1.3742600623081267,1.3570575942720284
54,gspL,HHKABJCC_00060,Type II secretion system protein GspL,1164,+,24,4875.860261759026,3.415161613054802,3.18319111174079,4.188883386390915,4.0269604412616955,23.5,3.412627757819278,3.3699097734048955
55,gspM,HHKABJCC_00061,Type II secretion system protein GspM,462,+,11,1885.6686111367803,3.9436985293609026,3.6758278314149604,4.081533790339352,3.9237604863310978,9.5,3.4758071056429567,3.432298266032176
56,gspO,HHKABJCC_00062,Type II secretion system prepilin peptidase,678,+,11,2204.8463715964585,2.687298997883093,2.5047676373358576,3.2519857988148355,3.126279000727963,10.0,2.493126661709433,2.461918644475804
57,bfr,HHKABJCC_00063,bacterioferritin,477,-,692,123975.36169433802,240.2927758015624,223.97119516193794,259.90641864641094,249.85963317084898,676.5,239.73059256735442,236.7297356196611
58,bfd,HHKABJCC_00064,bacterioferritin-associated ferredoxin,195,-,60,7964.745035681301,50.964719456356285,47.50300582136257,40.84484633682718,39.26597263657175,48.5,42.04178667538015,41.51552348015275
59,chiA,HHKABJCC_00065,endochitinase,2694,-,253,52420.747448127615,15.555211793982535,14.498643851750323,19.45833238609043,18.70616284671022,251.0,15.748897885537783,15.551759134357955
60,tufA,HHKABJCC_00066,translation elongation factor Tu 1,1185,-,26288,4986533.050344732,3674.448752298106,3424.8665024083816,4208.044768223403,4045.381132295975,7992.0,1140.016564902857,1125.74626843115
61,fusA,HHKABJCC_00067,elongation factor G,2115,-,31934,6043488.104253268,2500.8978208688723,2331.027522776844,2857.4411840440985,2746.9856641895362,30953.0,2473.810411423491,2442.8441877100513
62,rpsG,HHKABJCC_00068,30S ribosomal subunit protein S7,471,-,5787,988449.4272161901,2035.0991557437042,1896.867638506861,2098.6187414356477,2017.4958034181686,5697.0,2044.5575960111164,2018.9645967979466
63,rpsL,HHKABJCC_00069,30S ribosomal subunit protein S12,375,-,2692,464840.411035776,1189.0408813964295,1108.276794482936,1239.574429428736,1191.6581892746008,2607.0,1175.1242822394297,1160.4145206316343
64,tusB,HHKABJCC_00070,sulfurtransferase complex subunit TusB,288,-,350,52889.01482038095,201.29294576946273,187.6203788951386,183.6424125707672,176.5436424329539,294.0,172.55552907356414,170.39554418078157
65,tusC,HHKABJCC_00071,sulfurtransferase complex subunit TusC,360,-,421,78799.10946717019,193.70132610044297,180.5444103196648,218.88641518658386,210.42527417918856,350.5,164.5733685449911,162.5133013207182
66,tusD,HHKABJCC_00072,sulfurtransferase complex subunit TusD,387,-,719,101187.7494804668,307.730770515867,286.8285500079302,261.46705292110283,251.3599405100027,505.0,220.5740665898431,217.81300379381668
67,yheO,HHKABJCC_00073,DNA-binding transcriptional regulator YheO,723,-,2642,508168.7920181773,605.2677228381787,564.1556839351724,702.8613997485163,675.6920141708044,2432.5,568.7070193532998,561.5881598370751
68,fkpA,HHKABJCC_00074,peptidyl-prolyl cis-trans isomerase FkpA,813,-,857,177395.63949758935,174.5996123810779,162.74015616722028,218.1988185702206,209.76425688215994,851.0,176.93471525458614,174.71991336437395
69,slyX,HHKABJCC_00075,protein SlyX,219,+,28,3949.8247856885123,21.17712086999279,19.73869191663924,18.035729615016038,17.33855134877314,28.0,21.61165139081821,21.341124907182035
70,slyD,HHKABJCC_00076,FKBP-type peptidyl-prolyl cis-trans isomerase SlyD,591,-,1733,351859.883247799,485.6955011134732,452.70525302431355,595.3635926358697,572.3495773363479,1710.0,489.08311151483633,482.96095398178636
71,HHKABJCC_00077,HHKABJCC_00077,hypothetical protein,201,-,134,17907.55224473771,110.42355882210526,102.92317927961888,89.09229972506324,85.64840161926116,130.0,109.32546465824349,107.95696981298374
72,kefB,HHKABJCC_00078,K(+) : H(+) antiporter KefB,1806,-,279,55935.902520558535,25.588183481202137,23.850138720111023,30.972260531870727,29.775015543164802,271.0,25.36445772808238,25.046955033150343
73,kefG,HHKABJCC_00079,glutathione-regulated potassium-efflux system ancillary protein KefG,552,-,281,57863.56820544001,84.31798920927059,78.59079722166551,104.82530472000002,100.77324107949016,275.0,84.21077283980503,83.15665421422348
74,yheS,HHKABJCC_00080,putative ATP-binding protein YheS,1914,+,898,183890.48695220632,77.71187760364462,72.43339733001393,96.07653445778804,92.36265799425206,870.0,76.83363075631799,75.87185640702705
75,yheT,HHKABJCC_00081,putative hydrolase YheT,1023,+,469,84636.70271768271,75.93643561226887,70.77854997381415,82.73382474846795,79.53571600937055,383.0,63.28447436488126,62.49230323417496
76,HHKABJCC_00082,HHKABJCC_00082,hypothetical protein,219,+,306,26676.54124262991,231.43567807920695,215.7157045175574,121.81069060561603,117.10205015141625,192.5,148.5801033118752,146.7202337368765
77,prkB,HHKABJCC_00083,putative phosphoribulokinase,870,+,675,118081.07239427013,128.51017621538114,119.78128623059095,135.72537056812658,130.47885265298333,620.5,120.55814867293067,119.04904733475014
78,yhfA,HHKABJCC_00084,OsmC family protein YhfA,405,-,239,40556.574115251424,97.74529836475244,91.10607351047746,100.13968917346031,96.2687498563212,236.0,98.49881750291432,97.26584653463814
79,crp,HHKABJCC_00085,DNA-binding transcriptional dual regulator CRP,633,+,4743,889976.7885533179,1241.0875343441833,1156.788244841783,1405.9664906055575,1351.6182994738883,4547.0,1214.2141262365742,1199.015052736263
80,yhfK,HHKABJCC_00086,putative transporter YhfK,2091,+,858,119769.35475880686,67.96514596080797,63.34870001571952,57.278505384412654,55.06438208974749,689.0,55.697951937076425,55.00074602667222
81,argD,HHKABJCC_00087,N-acetylornithine aminotransferase/N-succinyldiaminopimelate aminotransferase,1221,-,1630,329028.1741064958,221.1184285995474,206.0992410636103,269.4743440675641,259.05770664816356,1614.0,223.44050457783285,220.64356079448947
82,pabA,HHKABJCC_00088,aminodeoxychorismate synthase subunit 2,564,-,295,59226.37324845535,86.63550492691769,80.75089863693502,105.01130008591373,100.95204672092338,287.5,86.16537491732468,85.08678932171028
83,fic,HHKABJCC_00089,putative adenosine monophosphate--protein transferase Fic,603,-,909,135257.87555585016,249.68909196341713,232.72927852033226,224.30825133640158,215.6375271068429,635.5,178.14444305208653,175.91449824654148
84,HHKABJCC_00090,HHKABJCC_00090,hypothetical protein,168,-,575,72165.67166919573,566.9066635956298,528.4002507659006,429.5575694594984,412.9528516066676,307.0,308.889489362007,305.02292748396474
85,ppiA,HHKABJCC_00091,peptidyl-prolyl cis-trans isomerase A,573,-,549,112304.37490068743,158.69773244328744,147.9183911636408,195.9936734741491,188.41746045787502,542.0,159.88904243251932,157.88761183200532
86,tsgA,HHKABJCC_00092,putative transporter TsgA,1182,+,1293,267834.23795310163,181.18992583373367,168.88283097531377,226.5941099434024,217.83502494471918,1287.0,184.04969722795155,181.7458326826196
87,nirB,HHKABJCC_00093,nitrite reductase catalytic subunit NirB,2544,+,65,13432.76403724052,4.2320349784415345,3.9445793945608654,5.280174542940456,5.076067306256101,64.5,4.285649451384246,4.232003311382522
88,nirD,HHKABJCC_00094,nitrite reductase subunit NirD,327,+,2,300.27907727456534,1.013060172679865,0.9442493511891642,0.9182846399833803,0.8827879837966476,1.5,0.7753852645133008,0.7656792848415575
89,nirC,HHKABJCC_00095,nitrite transporter NirC,807,+,21,4220.705911341793,4.310213262572882,4.017447518349436,5.2301188492463355,5.0279465352121955,20.0,4.189194241980163,4.1367554918329486
90,cysG,HHKABJCC_00096,siroheme synthase,1374,+,633,129466.47908645679,76.30798333448978,71.12486079039166,94.22596731183172,90.58362525371896,630.0,77.50466683279238,76.5344927075251
91,HHKABJCC_00097,HHKABJCC_00097,hypothetical protein,168,+,2,222.5844908468806,1.9718492646804513,1.8379139157074802,1.3249076836123845,1.2736928527455627,2.0,2.0123093769511855,1.9871200487554703
92,frlA,HHKABJCC_00098,fructoselysine/psicoselysine transporter,1338,+,1,201.58595397453334,0.12379322737904178,0.1153847301341019,0.1506621479630294,0.14483824300617953,1.0,0.12633332411352732,0.12475193131200261
93,frlB,HHKABJCC_00099,fructoselysine 6-phosphate deglycase,1023,+,43,8918.078609685865,6.96218919259608,6.4892913622047095,8.717574398519908,8.380593110003392,43.0,7.105045424777792,7.016107151617554
94,frlC,HHKABJCC_00100,fructoselysine 3-epimerase,831,+,16,3290.4707278968103,3.189128052623979,2.9725105929131814,3.9596518987927922,3.8065899875392892,16.0,3.2545653461159967,3.2138259272290637
95,frlD,HHKABJCC_00101,fructoselysine 6-kinase,786,+,60,12382.837193623158,12.643918949096024,11.7850968640785,15.754245793413688,15.145259187234359,60.0,12.9033578369389,12.74183848056943
96,frlR,HHKABJCC_00102,putative DNA-binding transcriptional regulator FrlR,732,+,256,51843.287684138064,57.92711282471096,53.99248749094761,70.82416350292085,68.08642743273936,253.0,58.42294928820573,57.69163289091701
97,yhfS,HHKABJCC_00103,putative aminotransferase YhfS,1086,-,45,8636.698215596412,6.863342744467869,6.397158933125484,7.952760787842,7.645343672135408,43.0,6.692874281351457,6.609095410777862
98,yhfT,HHKABJCC_00104,putative protein YhfT,1305,-,37,7030.310144861851,4.6961743407102245,4.377192682006781,5.387210838974599,5.178966071905444,34.0,4.403950636454089,4.348823646931512
99,HHKABJCC_00105,HHKABJCC_00105,hypothetical protein,354,-,5,621.5566914214779,2.3394821784344337,2.1805758321953155,1.7558098627725365,1.6879383376327508,3.5,1.671239991027256,1.6503200404918317
100,php,HHKABJCC_00106,putative hydrolase,879,-,17,2880.999258886039,3.2034138224842823,2.985826020057203,3.27758732524009,3.1508908900169703,14.5,2.788387737345328,2.7534837535656
101,yhfW,HHKABJCC_00107,putative mutase YhfW,1227,-,25,4892.659091256904,3.37480314248488,3.145573938863658,3.987497221888267,3.8333589386502056,23.0,3.1685262561285166,3.128863842050178
102,yhfX,HHKABJCC_00108,putative PLP-binding protein YhfX,1164,-,22,4594.479867669573,3.130564811966902,2.917925185762391,3.94714765263709,3.794569097967523,22.0,3.194800454128686,3.15480914957054
103,yhfY,HHKABJCC_00109,PRD domain-containing protein YhfY,363,-,3,413.6711763852404,1.3688870928360155,1.2759071811523,1.139590017590194,1.0955387144463629,3.0,1.396975104660327,1.3794882983095824
104,yhfZ,HHKABJCC_00110,putative DNA-binding transcriptional regulator YhfZ,906,-,16,3321.9685332053314,2.9251273860160336,2.7264418352216926,3.6666319351052223,3.5248968265161467,15.0,2.798575954700324,2.7635444386665484
105,trpS,HHKABJCC_00111,tryptophan--tRNA ligase,1005,-,2915,557112.1817602441,480.42488651707,447.79263820908824,554.340479363427,532.9122287431093,2746.5,461.94213643671657,456.15971937132286
106,gph,HHKABJCC_00112,phosphoglycolate phosphatase,759,-,2179,433084.3237237253,475.51963374183276,443.2205684788332,570.5985819811928,548.5418679697395,1962.5,437.06087060659144,431.5899078225814
107,rpe,HHKABJCC_00113,ribulose-phosphate 3-epimerase,678,-,2259,414834.4953279683,551.8734942016279,514.3881902492457,611.8502880943486,588.1989730569637,2038.5,508.2238699894679,501.8621156763926
108,dam,HHKABJCC_00114,DNA adenine methyltransferase,837,-,1032,168401.966155163,204.2242163161517,190.35254662467153,201.19709218060098,193.41973895487956,873.5,176.40524280097526,174.1970686468147
109,damX,HHKABJCC_00115,cell division protein DamX,1287,-,5182,1058492.1468075917,666.9171116738339,621.6176165815677,822.4492205187192,790.6571204000375,5137.0,674.6912157183,666.2456860904238
110,aroB,HHKABJCC_00116,3-dehydroquinate synthase,1089,-,3096,605213.53017373,470.8971599355894,438.9120703163913,555.7516346866207,534.268835298794,3020.5,468.8403670696131,462.97160056045493
111,aroK,HHKABJCC_00117,shikimate kinase 1,522,-,1188,211745.04611337493,376.96318356511796,351.3584396097334,405.641850791906,389.9616045092601,1139.5,368.99277575289955,364.37386365282777
112,hofQ,HHKABJCC_00118,DNA utilization protein HofQ,1209,-,24,4348.79698626311,3.2880464165391152,3.064710052991134,3.597019839754433,3.4579756142614198,24.0,3.355513402757312,3.3135103542522986
113,hofP,HHKABJCC_00119,DNA utilization protein HofP,405,-,3,506.06473862356813,1.226928431356725,1.1435908808846542,1.2495425645026375,1.2012410021421462,2.5,1.0434196769376516,1.0303585437991327
114,hofO,HHKABJCC_00120,DNA utilization protein HofO,441,-,10,1902.4674406346585,3.7559033612960975,3.5007884108713907,4.313985126155688,4.147226323764527,8.5,3.2580247055400147,3.217241983699333
115,hofN,HHKABJCC_00121,DNA utilization protein HofN,540,-,8,1417.4012388834378,2.4538568627134505,2.287181761769309,2.6248171090434034,2.523353764873285,7.0,2.1911813215690685,2.1637529419781787
116,hofM,HHKABJCC_00122,DNA utilization protein HofM,780,-,20,4185.0083986588015,4.247059954696357,3.9585838184468805,5.365395382895899,5.157993900915338,20.0,4.334204811894861,4.279950874242552
117,mrcA,HHKABJCC_00123,peptidoglycan glycosyltransferase/peptidoglycan DD-transpeptidase MrcA,2553,+,668,138840.2259462726,43.338976082941436,40.39523135063774,54.38316723316593,52.28096438062097,665.0,44.02961292459585,43.47846687171194
118,nudE,HHKABJCC_00124,ADP-sugar diphosphatase NudE,561,-,435,82635.54215374803,128.433818416085,119.71011493752464,147.30043164660967,141.60647516443257,430.0,129.56259304006562,127.94077747067305
119,igaA,HHKABJCC_00125,inner membrane protein IgaA,2136,+,639,131938.00687633207,49.55102112873965,46.18533115145819,61.76872981101689,59.381035114051755,634.5,50.21164099847578,49.58311065476079
120,yrfG,HHKABJCC_00126,purine nucleotidase,669,+,658,131020.37081501048,162.911887230819,151.8463048564781,195.84509837819203,188.27462859105356,625.5,158.04298846602268,156.06466607131526
121,hslR,HHKABJCC_00127,heat shock protein Hsp15,402,+,233,36579.45123162886,96.00257166250196,89.48171929907164,90.9936597801713,87.47626384894052,172.0,72.32299969699186,71.41768772243542
122,hslO,HHKABJCC_00128,molecular chaperone Hsp33,879,+,597,105589.04280891079,112.49635600135981,104.85518435142062,120.12405325245824,115.48061043266279,553.0,106.34333922427356,105.01217349805358
123,yhgE,HHKABJCC_00129,putative transport protein YhgE,1725,-,85,17378.389115554564,8.161741304242563,7.607365425015309,10.074428472785256,9.68499745302785,85.0,8.32921098633708,8.224949071370467
124,pck,HHKABJCC_00130,phosphoenolpyruvate carboxykinase (ATP),1623,+,582,118799.2223553044,59.39603626105846,55.36163617443455,73.19730274510438,70.36783203830242,581.0,60.51062651431031,59.75317736257668
125,envZ,HHKABJCC_00131,sensor histidine kinase EnvZ,1353,-,462,83679.1694363037,56.55840817717588,52.71675036273164,61.847131881968735,59.456406521921885,416.5,52.03448326830316,51.38313527402727
126,ompR,HHKABJCC_00132,DNA-binding transcriptional dual regulator OmpR,720,-,580,114061.9524369029,133.42846691004385,124.36550829620614,158.41937838458736,152.29561461572436,533.5,125.24948947040335,123.68166370128837
127,greB,HHKABJCC_00133,transcription elongation factor GreB,477,+,85,15788.799874317878,29.515731131694807,27.510912700527065,33.100209380121335,31.820707686511067,84.0,29.76699153829678,29.39437958913752
128,yhgF,HHKABJCC_00134,putative RNA-binding protein YhgF,2322,+,1351,280679.0429579164,96.37094830017068,89.82507442297488,120.87814080874952,116.2055484360215,1339.0,97.47481028508248,96.25465745211899
129,feoA,HHKABJCC_00135,ferrous iron transport protein A,228,+,424,79603.35342938108,308.02361145113576,287.101500095779,349.1375150411451,335.64146621958355,408.5,302.8525612311534,299.0615673376983
130,feoB,HHKABJCC_00136,Fe(2(+)) transporter FeoB,2322,+,1748,330424.576808507,124.69016848904394,116.2207476619986,142.30171266516234,136.80098364354885,1640.5,119.42302186159658,117.92812961180074
131,feoC,HHKABJCC_00137,ferrous iron transport protein FeoC,237,+,332,61706.300453079544,232.0292501831579,216.2689589926169,260.3641369328251,250.2996581757513,246.0,175.4529998536679,173.25674551680606
132,rpnA,HHKABJCC_00138,recombination-promoting nuclease RpnA,879,+,25,4130.412202790699,4.710902680123945,4.390920617731181,4.6989899917982925,4.517348673952902,25.0,4.8075650643884975,4.7473857820096566
133,bioH,HHKABJCC_00139,pimeloyl-acyl carrier protein methyl ester esterase,771,-,193,37782.66739441436,41.462542514915015,38.646252141958065,49.00475667239217,47.11045840867964,191.0,41.8748270347663,41.350653777215
134,yhgH,HHKABJCC_00140,DNA utilization protein YhgH,684,+,295,43945.73796644827,71.4362935362304,66.58407431466574,64.24815492170801,61.76461706581065,272.5,67.34175678130502,66.49879812282562
135,nfuA,HHKABJCC_00141,iron-sulfur cluster carrier protein NfuA,576,+,6403,1279606.740073408,1841.2553310883857,1716.1904086651036,2221.539479294111,2135.664991506552,6347.5,1862.7486748204904,1839.4314909651548
136,gntT,HHKABJCC_00142,high-affinity gluconate transporter,1317,+,44,9136.463393158278,5.533754656233066,5.157881421757667,6.937329835351767,6.669164604989315,43.0,5.518953279838787,5.44986910865965
