,gene,locus_tag,product,length,strand,counts,coverage,RPKM,TPM,coverage_FPKM,coverage_TPM,htseq_counts,htseq_FPKM,htseq_TPM
17,rpsD,HHKABJCC_00023,30S ribosomal subunit protein S4,621,-,34166,3260404.6028259536,9124.802427135699,7584.215634026263,5250.248957851777,4849.418607011123,30834.5,8414.100587633751,7615.404124671927
18,rpsK,HHKABJCC_00024,30S ribosomal subunit protein S11,390,-,27722,3899143.560222044,11789.1063511648,9798.691578659067,9997.804000569344,9234.521474853838,24232.0,10528.997984521582,9529.54791125659
19,rpsM,HHKABJCC_00025,30S ribosomal subunit protein S13,357,-,26614,3356785.6045397576,12364.110273697921,10276.614665073886,9402.760797030134,8684.906855359824,23303.0,11061.295850313161,10011.318163523476
20,rpmJ,HHKABJCC_00026,50S ribosomal subunit protein L36,117,-,3352,441517.71148151846,4751.591334091385,3949.356007462809,3773.655653688192,3485.5558451338643,3138.0,4544.953735477705,4113.530503125781
21,secY,HHKABJCC_00027,Sec translocon subunit SecY,1332,-,42355,6875417.805750732,5273.772540840338,4383.374705801165,5161.725079392441,4767.653085640277,38731.0,4927.389283659395,4459.66390392258
22,rplO,HHKABJCC_00028,50S ribosomal subunit protein L15,435,-,18000,2717916.766294533,6862.8448616001815,5704.155866263871,6248.084520217317,5771.074395473538,13268.5,5168.862281989959,4678.21542328356
23,rpmD,HHKABJCC_00029,50S ribosomal subunit protein L30,180,-,11597,1148284.1165259278,10685.481221941398,8881.397091901857,6379.356202921821,5892.3241392078535,6992.5,6582.977325354717,5958.097618871754
24,rpsE,HHKABJCC_00030,30S ribosomal subunit protein S5,504,-,19458,3059998.4526108573,6403.075106140002,5322.011376532919,6071.425501212018,5607.90241244225,15729.5,5288.673672770165,4786.653889169175
25,rplR,HHKABJCC_00031,50S ribosomal subunit protein L18,354,-,13989,2094537.6310570003,6553.96837640966,5447.428568695372,5916.772969087571,5465.056830656251,11513.0,5511.218529306258,4988.073993521183
26,rplF,HHKABJCC_00032,50S ribosomal subunit protein L6,534,-,23548,3621733.125119148,7313.642093052234,6078.842708839993,6782.271769886044,6264.479109986652,21311.0,6762.775354684242,6120.8285774457845
27,rpsH,HHKABJCC_00033,30S ribosomal subunit protein S8,393,-,15584,2519035.3043084107,6576.689260755174,5466.3133706018425,6409.759044041758,5920.40587487727,14331.5,6179.615970545617,5593.024763709901
28,rpsN,HHKABJCC_00034,30S ribosomal subunit protein S14,306,-,22412,2670357.78753741,12147.310163690945,10096.418020061194,8726.659436396765,8060.42246522863,18723.5,10368.788067154224,9384.545691135065
29,rplE,HHKABJCC_00035,50S ribosomal subunit protein L5,540,-,27567,3955035.618966414,8466.748896129991,7037.264626841957,7324.1400351229895,6764.978432796682,24238.5,7606.316095846041,6884.297420332406
30,rplX,HHKABJCC_00036,50S ribosomal subunit protein L24,315,-,7525,1232834.6669815779,3962.022010377512,3293.093687606966,3913.760847560565,3614.9647054675243,6507.0,3500.520635871752,3168.238721568906
31,rplN,HHKABJCC_00037,50S ribosomal subunit protein L14,372,-,6860,1151525.490760859,3058.455100283916,2542.080573554065,3095.498631077578,2859.172732575944,6355.0,2894.90958533654,2620.11443375483
32,rpsQ,HHKABJCC_00038,30S ribosomal subunit protein S17,255,-,11467,1692430.2867977524,7458.14058435003,6198.944785081655,6636.981516853931,6130.281043927785,9810.5,6519.485908050301,5900.633033538423
33,rpmC,HHKABJCC_00039,50S ribosomal subunit protein L29,192,-,8815,1333784.086388865,7614.51105119428,6328.914430869638,6946.792116608672,6416.439147888374,6334.5,5590.794136681194,5060.096000189015
34,rplP,HHKABJCC_00040,50S ribosomal subunit protein L16,411,-,11941,1864157.2396589532,4818.588167637196,4005.0414249242694,4535.6623835984265,4189.387157583928,10130.0,4176.668556091744,3780.204267607111
35,rpsC,HHKABJCC_00041,30S ribosomal subunit protein S3,702,-,22950,3789706.709673466,5422.08736661681,4506.648785365526,5398.442606372459,4986.298408777915,20683.5,4992.8590709450355,4518.919065296479
36,rplV,HHKABJCC_00042,50S ribosomal subunit protein L22,333,-,13276,2112965.652984976,6612.168976715506,5495.802865703341,6345.242201156084,5860.814571518693,11306.5,5753.688459961783,5207.527812832166
37,rpsS,HHKABJCC_00043,30S ribosomal subunit protein S19,279,-,16373,2071113.9022651995,9732.961196685823,8089.695866044841,7423.347319946952,6856.61173568166,14186.5,8616.550712274184,7798.636960810468
38,rplB,HHKABJCC_00044,50S ribosomal subunit protein L2,822,-,32232,4879557.620406733,6503.338657536309,5405.346922709951,5936.201484679724,5483.002075877106,28749.0,5926.705050300175,5364.1210508112945
39,rplW,HHKABJCC_00045,50S ribosomal subunit protein L23,303,-,21009,2396636.721482402,11499.625201384455,9558.085003398768,7909.692150106938,7305.826561061392,18418.5,10300.872677618172,9323.077072806245
40,rplD,HHKABJCC_00046,50S ribosomal subunit protein L4,606,-,17218,2989119.273275012,4712.279183146213,3916.681126862773,4932.540054909261,4555.965195961272,15908.5,4448.55533816241,4026.282585789782
41,rplC,HHKABJCC_00047,50S ribosomal subunit protein L3,630,-,24034,4117748.087965197,6327.125381887915,5258.884630428293,6536.108076135233,6037.108787849734,22487.5,6048.713523833259,5474.548044512125
42,rpsJ,HHKABJCC_00048,30S ribosomal subunit protein S10,312,-,25333,2868397.847500875,13466.445025343497,11192.836635261263,9193.582844554086,8491.698597416778,24228.0,13159.07494062546,11909.96857429869
43,gspB,HHKABJCC_00049,putative general secretion pathway protein B,420,-,47,8190.0228200840165,18.559637988811602,15.426119931979475,19.500054333533374,18.011322335742523,45.5,18.357963224085378,16.61535982381112
44,gspA,HHKABJCC_00050,Type II secretion system protein GspA,1470,-,11,1801.3909075661695,1.2410700174889218,1.031533855633886,1.225435991541612,1.13188005879145,8.5,0.9798598895116214,0.8868480910668414
45,gspC,HHKABJCC_00051,Type II secretion system protein GspC,816,+,28,4886.53165730593,5.691002887683157,4.7301619315831935,5.988396638855306,5.531212390071131,26.5,5.503235581880798,4.980848815961477
46,gspD,HHKABJCC_00052,Type II secretion system protein GspD,1953,+,93,16758.394200691335,7.89771829311132,6.56430635403382,8.580847004962282,7.925742086486888,89.0,7.72236193758052,6.989327776529312
47,gspE,HHKABJCC_00053,Type II secretion system protein GspE,1482,+,64,11668.570779522135,7.162303229380307,5.953055155075206,7.873529540838148,7.272424786845736,62.5,7.146513245128222,6.468140697528463
48,gspF,HHKABJCC_00054,Type II secretion system protein GspF,1197,+,28,5059.706122819083,3.879580915914332,3.224571542332402,4.226989242121205,3.9042796726282636,27.5,3.8931481678222317,3.523596646653601
49,gspG,HHKABJCC_00055,Type II secretion system protein GspG,438,+,8,1443.7479896585705,3.029261811056397,2.517816135793794,3.2962282868917137,3.0445776792172357,7.0,2.7082348275784542,2.4511595103620194
50,gspH,HHKABJCC_00056,Type II secretion system protein GspH,510,+,4,380.2308916701842,1.3008006600418645,1.0811798700761586,0.7455507679807533,0.6886316812291948,3.0,0.9968124827557671,0.9021914836458524
51,gspI,HHKABJCC_00057,Type II secretion system protein GspI,378,+,1,182.58612124756365,0.43876212739507336,0.3646836863352122,0.48303206679249644,0.44615497499094064,0.5,0.2241509551170376,0.20287374632248004
52,gspJ,HHKABJCC_00058,Type II secretion system protein GspJ,588,+,5,933.6362488535215,1.4103068380555928,1.1721975632203248,1.5878167497508868,1.466594851516612,5.0,1.4409704257523843,1.304188369215943
53,gspK,HHKABJCC_00059,Type II secretion system protein GspK,984,+,10,1703.5096879283003,1.685488660115221,1.4009190389706325,1.7312090324474596,1.599039847819241,9.5,1.636028617531061,1.480730941146394
54,gspL,HHKABJCC_00060,Type II secretion system protein GspL,1164,+,26,4613.593641008027,3.7045998179027326,3.079133392871534,3.9635684201099886,3.6609697179974563,24.5,3.5667731878674998,3.228202344832453
55,gspM,HHKABJCC_00061,Type II secretion system protein GspM,462,+,9,1515.27657324009,3.2308847562728125,2.685398053922926,3.2798194225975976,3.0294215499619166,8.0,2.9343397760775827,2.6558017700397385
56,gspO,HHKABJCC_00062,Type II secretion system prepilin peptidase,678,+,14,2620.204956459883,3.4246743040925196,2.8464691269704177,3.864609080324311,3.569565430782368,14.0,3.499135263950923,3.1669848540960603
57,bfr,HHKABJCC_00063,bacterioferritin,477,-,122,19137.660770350307,42.41919133532747,35.2573435619175,40.120882118134816,37.05785265333234,116.5,41.387570693874146,37.45891474550547
58,bfd,HHKABJCC_00064,bacterioferritin-associated ferredoxin,195,-,28,3719.4863462390285,23.81465823768952,19.79390839062506,19.074288955071943,17.61806202273504,21.5,18.683844228063226,16.910307039618417
59,chiA,HHKABJCC_00065,endochitinase,2694,-,389,71974.69606333085,23.94820368835426,19.90490668377961,26.71666520539378,24.67698092117424,384.0,24.154387109983844,21.86156646340061
60,tufA,HHKABJCC_00066,translation elongation factor Tu 1,1185,-,70852,10105004.883039933,9916.415077277628,8242.176295119063,8527.430281046356,7876.403463316254,21676.5,3099.796610141279,2805.552850795261
61,fusA,HHKABJCC_00067,elongation factor G,2115,-,83719,13572932.730147343,6564.997935414051,5456.595951168087,6417.462283757609,5927.521010618872,80730.0,6468.252574273486,5854.262950687491
62,rpsG,HHKABJCC_00068,30S ribosomal subunit protein S7,471,-,15941,2358655.043600615,5613.265548875242,4665.549382978164,5007.7601774959985,4625.442636940192,15636.0,5625.577912235159,5091.577975602364
63,rpsL,HHKABJCC_00069,30S ribosomal subunit protein S12,375,-,6689,1047317.756138319,2958.3589091068106,2458.8841313194043,2792.847349702184,2579.627368704643,6430.5,2905.867877230302,2630.032525465043
64,tusB,HHKABJCC_00070,sulfurtransferase complex subunit TusB,288,-,267,38416.49637671678,153.75870301901102,127.79883933009593,133.39061241915547,123.20690372190225,244.0,143.56868675246258,129.9406345195485
65,tusC,HHKABJCC_00071,sulfurtransferase complex subunit TusC,360,-,208,35973.23054806381,95.825648623084,79.64691709561033,99.92564041128836,92.29681560210784,180.0,84.7290610342402,76.68627610989745
66,tusD,HHKABJCC_00072,sulfurtransferase complex subunit TusD,387,-,385,49627.66068754656,164.99496744135666,137.13802809396236,128.23684932182573,118.44660476066132,280.5,122.8242977783172,111.16537699651802
67,yheO,HHKABJCC_00073,DNA-binding transcriptional regulator YheO,723,-,1325,228114.064697201,303.9474571311514,252.63046238034718,315.5104629283555,291.4228109779962,1207.5,283.016158226404,256.151254226006
68,fkpA,HHKABJCC_00074,peptidyl-prolyl cis-trans isomerase FkpA,813,-,1304,241117.2082598626,266.01613497977905,221.10327822738267,296.5771319309503,273.9349454751221,1284.0,267.63127765796906,242.2267614393809
69,slyX,HHKABJCC_00075,protein SlyX,219,+,11,1886.095809175864,8.330469980405091,6.923994373432933,8.612309630940018,7.9548026977201305,11.0,8.511595172389427,7.703644175423489
70,slyD,HHKABJCC_00076,FKBP-type peptidyl-prolyl cis-trans isomerase SlyD,591,-,1749,318804.7793539806,490.8211424495528,407.9533131595739,539.4327907850771,498.24978469886554,1715.0,491.74395828670714,445.06586642461644
71,HHKABJCC_00077,HHKABJCC_00077,hypothetical protein,201,-,82,9146.247042700123,67.66104925740146,56.23749025694645,45.50371663034887,42.029734568180274,72.5,61.122954477436956,55.32094545241358
72,kefB,HHKABJCC_00078,K(+) : H(+) antiporter KefB,1806,-,198,34459.8363059706,18.183118860884203,15.113170443008098,19.08075099998372,17.624030722712146,186.0,17.45249762167074,15.795844248550308
73,kefG,HHKABJCC_00079,glutathione-regulated potassium-efflux system ancillary protein KefG,552,-,214,38994.37203880958,64.29772827761282,53.44201586055795,70.64197833117677,65.24881522865046,207.5,63.70029045146683,57.65363149566567
74,yheS,HHKABJCC_00080,putative ATP-binding protein YheS,1914,+,1185,217499.59935993288,102.68271667924513,85.3462714838723,113.63615431553443,104.96060007646166,1148.5,101.68372685248158,92.03154452687276
75,yheT,HHKABJCC_00081,putative hydrolase YheT,1023,+,429,70491.41911958775,69.5508740006255,57.80824627907202,68.90656805433798,63.64589488051827,375.0,62.11807993712625,56.22161005124447
76,HHKABJCC_00082,HHKABJCC_00082,hypothetical protein,219,+,162,13144.318398677702,122.68510334778408,101.97155349964865,60.019718715423295,55.437512213752164,100.5,77.76502862046704,70.38329451182369
77,prkB,HHKABJCC_00083,putative phosphoribulokinase,870,+,537,86112.8853075623,102.37076918553603,85.0869916717694,98.98032793972679,91.42367302814006,498.0,97.00016642540602,87.7925643740895
78,yhfA,HHKABJCC_00084,OsmC family protein YhfA,405,-,148,22075.979690633267,60.60767519750613,50.374973205770644,54.508591828724114,50.34713240804985,143.0,59.833361619241224,54.15376535168067
79,crp,HHKABJCC_00085,DNA-binding transcriptional dual regulator CRP,633,+,4565,746735.8246173041,1196.0738770444182,994.1346423846005,1179.6774480526133,1089.6149521257132,4347.0,1163.7195207451568,1053.2551097937574
80,yhfK,HHKABJCC_00086,putative transporter YhfK,2091,+,1120,157537.94067600358,88.83516702724928,73.83667405398155,75.34095680344504,69.58905010518595,951.0,77.07062366672638,69.75480495505737
81,argD,HHKABJCC_00087,N-acetylornithine aminotransferase/N-succinyldiaminopimelate aminotransferase,1221,-,6615,1203402.5371689296,898.5352470823581,746.8309722937005,985.5876635290168,910.3429556822105,6528.0,905.9972324840624,819.9967411063236
82,pabA,HHKABJCC_00088,aminodeoxychorismate synthase subunit 2,564,-,128,23790.78336544286,37.640189311849696,31.285204751139908,42.182240009650464,38.9618361396536,124.0,37.256750242006326,33.72020651640881
83,fic,HHKABJCC_00089,putative adenosine monophosphate--protein transferase Fic,603,-,113,14516.537804754753,31.080075471895796,25.832668288759958,24.073860372727616,22.235941070851766,77.0,21.63893101040297,19.584886436026878
84,HHKABJCC_00090,HHKABJCC_00090,hypothetical protein,168,-,97,11096.34211086998,95.75983430397476,79.59221454266007,66.04965542184512,61.0070932941865,61.0,61.52943717962682,55.688843365520775
85,ppiA,HHKABJCC_00091,peptidyl-prolyl cis-trans isomerase A,573,-,843,154744.56125403056,244.00228087774818,202.80613505316006,270.0603163246607,249.44255663182443,832.0,246.05437619716525,222.698016486683
86,tsgA,HHKABJCC_00092,putative transporter TsgA,1182,+,416,77194.40033363491,58.37095347599027,48.515888586158596,65.30829131441195,60.3223286428303,415.0,59.496717985126374,53.849077133007526
87,nirB,HHKABJCC_00093,nitrite reductase catalytic subunit NirB,2544,+,34,6309.574004348798,2.216576596415677,1.8423406984198691,2.4801784608289297,2.2908291917595522,34.0,2.2647704993428985,2.0497903991639257
88,nirD,HHKABJCC_00094,nitrite reductase subunit NirD,327,+,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,nirC,HHKABJCC_00095,nitrite transporter NirC,807,+,35,6157.105181451349,7.193089151718488,5.9786433335995754,7.629622281848016,7.047138631917229,33.5,7.034506926014985,6.366766418046009
90,cysG,HHKABJCC_00096,siroheme synthase,1374,+,576,105103.72424845581,69.52751126162629,57.788827990096856,76.49470469319928,70.65471509160658,569.5,70.237554962154,63.570355523415714
91,HHKABJCC_00097,HHKABJCC_00097,hypothetical protein,168,+,2,376.4662293764199,1.97442957327783,1.641076588508455,2.24087041295488,2.069791121091993,2.0,2.017358596053338,1.8258637169023202
92,frlA,HHKABJCC_00098,fructoselysine/psicoselysine transporter,1338,+,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,frlB,HHKABJCC_00099,fructoselysine 6-phosphate deglycase,1023,+,25,4498.771441048219,4.053081235467686,3.3687789206918426,4.39762604208037,4.061889203034491,24.5,4.058381222558915,3.673145190014639
94,frlC,HHKABJCC_00100,fructoselysine 3-epimerase,831,+,9,1569.864176499671,1.7962319583610586,1.4929649830474034,1.889126566184923,1.74490116461156,6.5,1.325484709320244,1.1996649692282395
95,frlD,HHKABJCC_00101,fructoselysine 6-kinase,786,+,37,6846.038381210197,7.8072864042589005,6.489142540819692,8.709972495178368,8.0450094888368,37.0,7.977036280577321,7.219827521796962
96,frlR,HHKABJCC_00102,putative DNA-binding transcriptional regulator FrlR,732,+,247,45125.124584204576,55.96374970815358,46.51510527100194,61.64634506038876,56.939953741240714,243.0,56.254540522733244,50.9146587287024
97,yhfS,HHKABJCC_00103,putative aminotransferase YhfS,1086,-,23,3877.6021625771255,3.5125211193119408,2.919484317678025,3.5705360613049035,3.2979434216736503,22.0,3.432853301571426,3.1069946121873735
98,yhfT,HHKABJCC_00104,putative protein YhfT,1305,-,13,2128.9165271236543,1.6521663555704142,1.3732227085450062,1.6313536606311527,1.5068079361549704,11.5,1.493309121676264,1.3515588892932116
99,HHKABJCC_00105,HHKABJCC_00105,hypothetical protein,354,-,4,444.2301506641756,1.8740348492128558,1.557632016211415,1.2548874312547333,1.1590830278115163,2.0,0.9573905201609063,0.8665115944621182
100,php,HHKABJCC_00106,putative hydrolase,879,-,15,2292.679336902397,2.8302403439477426,2.3523964749950546,2.608281384416834,2.4091520953488503,13.0,2.5062065834928844,2.268308508370118
101,yhfW,HHKABJCC_00107,putative mutase YhfW,1227,-,8,1359.043088048876,1.0813501819418923,0.8987803320926502,1.1076145786869405,1.0230537238140764,7.5,1.035807592105626,0.9374850380183064
102,yhfX,HHKABJCC_00108,putative PLP-binding protein YhfX,1164,-,7,1310.1024782299414,0.9973922586661204,0.8289974519269515,1.1255175929810493,1.0395899321608442,7.0,1.0190780536764286,0.9223435270949866
103,yhfY,HHKABJCC_00109,PRD domain-containing protein YhfY,363,-,6,907.283612797172,2.741356762898144,2.278519560904301,2.4994038920032287,2.3085868570460772,5.5,2.567547304067885,2.3238265487847714
104,yhfZ,HHKABJCC_00110,putative DNA-binding transcriptional regulator YhfZ,906,-,36,6435.6901911898985,6.590149039284943,5.477500666279876,7.103410807052868,6.561100781601942,34.5,6.452875509230215,5.840345531548483
105,trpS,HHKABJCC_00111,tryptophan--tRNA ligase,1005,-,2548,429881.14033149334,420.4886670923388,349.4954272553648,427.74242819054064,395.08642483956805,2368.0,399.2804309036434,361.37930712087
106,gph,HHKABJCC_00112,phosphoglycolate phosphatase,759,-,1778,315346.9370371582,388.5177939765356,322.92235921859657,415.47686039151273,383.75727203411714,1579.5,352.64704058915,319.1725246787432
107,rpe,HHKABJCC_00113,ribulose-phosphate 3-epimerase,678,-,1875,304551.76790978934,458.6617371552481,381.2235437906809,449.19139809703444,414.8978727539032,1672.5,418.02169492556555,378.34158346254713
108,dam,HHKABJCC_00114,DNA adenine methyltransferase,837,-,1182,181496.25151351895,234.21405432689272,194.67050456371265,216.84139965772872,200.2866391122118,1027.0,207.92531823695268,188.1883048144915
109,damX,HHKABJCC_00115,cell division protein DamX,1287,-,5002,911652.5033890854,644.5937256759901,535.7636892310959,708.3547034880229,654.2753509472043,4918.0,647.5485969951721,586.0809726627439
110,aroB,HHKABJCC_00116,3-dehydroquinate synthase,1089,-,4142,725666.8920902526,630.8166506624507,524.3126678480896,666.3607824520226,615.4874565657803,4035.5,627.9598270039969,568.3516386436936
111,aroK,HHKABJCC_00117,shikimate kinase 1,522,-,1822,289671.94019368634,578.8936730479413,481.1561105709618,554.927088493652,512.5611699710179,1750.5,568.2690472813696,514.3269208060364
112,hofQ,HHKABJCC_00118,DNA utilization protein HofQ,1209,-,16,2874.319661288966,2.194899376745578,1.8243233539746597,2.3774356172778877,2.195930252441917,16.0,2.2426219628583017,2.0297442808244157
113,hofP,HHKABJCC_00119,DNA utilization protein HofP,405,-,6,1001.4001701412772,2.4570679134124105,2.042228643477188,2.4725930126945115,2.2838228547989874,5.0,2.0920755810923506,1.8934882990098136
114,hofO,HHKABJCC_00120,DNA utilization protein HofO,441,-,8,1176.4569668013123,3.0086545878519315,2.5006881348700265,2.667702872565334,2.4640370489190393,5.5,2.113423291103497,1.9128096081833832
115,hofN,HHKABJCC_00121,DNA utilization protein HofN,540,-,5,886.577970181469,1.5356674458827568,1.2763929021732427,1.6418110558916093,1.5164669613867334,4.5,1.4121510172373368,1.2781046018316244
116,hofM,HHKABJCC_00122,DNA utilization protein HofM,780,-,27,4833.8263851932315,5.741033682300153,4.77174577273997,6.1972133143502965,5.724086952730716,27.0,5.865858071601245,5.309049884531363
117,mrcA,HHKABJCC_00123,peptidoglycan glycosyltransferase/peptidoglycan DD-transpeptidase MrcA,2553,+,1131,210246.97745099614,73.47383751652447,61.068875916434486,82.35290930317123,76.0656749655742,1118.0,74.20845298572702,67.16432173197443
118,nudE,HHKABJCC_00124,ADP-sugar diphosphatase NudE,561,-,307,52494.451024247996,90.76040968928464,75.43686820758651,93.57299647816042,86.42916438397744,304.0,91.82757416901612,83.11097303889065
119,igaA,HHKABJCC_00125,inner membrane protein IgaA,2136,+,1121,204803.27577421314,87.04128573882659,72.34566286531374,95.88168341489379,88.56159457512388,1101.5,87.38676098241159,79.0916976919963
120,yrfG,HHKABJCC_00126,purine nucleotidase,669,+,660,111983.64459030988,163.62089019809102,135.99594329881725,167.3896032740058,154.61024101023028,619.0,156.79309052375092,141.9097306787041
121,hslR,HHKABJCC_00127,heat shock protein Hsp15,402,+,407,58792.73104171551,167.91492102294143,139.5649910644952,146.2505747306356,135.08507198009292,292.0,123.08898418904545,111.40493842830872
122,hslO,HHKABJCC_00128,molecular chaperone Hsp33,879,+,1111,176127.8430826112,209.62646814172948,174.2341655813004,200.37297279022889,185.07549458924186,1017.5,196.15886143876997,177.53876209743038
123,yhgE,HHKABJCC_00129,putative transport protein YhgE,1725,-,119,22040.215398842505,11.441390153324747,9.509682074626387,12.776936463097105,11.80148101969134,119.0,11.690154507912561,10.580483312553968
124,pck,HHKABJCC_00130,phosphoenolpyruvate carboxykinase (ATP),1623,+,1346,246587.26257270196,137.545844284094,114.32327997727658,151.9330022012951,140.3336744236011,1333.0,139.179098408678,125.96772157054012
125,envZ,HHKABJCC_00131,sensor histidine kinase EnvZ,1353,-,422,71927.63778465879,51.729179241354416,42.99547886877141,53.161594814973235,49.10297190546967,388.0,48.59552946235802,43.98266833797519
126,ompR,HHKABJCC_00132,DNA-binding transcriptional dual regulator OmpR,720,-,337,58772.0253990998,77.62798938937335,64.52166120485742,81.62781305430528,75.39593620283118,304.0,71.54898487335839,64.75729982613564
127,greB,HHKABJCC_00133,transcription elongation factor GreB,477,+,115,18719.78325574248,39.985303307890646,33.23438122639764,39.24482862839095,36.24868148297335,112.5,39.96653822369821,36.17277174995163
128,yhgF,HHKABJCC_00134,putative RNA-binding protein YhgF,2322,+,2653,490682.318706932,189.494220182649,157.50094741700528,211.31882803916108,195.18568832290077,2618.5,191.0965084566391,172.95694573106505
129,feoA,HHKABJCC_00135,ferrous iron transport protein A,228,+,147,23948.89918178096,106.93094899488881,88.87725313553686,105.0390314990393,97.01982475556527,142.5,105.91132629280025,95.85784513737181
130,feoB,HHKABJCC_00136,Fe(2(+)) transporter FeoB,2322,+,742,121459.29958371437,52.998383481163046,44.05039690290912,52.30805322296054,48.314593961605866,681.0,49.698958281065956,44.981355754384296
131,feoC,HHKABJCC_00137,ferrous iron transport protein FeoC,237,+,211,34744.0683091498,147.6573407458914,122.7276010747842,146.5994443424042,135.4073071350947,159.5,114.04460113891403,103.21908050235143
132,rpnA,HHKABJCC_00138,recombination-promoting nuclease RpnA,879,+,26,3668.6634052732124,4.905749929509421,4.077487223324762,4.173678504292619,3.8550389440352295,25.0,4.819628045178623,4.362131746865611
133,bioH,HHKABJCC_00139,pimeloyl-acyl carrier protein methyl ester esterase,771,-,140,23508.433693410545,30.11581294649453,25.031207108767095,30.490834881206933,28.163011545404718,138.0,30.331025739883657,27.4518965062668
134,yhgH,HHKABJCC_00140,DNA utilization protein YhgH,684,+,378,46047.46684617681,91.65509913847612,76.18050268760302,67.32085796224679,62.18124585384455,341.0,84.48131524174242,76.46204723238313
135,nfuA,HHKABJCC_00141,iron-sulfur cluster carrier protein NfuA,576,+,4242,748813.9182034619,1221.4314947689977,1015.211004566043,1300.0241635476768,1200.7737954681115,4167.0,1225.923601839163,1109.554557465079
136,gntT,HHKABJCC_00142,high-affinity gluconate transporter,1317,+,229,42132.21806066204,28.838365430199197,23.969437552428737,31.991053956463205,29.548696368456906,229.0,29.465383412059236,26.668424038217946
137,malQ,HHKABJCC_00143,4-alpha-glucanotransferase,2085,-,225,39480.01347470516,17.897706923237884,14.875946054105418,18.93525826124948,17.48964562972571,202.5,16.45816293470853,14.895895359476484
