,gene,locus_tag,product,length,strand,counts,coverage,RPKM,TPM,coverage_FPKM,coverage_TPM,htseq_counts,htseq_FPKM,htseq_TPM
23,rpmD,HHKABJCC_00029,50S ribosomal subunit protein L30,180,-,7076,733477.926131859,6513.179846513179,5909.519241356155,4074.8773673992164,3996.5956287337244,4258.0,4038.1389994587867,3919.9192997561668
24,rpsE,HHKABJCC_00030,30S ribosomal subunit protein S5,504,-,11856,1986331.981521892,3897.493552665966,3536.2624225510062,3941.1348839720076,3865.42244818171,9545.5,3233.0785596300952,3138.4276383800648
25,rplR,HHKABJCC_00031,50S ribosomal subunit protein L18,354,-,8897,1437071.1864049442,4164.070557992241,3778.132289405993,4059.5231254376954,3981.5363543622116,7420.5,3578.310471871563,3473.5526144812916
26,rplF,HHKABJCC_00032,50S ribosomal subunit protein L6,534,-,14568,2610921.09624065,4519.979103473872,4101.054187350013,4889.365348765262,4795.436627490285,13301.0,4251.979367203148,4127.499322311216
27,rpsH,HHKABJCC_00033,30S ribosomal subunit protein S8,393,-,9554,1628866.946555839,4027.8235592792057,3654.5130620169707,4144.699609556842,4065.0765283132027,8767.5,3808.30160858464,3696.8105795229303
28,rpsN,HHKABJCC_00034,30S ribosomal subunit protein S14,306,-,14628,2192085.8370520454,7920.293518670799,7186.21749264771,7163.679206052436,7026.059048945835,12207.0,6809.819960543946,6610.457117691753
29,rplE,HHKABJCC_00035,50S ribosomal subunit protein L5,540,-,18019,3177032.4399453946,5528.593727827444,5016.187451007941,5883.3934073062865,5770.368591182561,15818.5,5000.571611315078,4854.175938875287
30,rplX,HHKABJCC_00036,50S ribosomal subunit protein L24,315,-,4989,886611.2283952902,2624.101934446762,2380.8924731588354,2814.6388203025085,2760.5672984620123,4385.0,2376.332216684799,2306.763219409621
31,rplN,HHKABJCC_00037,50S ribosomal subunit protein L14,372,-,4288,782143.4513655175,1909.8074715427326,1732.800915425281,2102.5361595847244,2062.144714311757,4011.0,1840.593288553144,1786.708470354322
32,rpsQ,HHKABJCC_00038,30S ribosomal subunit protein S17,255,-,6977,1100968.123572784,4533.214756338488,4113.063121099513,4317.522053226604,4234.578910996805,5994.0,4012.5889253871132,3895.117224226529
33,rpmC,HHKABJCC_00039,50S ribosomal subunit protein L29,192,-,5696,913713.9166889072,4915.26008767388,4459.699370949953,4758.926649421392,4667.503762617801,4087.0,3633.7205167012226,3527.3404866068545
34,rplP,HHKABJCC_00040,50S ribosomal subunit protein L16,411,-,7986,1339513.15870668,3219.3280620162072,2920.9512979911697,3259.156103909197,3196.545040215003,6824.0,2834.2966814521837,2751.3204137718694
35,rpsC,HHKABJCC_00041,30S ribosomal subunit protein S3,702,-,13518,2394800.608065172,3190.458362872156,2894.7573272112495,3411.396877585715,3345.861143678247,12274.0,2984.675487429824,2897.296761764111
36,rplV,HHKABJCC_00042,50S ribosomal subunit protein L22,333,-,7653,1286663.6195609483,3807.72198106774,3454.811143423423,3863.854713396241,3789.626893110066,6593.5,3380.0248172510264,3281.071928572263
37,rpsS,HHKABJCC_00043,30S ribosomal subunit protein S19,279,-,9430,1544379.191793657,5599.9640723407865,5080.942982730224,5535.409289583,5429.069533967179,8213.5,5025.41775967132,4878.294696669233
38,rplB,HHKABJCC_00044,50S ribosomal subunit protein L2,822,-,18870,3424992.0085434713,3803.4510725172695,3450.9360751999357,4166.656944700087,4086.612045026959,16888.0,3507.1514036023214,3404.4767839814867
39,rplW,HHKABJCC_00045,50S ribosomal subunit protein L23,303,-,12092,1938387.5609423066,6612.006338875577,5999.186204641989,6397.31868297791,6274.420940506613,10574.5,5957.5174766813225,5783.1064603292925
40,rplD,HHKABJCC_00046,50S ribosomal subunit protein L4,606,-,10991,2043773.2901361783,3004.9851832030045,2726.474345650847,3372.5631850431982,3307.773478242055,10225.5,2880.4480097311866,2796.1206255660877
41,rplC,HHKABJCC_00047,50S ribosomal subunit protein L3,630,-,14875,2716606.1139956824,3911.95793494644,3549.3862034714048,4312.073196818544,4229.234731592468,13960.0,3782.6223198312196,3671.8830721731256
42,rpsJ,HHKABJCC_00048,30S ribosomal subunit protein S10,312,-,15481,2437713.3652507374,8220.953048539255,7459.011015738573,7813.183862983133,7663.08618833879,14845.0,8122.200759696548,7884.416935300109
43,gspB,HHKABJCC_00049,putative general secretion pathway protein B,420,-,40,7538.456174753168,15.77932612415371,14.31685191316197,17.948705177983733,17.6038958201935,39.0,15.851246827372947,15.387189091842968
44,gspA,HHKABJCC_00050,Type II secretion system protein GspA,1470,-,13,2287.850142031404,1.4652231400999873,1.3294219633650401,1.55636064083769,1.5264616755510183,12.0,1.393516204604215,1.352719920162019
45,gspC,HHKABJCC_00051,Type II secretion system protein GspC,816,+,25,4318.593332192729,5.0760699847920945,4.605604935300267,5.292393789451873,5.190722561047479,21.5,4.497761401809255,4.366085894272939
46,gspD,HHKABJCC_00052,Type II secretion system protein GspD,1953,+,80,15253.673378917018,6.786806935119874,6.157785769101922,7.810380634366113,7.660336812044241,75.0,6.55551977972413,6.363601774955736
47,gspE,HHKABJCC_00053,Type II secretion system protein GspE,1482,+,50,9705.787433095473,5.58984225045931,5.071759280978431,6.54911432732488,6.423300465940068,49.0,5.6441167463811075,5.478880783247315
48,gspF,HHKABJCC_00054,Type II secretion system protein GspF,1197,+,23,4398.9392546521285,3.1835482531187305,2.8884876666905726,3.6749701375539923,3.6043709449959347,21.0,2.9948374572634444,2.9071612319271463
49,gspG,HHKABJCC_00055,Type II secretion system protein GspG,438,+,5,855.6840741926059,1.8913575833745884,1.7160610169885921,1.9536166077456756,1.9160860292886064,4.5,1.7538260451782504,1.702481406368295
50,gspH,HHKABJCC_00056,Type II secretion system protein GspH,510,+,5,986.2461981891304,1.62434239513347,1.473793579296085,1.9338160748806479,1.8966658809111165,5.0,1.673585637882513,1.6245901001945817
51,gspI,HHKABJCC_00057,Type II secretion system protein GspI,378,+,2,397.7123161740281,0.8766292291196506,0.7953806618423317,1.052148984587376,1.0319363390467815,2.0,0.903204947428658,0.8767629112161237
52,gspJ,HHKABJCC_00058,Type II secretion system protein GspJ,588,+,2,218.94263870186396,0.5635473615769182,0.5113161397557846,0.3723514263637142,0.36519824985746485,1.5,0.4354738139388172,0.42272497505063095
53,gspK,HHKABJCC_00059,Type II secretion system protein GspK,984,+,5,962.1424214513104,0.8418847779655182,0.7638564282937028,0.9777870136700308,0.9590029226230204,4.5,0.7806664713293431,0.7578118455175946
54,gspL,HHKABJCC_00060,Type II secretion system protein GspL,1164,+,25,4796.651570826157,3.5584820511944573,3.2286715010352376,4.120834682840341,4.04167006642596,24.5,3.5930330833920965,3.4878442099538316
55,gspM,HHKABJCC_00061,Type II secretion system protein GspM,462,+,4,787.3900401021162,1.4344841931048826,1.3015319921056336,1.7043074461084766,1.6715663012658608,3.5,1.2932252656364875,1.2553650774230862
56,gspO,HHKABJCC_00062,Type II secretion system prepilin peptidase,678,+,9,1795.7313669675814,2.1993308535877953,1.9954904215247875,2.648571337710297,2.5976901085095565,9.0,2.2660053327081813,2.1996662418563804
57,bfr,HHKABJCC_00063,bacterioferritin,477,-,274,47020.44247130213,95.17216196895225,86.35132694793919,98.57535109287659,96.68163769309474,268.0,95.91014045525448,93.10229555328951
58,bfd,HHKABJCC_00064,bacterioferritin-associated ferredoxin,195,-,25,3243.966619298259,21.24140055174538,19.272685267718035,16.635726252811583,16.31614029779561,20.0,17.508280519386293,16.99571181742024
59,chiA,HHKABJCC_00065,endochitinase,2694,-,247,49169.69589709108,15.190676430212562,13.782759998806817,18.251557497064248,17.900930097659764,246.0,15.587828814308843,15.131482848582943
60,tufA,HHKABJCC_00066,translation elongation factor Tu 1,1185,-,45096,7540637.566547941,6305.179033245379,5720.796553331222,6363.407229154381,6241.160953543711,13829.5,1992.2151587070161,1933.8914908399825
61,fusA,HHKABJCC_00067,elongation factor G,2115,-,53959,9753707.74989832,4226.990502363455,3835.220628848332,4611.682151252161,4523.087952108679,52266.5,4218.530166299484,4095.0293731090546
62,rpsG,HHKABJCC_00068,30S ribosomal subunit protein S7,471,-,9631,1594517.056056384,3387.881622012964,3073.8828198396195,3385.386530905274,3320.350477105415,9485.0,3437.672817584278,3337.0322382914055
63,rpsL,HHKABJCC_00069,30S ribosomal subunit protein S12,375,-,4007,676253.5515082133,1770.3772738255493,1606.2935172491202,1803.342804021902,1768.699108670933,3884.0,1768.0561999697052,1716.2949621703654
64,tusB,HHKABJCC_00070,sulfurtransferase complex subunit TusB,288,-,195,29852.52748978993,112.18114666390528,101.78386907013588,103.65460933954836,101.663319220069,175.0,103.72744318125994,100.6907405849767
65,tusC,HHKABJCC_00071,sulfurtransferase complex subunit TusC,360,-,178,31794.89016524591,81.92100146123133,74.32832284916587,88.3191393479053,86.62245619348523,151.5,71.83866350610687,69.73553005085242
66,tusD,HHKABJCC_00072,sulfurtransferase complex subunit TusD,387,-,318,43220.08033897253,136.14255795490757,123.5244665065835,111.67979415755177,109.53433365108326,230.0,101.45302083907949,98.48290374822969
67,yheO,HHKABJCC_00073,DNA-binding transcriptional regulator YheO,723,-,1287,240328.71461249463,294.929354880707,267.5944375221498,332.40486115144483,326.01909094889163,1200.5,283.447074611828,275.14893825577695
68,fkpA,HHKABJCC_00074,peptidyl-prolyl cis-trans isomerase FkpA,813,-,998,197548.5281989873,203.38445074416572,184.53418351540503,242.98711955594993,238.31913755866594,992.0,208.2903925996362,202.192527303922
69,slyX,HHKABJCC_00075,protein SlyX,219,+,13,1502.4687499907727,9.83505943354786,8.92351728834068,6.860587899501246,6.728790375154355,13.0,10.133217149918778,9.83655923679459
70,slyD,HHKABJCC_00076,FKBP-type peptidyl-prolyl cis-trans isomerase SlyD,591,-,1202,233927.15324054196,336.9727157579424,305.7410964399615,395.8158261261285,388.2118792421398,1193.0,344.5887342324391,334.500627634988
71,HHKABJCC_00077,HHKABJCC_00077,hypothetical protein,201,-,97,11077.694059089721,79.95643610671917,72.54583917191773,55.112905766615526,54.054141613162805,91.5,77.70932715600743,75.43432539858722
72,kefB,HHKABJCC_00078,K(+) : H(+) antiporter KefB,1806,-,150,28818.073738125153,13.761040224552653,12.485626668455206,15.956851460755898,15.650307247678825,143.5,13.563827786094322,13.166736044600274
73,kefG,HHKABJCC_00079,glutathione-regulated potassium-efflux system ancillary protein KefG,552,-,119,23613.66661081754,35.71787679733706,32.40743924908674,42.778381541336124,41.95657372175776,116.0,35.87294432504691,34.82273562590995
74,yheS,HHKABJCC_00080,putative ATP-binding protein YheS,1914,+,749,147434.76771299826,64.8362122797319,58.8270020224986,77.02965920219344,75.54985622716387,731.0,65.19639097794982,63.287715282501786
75,yheT,HHKABJCC_00081,putative hydrolase YheT,1023,+,330,58106.171122637796,53.446104614069014,48.49256293167764,56.79977626846314,55.70860594817835,284.5,47.47388233207493,46.0840470357249
76,HHKABJCC_00082,HHKABJCC_00082,hypothetical protein,219,+,167,14512.482244229053,126.34268656942253,114.63287593483798,66.26704221109156,64.99399794183182,107.5,83.79391104740529,81.34077830426297
77,prkB,HHKABJCC_00083,putative phosphoribulokinase,870,+,607,106086.74736732975,115.59716672677432,104.88328237762967,121.93879007739052,119.59624583927594,572.0,112.23411546737626,108.94837333994562
78,yhfA,HHKABJCC_00084,OsmC family protein YhfA,405,-,189,27472.279536930208,77.31869800835317,70.15257437449365,67.83278898007458,66.52966543030288,187.0,78.81968507894088,76.51217671879371
79,crp,HHKABJCC_00085,DNA-binding transcriptional dual regulator CRP,633,+,6432,1117043.3340088483,1683.526965435774,1527.492750090532,1764.6814123362533,1730.7804340507334,6121.0,1650.6947935653143,1602.3694033739107
80,yhfK,HHKABJCC_00086,putative transporter YhfK,2091,+,1356,182941.63949586847,107.4443067219993,97.48605334270691,87.49002367090793,85.80926850913603,1077.0,87.92447473168129,85.35041648339339
81,argD,HHKABJCC_00087,N-acetylornithine aminotransferase/N-succinyldiaminopimelate aminotransferase,1221,-,3029,589391.5747373563,411.01849116760576,372.9240922785912,482.7121824220772,473.43888521383946,3005.0,420.1234511608265,407.8240062331215
82,pabA,HHKABJCC_00088,aminodeoxychorismate synthase subunit 2,564,-,137,26526.20629997078,40.24567487516863,36.51558772532534,47.03228067370706,46.12875196042676,134.0,40.55774556485494,39.37038561960912
83,fic,HHKABJCC_00089,putative adenosine monophosphate--protein transferase Fic,603,-,316,45935.772518100246,86.8255457378806,78.77829958187631,76.1787272273636,74.71527135396921,223.5,63.271528668006056,61.419204832729484
84,HHKABJCC_00090,HHKABJCC_00090,hypothetical protein,168,-,211,25007.66836548813,208.08986326227705,188.80348460482347,148.85516884219126,145.99553887650487,120.5,122.44072068579744,118.85617215173575
85,ppiA,HHKABJCC_00091,peptidyl-prolyl cis-trans isomerase A,573,-,844,166631.41723661034,244.04256215052385,221.42398194492384,290.8052656834386,285.21865785251157,838.0,249.6534135840239,242.3446132709111
86,tsgA,HHKABJCC_00092,putative transporter TsgA,1182,+,29,5702.551846555887,4.0649786842680244,3.688224541081066,4.8244939480168245,4.731811459593143,29.0,4.188211773990249,4.065598575613852
87,nirB,HHKABJCC_00093,nitrite reductase catalytic subunit NirB,2544,+,19,3517.1427556602184,1.2374117774247897,1.1227248257373479,1.3825246681054317,1.3559652345300601,17.0,1.1407222861982225,1.1073267428213072
88,nirD,HHKABJCC_00094,nitrite reductase subunit NirD,327,+,2,283.2193766693837,1.0133512189823484,0.9194308568085668,0.8661143017412345,0.8494755351452655,1.0,0.5220358870459215,0.5067528752900531
89,nirC,HHKABJCC_00095,nitrite transporter NirC,807,+,14,2623.2943682993973,2.87430104120272,2.6079023931038527,3.250674557991818,3.1882264317558886,13.0,2.749906512803237,2.6694008337769706
90,cysG,HHKABJCC_00096,siroheme synthase,1374,+,361,70350.8897054503,43.53095754993059,39.49638076917063,51.20152089188523,50.21789765212809,356.0,44.22943353914834,42.93458203658344
91,HHKABJCC_00097,HHKABJCC_00097,hypothetical protein,168,+,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,frlA,HHKABJCC_00098,fructoselysine/psicoselysine transporter,1338,+,36,6670.7202121916525,4.457836528348357,4.044671168292395,4.985590592071489,4.889813304896152,34.5,4.4016052763143225,4.27274481508575
93,frlB,HHKABJCC_00099,fructoselysine 6-phosphate deglycase,1023,+,89,17322.580882246555,14.414252456521643,13.07829727551306,16.933119141980992,16.607820025480162,83.5,13.933459313631833,13.52554631804228
94,frlC,HHKABJCC_00100,fructoselysine 3-epimerase,831,+,20,3766.215115284357,3.98755533823379,3.617977017766563,4.532148153170104,4.445081867406959,17.0,3.492175085545461,3.389938909431294
95,frlD,HHKABJCC_00101,fructoselysine 6-kinase,786,+,45,8699.454754291492,9.485663605168739,8.606504489782484,11.068008593246173,10.855383064150335,45.0,9.773229106718494,9.487110127090498
96,frlR,HHKABJCC_00102,putative DNA-binding transcriptional regulator FrlR,732,+,213,41570.98028049336,48.21101485883848,43.74267664451741,56.79095666734065,55.69995577883208,212.0,49.43936589285719,47.991989517223544
97,yhfS,HHKABJCC_00103,putative aminotransferase YhfS,1086,-,18,3402.6498161555737,2.7461258171869716,2.49160682466631,3.133195042500528,3.073003794177984,17.5,2.7507830235914237,2.6702516840214816
98,yhfT,HHKABJCC_00104,putative protein YhfT,1305,-,31,6074.1517379306115,3.9357629528061553,3.5709849024783304,4.6545224045445295,4.565105208974351,30.0,3.924269771586583,3.809383683214882
99,HHKABJCC_00105,HHKABJCC_00105,hypothetical protein,354,-,7,1173.0504679072344,3.276216017303101,2.9725667107836293,3.3137018867436,3.2500429537929447,6.0,2.893317543457904,2.808613393556735
100,php,HHKABJCC_00106,putative hydrolase,879,-,11,1922.2761948411355,2.073392681842723,1.8812245687943203,2.1868898689887777,2.144877919725221,10.0,1.9420447675087182,1.8851898773589002
101,yhfW,HHKABJCC_00107,putative mutase YhfW,1227,-,8,1538.6244150975026,1.0802472652232369,0.9801267813411619,1.2539726284413224,1.2298827850564218,7.5,1.0434335884108579,1.0128862482875756
102,yhfX,HHKABJCC_00108,putative PLP-binding protein YhfX,1164,-,7,1404.0449949780084,0.9963749743344481,0.9040280202898666,1.206224222489698,1.183051665172423,7.0,1.0265808809691706,0.9965269171296663
103,yhfY,HHKABJCC_00109,PRD domain-containing protein YhfY,363,-,12,1849.9648646276762,5.477121464582279,4.969485788039691,5.096321941123075,4.998417413850188,10.5,4.937769196066588,4.793212113797237
104,yhfZ,HHKABJCC_00110,putative DNA-binding transcriptional regulator YhfZ,906,-,63,12369.25476262457,11.520998047602294,10.453198168384816,13.65259907574456,13.39032144218861,61.5,11.587640956332235,11.248403640751226
105,trpS,HHKABJCC_00111,tryptophan--tRNA ligase,1005,-,1876,334500.1616790954,309.2747920334127,280.6102974979746,332.8359817702442,326.44192938676343,1745.5,296.48443836242836,287.8046229141727
106,gph,HHKABJCC_00112,phosphoglycolate phosphatase,759,-,1535,291721.9839136496,335.07679684591227,304.02089685163116,384.35043993893225,376.9667525337651,1365.5,307.11288699593456,298.1219153428216
107,rpe,HHKABJCC_00113,ribulose-phosphate 3-epimerase,678,-,1630,279983.4446423313,398.32325459423413,361.4054874539338,412.9549331007836,405.0217299049648,1449.0,364.8268585660172,354.14626493887727
108,dam,HHKABJCC_00114,DNA adenine methyltransferase,837,-,863,134820.45788687255,170.8295862294132,154.9965992964363,161.0758158743997,157.98141724918204,725.0,147.86339058711096,143.53457336844608
109,damX,HHKABJCC_00115,cell division protein DamX,1287,-,3739,730115.4492769332,481.3430100786422,436.73072858180444,567.3002713884486,556.4019675658633,3707.5,491.75719716382326,477.36061790216314
110,aroB,HHKABJCC_00116,3-dehydroquinate synthase,1089,-,2672,499797.8366028797,406.52412648232917,368.84627849005716,458.9511814535167,450.13435257562253,2605.5,408.42405207465066,396.46711626980004
111,aroK,HHKABJCC_00117,shikimate kinase 1,522,-,1241,209749.0565244471,393.893695518745,357.3864729012587,401.81811594721665,394.09886014941173,1179.0,385.5595050583818,374.27194687586217
112,hofQ,HHKABJCC_00118,DNA utilization protein HofQ,1209,-,15,2761.891084541862,2.0556194082334236,1.8650985742952937,2.2844425844018708,2.2405565674092647,15.0,2.1179371596031804,2.055932881139545
113,hofP,HHKABJCC_00119,DNA utilization protein HofP,405,-,4,803.4592245939962,1.6363745610233476,1.4847105687723523,1.9838499372691263,1.9457385517380388,4.0,1.6859825685334946,1.6366241009367637
114,hofO,HHKABJCC_00120,DNA utilization protein HofO,441,-,8,1458.278492638103,3.0055859284102304,2.727019412030851,3.3067539515603244,3.243228494147027,7.0,2.7096148422859736,2.6302887336483702
115,hofN,HHKABJCC_00121,DNA utilization protein HofN,540,-,17,3157.594752654405,5.2159439132619205,4.732514937961873,5.84739769010075,5.73506438124787,16.0,5.057947705600484,4.9098723028102915
116,hofM,HHKABJCC_00122,DNA utilization protein HofM,780,-,40,7974.332804095411,8.496560220698152,7.709074107087215,10.223503594994117,10.027101700038479,40.0,8.754140259693147,8.49785590871012
117,mrcA,HHKABJCC_00123,peptidoglycan glycosyltransferase/peptidoglycan DD-transpeptidase MrcA,2553,+,464,92345.58597871094,30.11236853775044,27.32146593064047,36.17140069671404,35.476518401811454,461.0,30.824654862715057,29.922238813689635
118,nudE,HHKABJCC_00124,ADP-sugar diphosphatase NudE,561,-,253,45921.71198166985,74.71975017613961,67.7945046476199,81.8568841027983,80.28434617550442,252.0,76.68065104479878,74.43576459073356
119,igaA,HHKABJCC_00125,inner membrane protein IgaA,2136,+,789,154055.2717236528,61.20029366832931,55.528071008703336,72.12325455227192,70.73770763747747,779.5,62.29640472022506,60.472628406540736
120,yrfG,HHKABJCC_00126,purine nucleotidase,669,+,529,97666.4946935847,131.01086241646004,118.8683915570376,145.98878130580673,143.1842169972693,500.0,127.58276163229921,123.84767579958697
121,hslR,HHKABJCC_00127,heat shock protein Hsp15,402,+,228,33903.970629805146,93.9694197542885,85.2600584082332,84.33823539752524,82.71802867530144,162.5,69.0041839500066,66.98403211623183
122,hslO,HHKABJCC_00128,molecular chaperone Hsp33,879,+,689,118393.73404004828,129.869777980876,117.83306617266241,134.69139253702875,132.1038603390219,638.0,123.90245616705622,120.27511417549783
123,yhgE,HHKABJCC_00129,putative transport protein YhgE,1725,-,176,34661.230948984994,16.904460682571624,15.337705701752647,20.093467216802896,19.707455219942894,174.0,17.21901327602252,16.714913100436778
124,pck,HHKABJCC_00130,phosphoenolpyruvate carboxykinase (ATP),1623,+,15473,3034301.9259923943,1579.5513787737636,1433.1539256621866,1869.5637251955602,1833.647871598314,15410.0,1620.810460466107,1573.3599576634922
125,envZ,HHKABJCC_00131,sensor histidine kinase EnvZ,1353,-,442,80956.55147009104,54.125537725201305,49.10902418993695,59.83484957139027,58.68537300193313,408.5,51.53975814756148,50.03089113437372
126,ompR,HHKABJCC_00132,DNA-binding transcriptional dual regulator OmpR,720,-,440,82758.30878124307,101.25067596331964,91.8664664427893,114.94209552950427,112.73396353616099,409.5,97.0888868176593,94.24653318753819
127,greB,HHKABJCC_00133,transcription elongation factor GreB,477,+,86,14928.272392956445,29.871554486605454,27.10297123183493,31.296168538692758,30.694943454871208,86.0,30.777134623701063,29.876109767100363
128,yhgF,HHKABJCC_00134,putative RNA-binding protein YhgF,2322,+,1552,305919.1084122255,110.74069703669632,100.4769245378499,131.74810870466214,129.21711940476237,1538.0,113.06865655833641,109.75848258317193
129,feoA,HHKABJCC_00135,ferrous iron transport protein A,228,+,219,38270.77151547351,159.14280887057657,144.3929867294559,167.85426103277857,164.6296429126893,209.5,156.85461182417293,152.26256952218432
130,feoB,HHKABJCC_00136,Fe(2(+)) transporter FeoB,2322,+,1004,182728.72280135105,71.63895607270818,64.99924757474311,78.69454039679201,77.18275368757025,944.0,69.39974758847177,67.3680153176296
131,feoC,HHKABJCC_00137,ferrous iron transport protein FeoC,237,+,167,29818.380472744677,116.74703948820054,105.92658156004015,125.81595136179189,123.39892367324082,122.5,88.2339769845654,85.65085781405611
132,rpnA,HHKABJCC_00138,recombination-promoting nuclease RpnA,879,+,19,2303.9193265232843,3.581314632273794,3.249387891553826,2.621068630856979,2.570715751227617,19.0,3.6898850582665648,3.5818607669819107
133,bioH,HHKABJCC_00139,pimeloyl-acyl carrier protein methyl ester esterase,771,-,94,16908.799381580648,20.199993365161752,18.327798752647038,21.93099790088281,21.509685431436374,94.0,20.812372368375534,20.20307377518243
134,yhgH,HHKABJCC_00140,DNA utilization protein YhgH,684,+,385,48320.037767082926,93.25720154516283,84.61385067099016,70.64333006883469,69.28621371800861,351.0,87.59899562495575,85.03446603386902
135,nfuA,HHKABJCC_00141,iron-sulfur cluster carrier protein NfuA,576,+,3745,710396.5512573351,1077.2266519392956,977.3861273529715,1233.3273459328734,1209.6341153694852,3693.0,1094.4727076239799,1062.4311570866255
136,gntT,HHKABJCC_00142,high-affinity gluconate transporter,1317,+,74,14643.04436822558,9.309442975297976,8.446616504576198,11.118484713914638,10.904889497112704,74.0,9.591666207089759,9.310862624349816
