,gene,locus_tag,product,length,strand,counts,coverage,RPKM,TPM,coverage_FPKM,coverage_TPM,htseq_counts,htseq_FPKM,htseq_TPM
37,rpsS,HHKABJCC_00043,30S ribosomal subunit protein S19,279,-,32058,2357767.5646581124,18790.204152772272,13228.576922122045,8450.77980164198,7205.871507981912,28685.0,16430.226344596656,13200.837688133503
38,rplB,HHKABJCC_00044,50S ribosomal subunit protein L2,822,-,60485,6174367.246393227,12033.034027601896,8471.43090870349,7511.395676877405,6404.870717690778,54524.0,10600.071312327751,8516.609445413824
39,rplW,HHKABJCC_00045,50S ribosomal subunit protein L23,303,-,40618,3123306.0794091,21921.748156277787,15433.229431406826,10307.940856135643,8789.44891059147,35847.5,18906.412989359455,15190.325677980185
40,rplD,HHKABJCC_00046,50S ribosomal subunit protein L4,606,-,32893,5573949.279679177,8876.262520365914,6249.01786999932,9197.936105081151,7842.962101434048,30558.0,8058.332772562189,6474.45389591629
41,rplC,HHKABJCC_00047,50S ribosomal subunit protein L3,630,-,43849,6782728.7330877725,11381.995810603214,8013.0905382218,10766.236084266306,9180.231371399308,41267.5,10467.92267533799,8410.434845562155
42,rpsJ,HHKABJCC_00048,30S ribosomal subunit protein S10,312,-,46290,3635719.1900568716,24262.29417460902,17081.00785848118,11652.946121977153,9936.317643501758,44550.5,22818.699228067697,18333.645468196602
43,gspB,HHKABJCC_00049,putative general secretion pathway protein B,420,-,34,6052.027693375957,13.238198963277702,9.319884545812032,14.40958974613323,12.28687229232916,33.5,12.746425502774192,10.241094105276506
44,gspA,HHKABJCC_00050,Type II secretion system protein GspA,1470,-,7,1203.6769099858295,0.778717586075159,0.5482285026948255,0.818827829922333,0.6982039844930714,6.5,0.7066248679576312,0.5677365602072265
45,gspC,HHKABJCC_00051,Type II secretion system protein GspC,816,+,21,3384.8740434539404,4.208510483567955,2.9628525697110053,4.148129955213162,3.537057189665388,17.5,3.427210544534326,2.753586540597832
46,gspD,HHKABJCC_00052,Type II secretion system protein GspD,1953,+,52,9339.710433539116,4.354119836119168,3.06536367098182,4.78223780519156,4.077752817335061,48.5,3.968554882905141,3.188528737640254
47,gspE,HHKABJCC_00053,Type II secretion system protein GspE,1482,+,30,5551.118668723469,3.310337916513834,2.3305260236014846,3.745694108450384,3.1939053066385665,30.0,3.234937888189716,2.599105398644107
48,gspF,HHKABJCC_00054,Type II secretion system protein GspF,1197,+,12,2227.9237215886783,1.6394054443687556,1.1541652688312114,1.8612562419287204,1.5870693163915737,11.0,1.4685591047972362,1.179911339701928
49,gspG,HHKABJCC_00055,Type II secretion system protein GspG,438,+,1,186.9063524822717,0.3733577467483639,0.2628492821139574,0.42672683215130525,0.3638644945988312,1.0,0.36485372528897714,0.29314111117127606
50,gspH,HHKABJCC_00056,Type II secretion system protein GspH,510,+,5,588.7550103191559,1.6032420889782684,1.1287057408422878,1.15442158886109,0.9843604768588383,4.0,1.253379856286839,1.007025934847207
51,gspI,HHKABJCC_00057,Type II secretion system protein GspI,378,+,3,543.8974857234107,1.2978626434585983,0.9137141711580424,1.4388822373635204,1.2269164220258686,2.0,0.8455340300347723,0.6793428925556556
52,gspJ,HHKABJCC_00058,Type II secretion system protein GspJ,588,+,2,373.8127049645434,0.5562268471965421,0.3915917876391611,0.6357358927968425,0.5420838388921363,2.0,0.5435575907366393,0.43672043092863566
53,gspK,HHKABJCC_00059,Type II secretion system protein GspK,984,+,7,1306.4754038510791,1.1633281011488656,0.8189998973184893,1.3277189063527226,1.1321288759691803,7.0,1.1368308147723616,0.9133848037105003
54,gspL,HHKABJCC_00060,Type II secretion system protein GspL,1164,+,26,4775.457305922041,3.6527474398370856,2.571587306455109,4.102626551479417,3.4982570211392265,25.0,3.432257982744243,2.757641896327725
55,gspM,HHKABJCC_00061,Type II secretion system protein GspM,462,+,8,1321.4279120496606,2.831700313000578,1.993558191617547,2.8602335758650663,2.4388844715247107,7.5,2.594252137606688,2.0843475112503067
56,gspO,HHKABJCC_00062,Type II secretion system prepilin peptidase,678,+,11,2016.7195432837113,2.65315283751271,1.867858172898299,2.9745126007134384,2.5363287297403656,10.5,2.4748706233097426,1.9884306346263987
57,bfr,HHKABJCC_00063,bacterioferritin,477,-,147,21621.32685514918,50.39625132524142,35.47969366496701,45.327729256077944,38.6503731530701,140.0,46.90320845853266,37.68430385120052
58,bfd,HHKABJCC_00064,bacterioferritin-associated ferredoxin,195,-,64,9369.615449936278,53.67161208641096,37.785595262658745,48.04930999967322,40.971030133522355,55.0,45.07346790877672,36.21420188777457
59,chiA,HHKABJCC_00065,endochitinase,2694,-,364,67469.45511905043,22.095461128279563,15.555525889381014,25.04434117262451,21.354988383075465,363.0,21.532870526575955,17.30054856331324
60,tufA,HHKABJCC_00066,translation elongation factor Tu 1,1185,-,113582,12020941.869930096,15674.38243116762,11034.993127888245,10144.254742557043,8649.875861739914,35144.5,4739.49330447872,3807.937914196458
61,fusA,HHKABJCC_00067,elongation factor G,2115,-,149473,18581784.72666854,11557.17413055157,8136.418622455681,8785.71381875581,7491.46544695847,144829.5,10943.079518558905,8792.198811085855
62,rpsG,HHKABJCC_00068,30S ribosomal subunit protein S7,471,-,26295,2968912.0869411193,9129.59569942192,6427.368111370894,6303.42268989622,5374.847650753422,25858.0,8773.379578116344,7048.957047702936
63,rpsL,HHKABJCC_00069,30S ribosomal subunit protein S12,375,-,11313,1773664.6534522404,4933.393948710233,3473.1810685524742,4729.772409205974,4033.016247342543,10931.0,4658.236371084288,3742.652167897039
64,tusB,HHKABJCC_00070,sulfurtransferase complex subunit TusB,288,-,409,56544.77881646165,232.23629676387293,163.4977295015922,196.3360375571585,167.41322010878875,369.0,204.75134996060785,164.50712732543047
65,tusC,HHKABJCC_00071,sulfurtransferase complex subunit TusC,360,-,301,50565.64460055377,136.72982948836332,96.25978793149977,140.46012389042716,119.76854544866745,255.0,113.19586827090514,90.94702974088838
66,tusD,HHKABJCC_00072,sulfurtransferase complex subunit TusD,387,-,468,61757.596987192206,197.75804744048222,139.22454068436033,159.58035397207288,136.07212031457743,350.0,144.52732838966458,116.12023861125739
67,yheO,HHKABJCC_00073,DNA-binding transcriptional regulator YheO,723,-,1384,237199.11380820133,313.0380072156075,220.3833084691896,328.0762293336118,279.74639132614425,1268.0,280.2682176568372,225.18102750587548
68,fkpA,HHKABJCC_00074,peptidyl-prolyl cis-trans isomerase FkpA,813,-,1630,300479.9975681241,327.8659652072902,230.82240648516452,369.59409294972215,315.1481409310126,1620.0,318.43248378357515,255.84404285693805
69,slyX,HHKABJCC_00075,protein SlyX,219,+,26,3472.7200291206073,19.414602830914923,13.668162669925787,15.857169082742498,13.521204619292563,25.0,18.242686264448857,14.657055558563801
70,slyD,HHKABJCC_00076,FKBP-type peptidyl-prolyl cis-trans isomerase SlyD,591,-,2630,478341.95165377855,727.7254192712527,512.3292758686162,809.3772447610467,690.1455917830592,2608.0,705.2011333544834,566.5926630378906
71,HHKABJCC_00077,HHKABJCC_00077,hypothetical protein,201,-,63,7031.41698038306,51.25588887449926,36.08489099827134,34.982174031756514,29.82885095334286,58.0,46.11315441413519,37.04953625967709
72,kefB,HHKABJCC_00078,K(+) : H(+) antiporter KefB,1806,-,177,31226.444309213126,16.027094504105015,11.283307555463267,17.290389982953005,14.743293691766613,168.5,14.909911122648051,11.979342983263392
73,kefG,HHKABJCC_00079,glutathione-regulated potassium-efflux system ancillary protein KefG,552,-,147,26914.51475744712,43.548934569094484,30.659083112661705,48.75817890841869,41.575473556770795,143.5,41.54375216592044,33.37825771820329
74,yheS,HHKABJCC_00080,putative ATP-binding protein YheS,1914,+,1635,297622.19943867007,139.69314690642938,98.34600647871909,155.49749186973358,132.5907161856295,1589.5,132.71239728313017,106.62755211000707
75,yheT,HHKABJCC_00081,putative hydrolase YheT,1023,+,542,86726.41661529886,86.64089506067899,60.99644983062077,84.77655583118168,72.28788142013292,469.5,73.34201849672584,58.926521253540926
76,HHKABJCC_00082,HHKABJCC_00082,hypothetical protein,219,+,148,11700.337665390207,110.51389303751573,77.80338750573141,53.42619938534341,45.555834723773664,92.0,67.1330854531718,53.9379644555148
77,prkB,HHKABJCC_00083,putative phosphoribulokinase,870,+,245,35925.27001061744,46.051746900651644,32.421099383504334,41.2934138053074,35.21036413103047,222.0,40.778065324366636,32.76306791477034
78,yhfA,HHKABJCC_00084,OsmC family protein YhfA,405,-,72,10272.373132425651,29.0721232134726,20.46719743394015,25.363884277594202,21.627458688741907,71.0,28.015360861818788,22.508894506677382
79,crp,HHKABJCC_00085,DNA-binding transcriptional dual regulator CRP,633,+,4375,727314.2966048382,1130.247681210983,795.7108007122763,1148.9957292335516,979.7339159716653,4214.5,1063.9843586902252,854.8564412444363
80,yhfK,HHKABJCC_00086,putative transporter YhfK,2091,+,968,136697.69901495904,75.70430937224214,53.296934494406564,65.3743180368049,55.74384219591547,830.5,63.471461624769496,50.99603895674423
81,argD,HHKABJCC_00087,N-acetylornithine aminotransferase/N-succinyldiaminopimelate aminotransferase,1221,-,423,74029.86809117816,56.65313937023454,39.884633820132144,60.630522597197505,51.698868690474036,420.0,54.97009934820658,44.1656337518984
82,pabA,HHKABJCC_00088,aminodeoxychorismate synthase subunit 2,564,-,213,38968.10542902882,61.75893195947138,43.479186038190676,69.09238551246246,58.91419062723886,210.5,59.643880528224116,47.92077537035546
83,fic,HHKABJCC_00089,putative adenosine monophosphate--protein transferase Fic,603,-,28,3582.9947770851477,7.593465018444336,5.3459097775216815,5.941948220705054,5.066623008821396,18.5,4.902835383112076,3.9391748322070477
84,HHKABJCC_00090,HHKABJCC_00090,hypothetical protein,168,-,39,4175.487914453949,37.962482321163996,26.72613950637274,24.854094728892555,21.192767681488064,29.0,27.58554772988445,22.163561869628264
85,ppiA,HHKABJCC_00091,peptidyl-prolyl cis-trans isomerase A,573,-,1002,184087.80468683902,285.96466747283586,201.32328365976468,321.27016524753753,273.9429478060785,995.0,277.4989564017262,222.95606921388102
86,tsgA,HHKABJCC_00092,putative transporter TsgA,1182,+,627,115730.5443934978,86.74597678385464,61.07042889156318,97.91078205879678,83.48726760394655,624.0,84.36455276326643,67.7825578480912
87,nirB,HHKABJCC_00093,nitrite reductase catalytic subunit NirB,2544,+,41,7448.218146418526,2.6355182453251254,1.855443163601591,2.9277587053531944,2.496462283048891,40.5,2.5440802802284455,2.0440370169289563
88,nirD,HHKABJCC_00094,nitrite reductase subunit NirD,327,+,1,179.43009838298084,0.5000938626170746,0.35207335035447507,0.54871589719566,0.46788300516488246,0.5,0.24435157748711311,0.196323863444983
89,nirC,HHKABJCC_00095,nitrite transporter NirC,807,+,29,5244.592250652542,5.876567656998411,4.137189072381024,6.498875155703274,5.5415074605676855,29.0,5.742716256035424,4.6139757052014225
90,cysG,HHKABJCC_00096,siroheme synthase,1374,+,509,92855.07591319256,60.580147580475796,42.64930469654286,67.58011347393928,57.62469566340197,507.0,58.967690946158655,47.3774919893454
91,HHKABJCC_00097,HHKABJCC_00097,hypothetical protein,168,+,2,319.60986274468456,1.9467939651878974,1.3705712567370636,1.902439659194551,1.6221858878847177,2.0,1.9024515675782379,1.528521508250225
92,frlA,HHKABJCC_00098,fructoselysine/psicoselysine transporter,1338,+,4,745.7563464042641,0.48888099574225224,0.3441793290460788,0.5573664771332318,0.4752592436852089,4.0,0.47774568513175475,0.3838439661973659
93,frlB,HHKABJCC_00099,fructoselysine 6-phosphate deglycase,1023,+,24,4461.454633751826,3.8364971982588476,2.700949807997967,4.36114822458634,3.718695134800055,24.0,3.749112766605794,3.012218338839153
94,frlC,HHKABJCC_00100,fructoselysine 3-epimerase,831,+,10,1756.9197133333541,1.967878376363218,1.3854149887594869,2.114223481748922,1.802771236055726,10.0,1.9230557361801686,1.5450758928161121
95,frlD,HHKABJCC_00101,fructoselysine 6-kinase,786,+,35,6453.876351212841,7.2819010911608375,5.126564242756956,8.211038614774607,7.0014472739719675,35.0,7.116040214605622,5.717370527042826
96,frlR,HHKABJCC_00102,putative DNA-binding transcriptional regulator FrlR,732,+,271,49072.26284422043,60.5421008518269,42.62251924639688,67.03861044292408,57.16296297668351,268.0,58.508182635684825,47.008300811105286
97,yhfS,HHKABJCC_00103,putative aminotransferase YhfS,1086,-,18,3222.2655167943635,2.7104534763942,1.908198655788619,2.9670953193318264,2.530004109074701,18.0,2.6487170996116904,2.128107293254457
98,yhfT,HHKABJCC_00104,putative protein YhfT,1305,-,25,4629.67035098587,3.1327718980035133,2.2055169648642408,3.5476401156979844,3.0250272081772533,24.0,2.9389596630174153,2.3613021920555197
99,HHKABJCC_00105,HHKABJCC_00105,hypothetical protein,354,-,2,366.3364508652526,0.9239022207671378,0.6504405964175896,1.0348487312577757,0.8824022353762844,2.0,0.9028583710540791,0.7254000378136661
100,php,HHKABJCC_00106,putative hydrolase,879,-,4,601.8384549929148,0.7441669764540768,0.5239043711759425,0.6846853867951249,0.5838224443713397,3.0,0.5454127360975153,0.4382109443447744
101,yhfW,HHKABJCC_00107,putative mutase YhfW,1227,-,11,1740.0981416099494,1.466045333197732,1.0321172300122632,1.418172894547636,1.2092578311208002,9.5,1.2372912395496607,0.9940995628228846
102,yhfX,HHKABJCC_00108,putative PLP-binding protein YhfX,1164,-,14,2504.5451232624405,1.966864006066123,1.3847008573219817,2.1516710680948803,1.8347023124565809,13.5,1.8534193106818915,1.4891266240169718
103,yhfY,HHKABJCC_00109,PRD domain-containing protein YhfY,363,-,18,2646.593951148967,8.108959987228927,5.7088257305411565,7.2908924274076226,6.2168504260647905,16.5,7.263905985298726,5.836173031500859
104,yhfZ,HHKABJCC_00110,putative DNA-binding transcriptional regulator YhfZ,906,-,55,9960.239523780258,9.927359954931664,6.989005746275094,10.993641858477105,9.374137357308179,53.5,9.436663735868214,7.581871587280919
105,trpS,HHKABJCC_00111,tryptophan--tRNA ligase,1005,-,2454,414201.29867243744,399.3077818984801,281.1184841579616,412.1405956939676,351.4269979223477,2300.0,365.7250177672791,293.84114964571484
106,gph,HHKABJCC_00112,phosphoglycolate phosphatase,759,-,1637,288921.70873062033,352.70058572471333,248.3063404102769,380.66101282031667,324.5847615090498,1453.5,306.03151738062894,245.88050728366662
107,rpe,HHKABJCC_00113,ribulose-phosphate 3-epimerase,678,-,1570,250445.1670086199,378.677268626814,266.5943028591209,369.38815193011783,314.9725376659502,1401.0,330.21845173875715,265.3134589630081
108,dam,HHKABJCC_00114,DNA adenine methyltransferase,837,-,1515,240845.65674513043,295.99641578233195,208.3857803253987,287.748693841255,245.3596192397338,1382.5,263.9566314729519,212.07551105507602
109,damX,HHKABJCC_00115,cell division protein DamX,1287,-,6843,1246480.3337677945,869.4953634169275,612.1373777991803,968.5161878537642,825.8413267043926,6789.0,842.9856022938982,677.2953625787919
110,aroB,HHKABJCC_00116,3-dehydroquinate synthase,1089,-,5027,870880.8040735207,754.8841084407374,531.4493879153778,799.7068907929483,681.8998050312521,4903.5,719.5669292709556,578.1348375750396
111,aroK,HHKABJCC_00117,shikimate kinase 1,522,-,2641,417748.78124255093,827.3650582627279,582.477030420646,800.2850215374539,682.3927696993069,2538.5,777.1405317260114,624.3922515138477
112,hofQ,HHKABJCC_00118,DNA utilization protein HofQ,1209,-,9,1441.0479776383147,1.2173500725244422,0.8570321506147396,1.1919338111152313,1.0163466674692812,9.0,1.1896223201729923,0.9558000498239619
113,hofP,HHKABJCC_00119,DNA utilization protein HofP,405,-,3,237.37106765248504,1.211338467228025,0.8527998930808396,0.5861014016110742,0.49976114510011316,1.0,0.39458254734956044,0.31702668319263927
114,hofO,HHKABJCC_00120,DNA utilization protein HofO,441,-,8,1242.9272440071068,2.9665431850482245,2.0884895340755256,2.8184291247326683,2.403238352421804,6.0,2.174230362946558,1.746881723714543
115,hofN,HHKABJCC_00121,DNA utilization protein HofN,540,-,6,1026.1158751276716,1.8170077008420376,1.2791998396212594,1.9002145835697624,1.6202885944485954,5.0,1.4796845525608517,1.1888500619723972
116,hofM,HHKABJCC_00122,DNA utilization protein HofM,780,-,11,2046.6245596808749,2.306202081837971,1.6235997964423676,2.6238776406165063,2.237346798135198,10.0,2.048793995853487,1.6461000858079349
117,mrcA,HHKABJCC_00123,peptidoglycan glycosyltransferase/peptidoglycan DD-transpeptidase MrcA,2553,+,1523,281738.89760472666,97.55473778081398,68.67995378648101,110.35601159605432,94.0991551501579,1515.0,94.8319571053688,76.19257623968808
118,nudE,HHKABJCC_00124,ADP-sugar diphosphatase NudE,561,-,403,68448.84440605753,117.47392033786222,82.70334791989855,122.01220036730398,104.03823775908907,403.0,114.79820047354458,92.23442085077829
119,igaA,HHKABJCC_00125,inner membrane protein IgaA,2136,+,1257,230277.9715757828,96.23505673982196,67.7508791462327,107.80803912723914,91.92653171810608,1247.0,93.29494232241818,74.95766430065288
120,yrfG,HHKABJCC_00126,purine nucleotidase,669,+,1372,229575.20369044947,335.372363079185,236.10701972561,343.1617394476076,292.6096122436617,1272.5,303.96569216507896,244.22072349307402
121,hslR,HHKABJCC_00127,heat shock protein Hsp15,402,+,737,101781.72330774588,299.8062706389362,211.0679735375078,253.18836643717881,215.89047149325353,530.5,210.88817600602346,169.43774987723017
122,hslO,HHKABJCC_00128,molecular chaperone Hsp33,879,+,2045,334822.17077321664,380.4553667121467,267.8461097637005,380.91259473631015,324.7992821808615,1916.0,348.33693412094647,279.8707231215293
123,yhgE,HHKABJCC_00129,putative transport protein YhgE,1725,-,112,20421.388072213,10.617644999703037,7.474976454134664,11.83848583896406,10.09452497958395,112.0,10.375805419000615,8.336423391082965
124,pck,HHKABJCC_00130,phosphoenolpyruvate carboxykinase (ATP),1623,+,3947,715118.65710537,397.6929424338367,279.981613696032,440.6153155301109,375.70702617786617,3931.0,387.05922207061263,310.98208016651705
125,envZ,HHKABJCC_00131,sensor histidine kinase EnvZ,1353,-,519,88844.06558892303,62.72906851909208,44.1621762813814,65.66449784842796,55.99127479809497,483.5,57.10729339661682,45.88275871106773
126,ompR,HHKABJCC_00132,DNA-binding transcriptional dual regulator OmpR,720,-,452,78960.45766966048,102.66093509757512,72.27479093860116,109.66730231897289,93.5119015861685,417.5,92.66524510412333,74.45173513102137
127,greB,HHKABJCC_00133,transcription elongation factor GreB,477,+,138,20815.760475950592,47.31076655022664,33.307467522213926,43.63891085104946,37.210339367716266,134.5,45.06058241194744,36.20384905704621
128,yhgF,HHKABJCC_00134,putative RNA-binding protein YhgF,2322,+,2200,404396.19142121746,154.938641157073,109.07905609173531,174.15856650353896,148.50277509242235,2181.5,150.13636518193013,120.62680977640858
129,feoA,HHKABJCC_00135,ferrous iron transport protein A,228,+,178,28779.84015522019,127.66869898021686,89.8806203102306,126.22736910184294,107.63245805573541,170.5,119.50399715287512,96.01528526824441
130,feoB,HHKABJCC_00136,Fe(2(+)) transporter FeoB,2322,+,909,154850.04396803727,64.0178294598997,45.06948272153973,66.68821876315128,56.86418848708929,859.5,59.152970833769864,47.52635480303607
131,feoC,HHKABJCC_00137,ferrous iron transport protein FeoC,237,+,207,34286.101299347916,142.83060534467157,100.55482283605092,144.6670940900756,123.35577495980507,168.0,113.28015409984849,91.01474904821593
132,rpnA,HHKABJCC_00138,recombination-promoting nuclease RpnA,879,+,10,1244.7963075319294,1.860417441135192,1.3097609279398559,1.4161505205141405,1.2075333787307831,10.0,1.8180424536583841,1.4607031478159145
133,bioH,HHKABJCC_00139,pimeloyl-acyl carrier protein methyl ester esterase,771,-,168,29512.513056950695,35.63314712935358,25.08625366416789,38.27822705181673,32.6393530730922,168.0,34.82152596843592,27.97729640003525
134,yhgH,HHKABJCC_00140,DNA utilization protein YhgH,684,+,633,80229.55180301511,151.33761508329076,106.54388137898121,117.29466637867706,100.01565705594759,572.0,133.6388785365485,107.37193191287547
135,nfuA,HHKABJCC_00141,iron-sulfur cluster carrier protein NfuA,576,+,5032,881435.4057981947,1428.6223047870521,1005.7708739022153,1530.269801732977,1304.8414256031454,4952.0,1373.8871070527507,1103.847282541371
136,gntT,HHKABJCC_00142,high-affinity gluconate transporter,1317,+,92,16621.58192624842,11.423556387981831,8.042349788962817,12.620791136103582,10.761586668980437,91.0,11.042019576741117,8.871692034217707
