,gene,locus_tag,product,length,strand,counts,coverage,RPKM,TPM,coverage_FPKM,coverage_TPM,htseq_counts,htseq_FPKM,htseq_TPM
29,rplE,HHKABJCC_00035,50S ribosomal subunit protein L5,540,-,10286,1840272.7935089204,3162.191216147262,2925.547951409518,3407.9125805720746,3254.665356986007,9027.5,2749.009029064201,2730.5914457568847
30,rplX,HHKABJCC_00036,50S ribosomal subunit protein L24,315,-,3620,649191.1832478706,1907.8023725651653,1765.031568695723,2060.9243912630814,1968.2486158390368,3168.5,1654.0383954279237,1642.9568058008197
31,rplN,HHKABJCC_00037,50S ribosomal subunit protein L14,372,-,2928,536669.6816727027,1306.6627192600124,1208.878331580407,1442.6604346040394,1377.7867910015307,2710.0,1197.9226595952484,1189.896916447243
32,rpsQ,HHKABJCC_00038,30S ribosomal subunit protein S17,255,-,3263,521046.36058319494,2124.282450037095,1965.3113126704097,2043.3190611105683,1951.4349632611097,2797.5,1803.9825977295238,1791.8964243385465
33,rpmC,HHKABJCC_00039,50S ribosomal subunit protein L29,192,-,2618,429657.71519595856,2263.621349250856,2094.222755174237,2237.8005999789507,2137.171044267623,1878.0,1608.4100875534175,1597.6341946892435
34,rplP,HHKABJCC_00040,50S ribosomal subunit protein L16,411,-,3651,626317.3958950096,1474.7057679048253,1364.3458422739625,1523.886608017055,1455.3603808274474,3132.5,1253.2903242022853,1244.8936333547088
35,rpsC,HHKABJCC_00041,30S ribosomal subunit protein S3,702,-,5874,1070119.6647674418,1389.0957988938671,1285.1425138410316,1524.3869868482077,1455.8382585923896,5361.5,1255.890071731906,1247.4759633108697
36,rplV,HHKABJCC_00042,50S ribosomal subunit protein L22,333,-,3215,564119.0457578606,1602.7733460720863,1482.829455483696,1694.051188462044,1617.8729899001235,2832.5,1398.7113983233244,1389.340427391926
37,rpsS,HHKABJCC_00043,30S ribosomal subunit protein S19,279,-,3837,642981.1793748518,2283.089641985732,2112.234134004563,2304.592040770078,2200.9590034204875,3366.5,1984.1607053025361,1970.8673895299603
38,rplB,HHKABJCC_00044,50S ribosomal subunit protein L2,822,-,7933,1467457.5049250636,1602.1419962734838,1482.2453528840515,1785.2281081813426,1704.9498602573087,7099.5,1420.228995478711,1410.7138627297295
39,rplW,HHKABJCC_00045,50S ribosomal subunit protein L23,303,-,5210,844402.8188485629,2854.5027293686717,2640.885399198609,2786.8079829985572,2661.490629350264,4549.5,2469.0135301550704,2452.471837531383
40,rplD,HHKABJCC_00046,50S ribosomal subunit protein L4,606,-,4656,883110.8871850348,1275.4860564242356,1180.0347810622573,1457.2786917244798,1391.7476934321396,4325.5,1173.7243680278887,1165.860746592153
41,rplC,HHKABJCC_00047,50S ribosomal subunit protein L3,630,-,6608,1227389.241744231,1741.264927888206,1610.956989770903,1948.2368916575094,1860.628454681598,6201.5,1618.671155001778,1607.8265158866627
42,rpsJ,HHKABJCC_00048,30S ribosomal subunit protein S10,312,-,6955,1196183.562651449,3700.64911183868,3423.7102338219006,3833.921675164901,3661.5176482790826,6650.5,3505.1138813054818,3481.630609250697
43,gspB,HHKABJCC_00049,putative general secretion pathway protein B,420,-,67,13104.09128613936,26.48261580701645,24.500783515734827,31.200217347950858,29.797204045581257,64.0,25.057233069446212,24.88935669194866
44,gspA,HHKABJCC_00050,Type II secretion system protein GspA,1470,-,16,2592.963358589001,1.8069162171098645,1.6716952505405427,1.7639206521013613,1.6846005591794697,14.0,1.5660770668403883,1.5555847932467912
45,gspC,HHKABJCC_00051,Type II secretion system protein GspC,816,+,144,22398.6155525508,29.295957784759207,27.103588437072773,27.449283765380883,26.214942676219316,116.0,23.376003277102857,23.219390663904313
46,gspD,HHKABJCC_00052,Type II secretion system protein GspD,1953,+,386,74616.30972887512,32.81107270585252,30.35564897150905,38.20599576491301,36.48794618562154,353.5,29.76388403914394,29.56447443079251
47,gspE,HHKABJCC_00053,Type II secretion system protein GspE,1482,+,183,36188.838533103524,20.499263308228944,18.9651964974659,24.41891938805906,23.320847911541353,177.0,19.63936726533645,19.507789057011887
48,gspF,HHKABJCC_00054,Type II secretion system protein GspF,1197,+,110,21638.750302916902,15.255761920774077,14.114093672326952,18.07748563318037,17.264576141752958,106.0,14.561769217989577,14.464209481066657
49,gspG,HHKABJCC_00055,Type II secretion system protein GspG,438,+,18,3240.1801210804115,6.822346333437075,6.311794567537495,7.397671509316008,7.065012559591972,16.5,6.194585658221399,6.153083685616589
50,gspH,HHKABJCC_00056,Type II secretion system protein GspH,510,+,23,4129.079092350257,7.48674476721624,6.926472600585263,8.096233514412269,7.732161585260884,20.0,6.448552628166304,6.405349148663257
51,gspI,HHKABJCC_00057,Type II secretion system protein GspI,378,+,12,1671.2939183322471,5.270172299903772,4.875777814076583,4.421412482360442,4.22259013254043,8.5,3.6976819633731393,3.6729085396104795
52,gspJ,HHKABJCC_00058,Type II secretion system protein GspJ,588,+,7,1124.4367171132396,1.9763146124639142,1.8284166802787183,1.912307342029319,1.8263145872621027,6.0,1.6779397144718446,1.6666979927644192
53,gspK,HHKABJCC_00059,Type II secretion system protein GspK,984,+,15,2846.934493237529,2.53064675986233,2.341265261332506,2.8932261110137487,2.7631233404065445,13.5,2.2560104087868402,2.2408957768570397
54,gspL,HHKABJCC_00060,Type II secretion system protein GspL,1164,+,36,6832.642783770069,5.13434311691656,4.750113437425124,5.869968027293874,5.60600694218565,34.0,4.803174509123871,4.77099459784454
55,gspM,HHKABJCC_00061,Type II secretion system protein GspM,462,+,13,2439.3517852128753,4.671289084005616,4.321712153386062,5.279982219075488,5.042551652261683,12.0,4.271119273201059,4.242503981582158
56,gspO,HHKABJCC_00062,Type II secretion system prepilin peptidase,678,+,12,2437.303630901193,2.938237653928651,2.7183540025382715,3.5948431134235888,3.4331899860809902,12.0,2.9104087082874472,2.8909097927595235
57,bfr,HHKABJCC_00063,bacterioferritin,477,-,784,143217.19024434115,272.85571303652733,252.4364966382291,300.2456818539647,286.74421547242326,773.5,266.65170686815355,264.8652158187029
58,bfd,HHKABJCC_00064,bacterioferritin-associated ferredoxin,195,-,44,5228.9379577233185,37.45876311623912,34.655528463128945,26.81506644986317,25.609244884150463,35.5,29.936165469987426,29.735601624755976
59,chiA,HHKABJCC_00065,endochitinase,2694,-,262,52909.970333672725,16.145037858613893,14.93682045270009,19.639929596760478,18.756760028595046,258.0,15.747968723350452,15.642461785098579
60,tufA,HHKABJCC_00066,translation elongation factor Tu 1,1185,-,32512,6094954.949023057,4554.709719118861,4213.857030527109,5143.421897909752,4912.132184059716,8728.0,1211.152461717473,1203.0380826355185
61,fusA,HHKABJCC_00067,elongation factor G,2115,-,32797,5973435.905556671,2574.299758382145,2381.651478250825,2824.319577095353,2697.315399764905,31775.0,2470.4588056168327,2453.907430056153
62,rpsG,HHKABJCC_00068,30S ribosomal subunit protein S7,471,-,6543,1094402.58228674,2306.1703328779554,2133.5875763935182,2323.5723615429724,2219.085815955583,6428.0,2244.178461769112,2229.1431005392556
63,rpsL,HHKABJCC_00069,30S ribosomal subunit protein S12,375,-,2956,499600.1367855761,1308.6048627553062,1210.675134346472,1332.267031428203,1272.3575652037634,2855.0,1251.9220072322064,1243.5344837214848
64,tusB,HHKABJCC_00070,sulfurtransferase complex subunit TusB,288,-,385,59195.75591622379,221.9236616912604,205.3159563896311,205.54081915355482,196.29804689218398,334.5,190.98799229201921,189.70842673892508
65,tusC,HHKABJCC_00071,sulfurtransferase complex subunit TusC,360,-,423,78153.47222514937,195.06225225018835,180.46472634350954,217.0929784031927,207.33072793057795,360.0,164.43809201824078,163.3364032909131
66,tusD,HHKABJCC_00072,sulfurtransferase complex subunit TusD,387,-,749,107237.26345102917,321.296667074366,297.2523613860875,277.0988719664836,264.6382727628014,557.0,236.67187920971605,235.08624452981547
67,yheO,HHKABJCC_00073,DNA-binding transcriptional regulator YheO,723,-,2543,478575.8327761637,583.9066625140272,540.2098809235098,661.9306124151642,632.1648757182971,2355.5,535.7315708837706,532.1423208184589
68,fkpA,HHKABJCC_00074,peptidyl-prolyl cis-trans isomerase FkpA,813,-,998,201370.43561591898,203.78647797303182,188.53607274431187,247.68811268870724,236.55005832627825,996.0,201.4518322880293,200.10216196525144
69,slyX,HHKABJCC_00075,protein SlyX,219,+,55,8176.2320122332485,41.69211648211546,38.57207791272914,37.33439274992351,35.65553746888894,54.0,40.5463788538128,40.274729578581315
70,slyD,HHKABJCC_00076,FKBP-type peptidyl-prolyl cis-trans isomerase SlyD,591,-,1826,363158.2410042779,512.9188502845433,474.53445700147375,614.4809492458171,586.8489319354888,1813.0,504.4437577480043,501.06412718515304
71,HHKABJCC_00077,HHKABJCC_00077,hypothetical protein,201,-,117,13650.948487358368,96.63293537957885,89.40138872526988,67.91516660377297,64.86115319370295,113.5,92.8543454928872,92.23224762944594
72,kefB,HHKABJCC_00078,K(+) : H(+) antiporter KefB,1806,-,258,50339.53667251222,23.715775349566975,21.941000163344626,27.873497603827367,26.620080440555412,246.0,22.39854409550788,22.248480182483178
73,kefG,HHKABJCC_00079,glutathione-regulated potassium-efflux system ancillary protein KefG,552,-,302,60877.29060611444,90.82454545105904,84.02767091541766,110.28494675020731,105.32564644738983,290.5,86.53852487554157,85.95874122465625
74,yheS,HHKABJCC_00080,putative ATP-binding protein YheS,1914,+,846,168741.28927651822,73.37764974928716,67.88641743329512,88.16159314342644,84.19713717317188,824.0,70.79257462018307,70.31828438438474
75,yheT,HHKABJCC_00081,putative hydrolase YheT,1023,+,470,84746.4809544527,76.27067536664256,70.56294285181214,82.84113485283743,79.11592957988255,386.0,62.04604449564119,61.63035353889779
76,HHKABJCC_00082,HHKABJCC_00082,hypothetical protein,219,+,350,33044.921664672154,265.3134685225529,245.45867762645813,150.89005326334316,144.1048200208051,231.5,173.8238278640308,172.65925736002913
77,prkB,HHKABJCC_00083,putative phosphoribulokinase,870,+,798,136218.6469613249,152.2716334513576,140.87635277292304,156.57315742681024,149.53236600494367,739.5,139.77237821550466,138.83594279727612
78,yhfA,HHKABJCC_00084,OsmC family protein YhfA,405,-,257,40932.36391895829,105.34488852807651,97.46138097248638,101.06756523199577,96.5227527110692,251.0,101.91101505328007,101.22824006424489
79,crp,HHKABJCC_00085,DNA-binding transcriptional dual regulator CRP,633,+,5125,932635.2584414978,1344.0812648747476,1243.49665222747,1473.3574382962051,1407.1034099341066,4940.5,1283.422422774279,1274.8238553850808
80,yhfK,HHKABJCC_00086,putative transporter YhfK,2091,+,874,123696.2314997031,69.389341744931,64.19657532249755,59.15649521745725,56.49634228371151,712.5,56.03163106790844,55.65623498076307
81,argD,HHKABJCC_00087,N-acetylornithine aminotransferase/N-succinyldiaminopimelate aminotransferase,1221,-,1956,386308.52918921586,265.9429943376503,246.0410927407982,316.38700179296956,302.1596915386221,1947.5,262.2794301437542,260.5222321122467
82,pabA,HHKABJCC_00088,aminodeoxychorismate synthase subunit 2,564,-,288,57030.85680877626,84.77128210057981,78.4274048391893,101.11854044109266,96.57143566381234,285.5,83.23949516171585,82.68181407722639
83,fic,HHKABJCC_00089,putative adenosine monophosphate--protein transferase Fic,603,-,649,96214.0969455584,178.67457282434953,165.3034224578352,159.55903307721127,152.38397261452312,465.5,126.94184383829366,126.09136937300173
84,HHKABJCC_00090,HHKABJCC_00090,hypothetical protein,168,-,403,50439.896233784624,398.22739441147877,368.4259610761618,300.2374775820513,286.7363801307165,219.5,214.84619760716578,213.4067888235442
85,ppiA,HHKABJCC_00091,peptidyl-prolyl cis-trans isomerase A,573,-,706,141220.23979045154,204.5433887915532,189.23633997774718,246.45766106536044,235.37493772759146,699.0,200.59725361387487,199.25330872661127
86,tsgA,HHKABJCC_00092,putative transporter TsgA,1182,+,1320,266694.2692326943,185.39235552453368,171.51847843426762,225.62966940160263,215.48354048046886,1316.0,183.07997385448806,181.85338978920612
87,nirB,HHKABJCC_00093,nitrite reductase catalytic subunit NirB,2544,+,73,14756.95181566647,4.763663995137077,4.407174168030307,5.800688606787134,5.539842882942821,72.5,4.686227072060714,4.654830675546855
88,nirD,HHKABJCC_00094,nitrite reductase subunit NirD,327,+,4,647.2167624914094,2.030708592623472,1.878740075148775,1.9792561544079799,1.8902528413072244,2.5,1.2571719573259998,1.2487492606338921
89,nirC,HHKABJCC_00095,nitrite transporter NirC,807,+,20,3846.433797338187,4.114260903270602,3.806369297234507,4.766336799675573,4.552003871832755,19.0,3.871528808360068,3.84559065988519
90,cysG,HHKABJCC_00096,siroheme synthase,1374,+,544,108316.64077328541,65.7275637053501,60.80882723581974,78.8330718873984,75.28810143763508,542.0,64.86568113092177,64.43109940587694
91,HHKABJCC_00097,HHKABJCC_00097,hypothetical protein,168,+,4,706.6132375301779,3.9526292249278288,3.656833360557437,4.206031175774869,4.0168941058633685,4.0,3.915192667100971,3.8889619831169786
92,frlA,HHKABJCC_00098,fructoselysine/psicoselysine transporter,1338,+,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,frlB,HHKABJCC_00099,fructoselysine 6-phosphate deglycase,1023,+,45,9108.14222404841,7.302511471274289,6.75602644325861,8.903364832891896,8.502997772717636,45.0,7.233347156227601,7.184885775260107
94,frlC,HHKABJCC_00100,fructoselysine 3-epimerase,831,+,11,1835.1462632667813,2.197490616024858,2.0330409296961927,2.208358920898654,2.109053300432171,9.5,1.8798578509907191,1.8672633348540006
95,frlD,HHKABJCC_00101,fructoselysine 6-kinase,786,+,72,14326.83941021332,15.207062056210884,14.069038272678995,18.227531056251046,17.407874312963813,69.5,14.540009408737577,14.442595456384812
96,frlR,HHKABJCC_00102,putative DNA-binding transcriptional regulator FrlR,732,+,251,50075.32476630528,56.9243405590016,52.664395200814894,68.40891361517114,65.3326973589712,248.0,55.71126614825644,55.33801641550061
97,yhfS,HHKABJCC_00103,putative aminotransferase YhfS,1086,-,40,7842.382859429135,6.11456454684968,5.656979784287748,7.221347016048927,6.896617037037768,38.5,5.829527203224926,5.790471019060915
98,yhfT,HHKABJCC_00104,putative protein YhfT,1305,-,32,6396.385915381872,4.070753776477396,3.766118035700533,4.901445145886492,4.681036657579429,31.0,3.9061922241880955,3.8800218406270544
99,HHKABJCC_00105,HHKABJCC_00105,hypothetical protein,354,-,9,1417.322783683719,4.2206040876348005,3.904754266357942,4.003736677072653,3.8236963986837935,7.0,3.2516006896262306,3.2298158842835925
100,php,HHKABJCC_00106,putative hydrolase,879,-,22,4045.104765571309,4.154982256920721,3.8440432595620835,4.601939437510022,4.394999140411422,20.5,3.835018073235422,3.8093245363637296
101,yhfW,HHKABJCC_00107,putative mutase YhfW,1227,-,13,2513.0853404334152,1.7588716844422123,1.6272461408837495,2.048154311681675,1.95605278198564,12.5,1.6752046864123957,1.6639812886197338
102,yhfX,HHKABJCC_00108,putative PLP-binding protein YhfX,1164,-,11,2125.984175525579,1.5688270635022825,1.4514235503243438,1.8264468861903598,1.7443151097088438,10.5,1.4833333042882544,1.473395390510814
103,yhfY,HHKABJCC_00109,PRD domain-containing protein YhfY,363,-,3,434.2087140765151,1.371987003693957,1.2693140590364655,1.1961672564091326,1.1423779332808697,2.5,1.132493746682099,1.124906358752845
104,yhfZ,HHKABJCC_00110,putative DNA-binding transcriptional regulator YhfZ,906,-,22,4409.676233050646,4.031158282376726,3.7294856789791084,4.867192310210426,4.648324105535411,20.5,3.72072945515887,3.6958016197171286
105,trpS,HHKABJCC_00111,tryptophan--tRNA ligase,1005,-,2944,550623.75699819,486.30318249141914,449.9105784738369,547.8843353215821,523.247038662923,2775.5,454.1272879568431,451.08476351634755
106,gph,HHKABJCC_00112,phosphoglycolate phosphatase,759,-,2016,388100.66421193734,440.9446926654666,407.9465010607633,511.331573401762,488.33798360065225,1808.0,391.70496754806237,389.08065500654925
107,rpe,HHKABJCC_00113,ribulose-phosphate 3-epimerase,678,-,2350,423230.60696590145,575.4048738943609,532.3443254970782,624.2339335780257,596.163343465358,2123.5,515.0210743373661,511.5705787437373
108,dam,HHKABJCC_00114,DNA adenine methyltransferase,837,-,1027,159901.45526730007,203.69499281724848,188.45143389998148,191.0411651939069,182.45041426810147,860.0,168.95670147632865,167.8247393431126
109,damX,HHKABJCC_00115,cell division protein DamX,1287,-,5168,1029459.7053719372,666.6215144102057,616.7347489581624,799.8909909649863,763.9214434373571,5129.0,655.3247660928959,650.9342754305309
110,aroB,HHKABJCC_00116,3-dehydroquinate synthase,1089,-,3040,580668.1325962485,463.4267212477366,428.74608216342847,533.2122429717617,509.23472186885675,2979.0,449.8265161821297,446.81280569662994
111,aroK,HHKABJCC_00117,shikimate kinase 1,522,-,1081,186719.98782445997,343.78787752906754,318.0604372337715,357.701126100498,341.6159997504232,1034.0,325.726029016975,323.54375671035274
112,hofQ,HHKABJCC_00118,DNA utilization protein HofQ,1209,-,23,4102.453086298396,3.15818017475623,2.921837077169962,3.3932614444155464,3.2406730540258373,22.5,3.0602622584039847,3.039759366456199
113,hofP,HHKABJCC_00119,DNA utilization protein HofP,405,-,8,1255.5185930608668,3.2792183199401244,3.03381730653654,3.100045908792264,2.960642852733821,6.0,2.436119881751715,2.4197985672727857
114,hofO,HHKABJCC_00120,DNA utilization protein HofO,441,-,5,1009.7400756590657,1.8822043928227756,1.7413492193130653,2.2896600355080854,2.1866984614941507,4.5,1.6779397144718446,1.6666979927644192
115,hofN,HHKABJCC_00121,DNA utilization protein HofN,540,-,3,419.87163389474335,0.92228015248316,0.853261117463402,0.7775400627680432,0.7425755931612151,2.5,0.761287463047411,0.7561870522727459
116,hofM,HHKABJCC_00122,DNA utilization protein HofM,780,-,23,4665.6955220108575,4.895179270872157,4.528847469613441,5.981660925654945,5.712677227388832,21.5,4.532588433836124,4.502221372762348
117,mrcA,HHKABJCC_00123,peptidoglycan glycosyltransferase/peptidoglycan DD-transpeptidase MrcA,2553,+,701,141904.3233305532,45.58296499816888,42.171753937145354,55.58336205662091,53.083885995727805,692.0,44.571547072707645,44.27293030838694
118,nudE,HHKABJCC_00124,ADP-sugar diphosphatase NudE,561,-,451,85043.46332964653,133.4593632416808,123.47190287999815,151.59262625605442,144.77579966775,447.0,131.0228647631972,130.1450486114762
119,igaA,HHKABJCC_00125,inner membrane protein IgaA,2136,+,757,150254.64845927941,58.834219839585856,54.43134825166815,70.34393654460646,67.18070605770065,752.5,57.930554421220116,57.54243608446259
120,yrfG,HHKABJCC_00126,purine nucleotidase,669,+,564,109848.66019842331,139.95497919296025,129.4814180043118,164.19829626072243,156.81461712441833,539.0,132.48450164100416,131.59689293542922
121,hslR,HHKABJCC_00127,heat shock protein Hsp15,402,+,200,30728.45913816018,82.5922524611785,76.4114433549315,76.43895308000045,73.0016415127626,148.0,60.53939706144187,60.13380021655506
122,hslO,HHKABJCC_00128,molecular chaperone Hsp33,879,+,575,101385.68658255463,108.59612716951885,100.46931246582722,115.3420780233841,110.15536832886372,535.5,100.17815503500334,99.50698971818426
123,yhgE,HHKABJCC_00129,putative transport protein YhgE,1725,-,93,18537.844675030843,8.950127392793101,8.280342670340493,10.746576623206286,10.263323901305524,92.0,8.770031574306175,8.711274842182032
124,pck,HHKABJCC_00130,phosphoenolpyruvate carboxykinase (ATP),1623,+,679,134866.865115615,69.45229835889822,64.25482056461922,83.09726747727356,79.36054441662999,672.0,68.0852728504361,67.62912077109893
125,envZ,HHKABJCC_00131,sensor histidine kinase EnvZ,1353,-,530,96232.53033436353,65.02995310191683,60.163422473029236,71.12529958193905,67.92693271366986,488.0,59.309526167702515,58.912169110100216
126,ompR,HHKABJCC_00132,DNA-binding transcriptional dual regulator OmpR,720,-,587,112560.41650708985,135.34461237690374,125.21606898775426,156.33391181540256,149.30387880497895,543.0,124.01372773042324,123.18287081523027
127,greB,HHKABJCC_00133,transcription elongation factor GreB,477,+,124,21018.159546477356,43.155750531287495,39.92618059074033,44.063227560749176,42.08178961999296,123.5,42.57464227306654,42.28940420634752
128,yhgF,HHKABJCC_00134,putative RNA-binding protein YhgF,2322,+,1382,278854.16138114844,98.8055171109866,91.4113848321257,120.0922314302965,114.69191654373944,1364.5,96.63039472820394,95.98299840243364
129,feoA,HHKABJCC_00135,ferrous iron transport protein A,228,+,337,63533.74674836558,245.3750616211776,227.01236572513145,278.65678398405953,266.1261284964674,333.0,240.16616071085167,238.55711533278097
130,feoB,HHKABJCC_00136,Fe(2(+)) transporter FeoB,2322,+,1404,260441.2541191302,100.37839799119045,92.8665588309005,112.16246947421628,107.11874061348496,1325.5,93.86851462970635,93.23962211976972
131,feoC,HHKABJCC_00137,ferrous iron transport protein FeoC,237,+,262,47472.12063615787,183.52207591183895,169.78816160157822,200.3043064816788,191.29701004583617,194.5,134.95024851286004,134.04612000034848
132,rpnA,HHKABJCC_00138,recombination-promoting nuclease RpnA,879,+,28,3164.3984115481885,5.288159236080918,4.892418693988107,3.5999981928875866,3.4381132516129855,28.0,5.238073465882528,5.202979854545582
133,bioH,HHKABJCC_00139,pimeloyl-acyl carrier protein methyl ester esterase,771,-,178,33149.377534567924,38.326661589572566,35.4584775661834,42.99530160125541,41.06188622106043,178.0,37.96365807943821,37.70931230321988
134,yhgH,HHKABJCC_00140,DNA utilization protein YhgH,684,+,300,43816.16518980608,72.81159098551264,67.36271979974228,64.05872103772819,61.17812451026141,273.5,65.7511961505685,65.31068172524083
135,nfuA,HHKABJCC_00141,iron-sulfur cluster carrier protein NfuA,576,+,6383,1243981.3398231643,1839.6606916562534,1701.9892852402797,2159.6898260818825,2062.57276047964,6324.5,1805.5359600162567,1793.439379537118
136,gntT,HHKABJCC_00142,high-affinity gluconate transporter,1317,+,64,12790.723676452064,8.067325251788917,7.463605218814268,9.712014940358438,9.275284452164255,64.0,7.990917151987404,7.937380266225086
