,gene,locus_tag,product,length,strand,counts,coverage,RPKM,TPM,coverage_FPKM,coverage_TPM,htseq_counts,htseq_FPKM,htseq_TPM
72,kefB,HHKABJCC_00078,K(+) : H(+) antiporter KefB,1806,-,161,28036.84741971168,14.574730559015627,10.259561127639067,15.52427874845608,13.235851772922956,152.5,13.493954229536156,10.8358733051519
73,kefG,HHKABJCC_00079,glutathione-regulated potassium-efflux system ancillary protein KefG,552,-,144,26283.49300410467,42.64968413110811,30.022307420766115,47.61502355816063,40.596114266675734,139.0,40.24045267352554,32.31376359331792
74,yheS,HHKABJCC_00080,putative ATP-binding protein YheS,1914,+,1632,297587.984726511,139.40252033657907,98.12933919765561,155.4796158445721,132.56043532678916,1599.5,133.54555767168029,107.23933983922565
75,yheT,HHKABJCC_00081,putative hydrolase YheT,1023,+,478,79336.4834345505,76.39143488716236,53.77407099770326,77.55276973074339,66.12075068787533,421.5,65.84291963011765,52.87297726203853
76,HHKABJCC_00082,HHKABJCC_00082,hypothetical protein,219,+,153,13043.61099371612,114.21935955659775,80.40220685972295,59.55986755121516,50.78017415792719,99.5,72.6049283085548,58.30298451428644
77,prkB,HHKABJCC_00083,putative phosphoribulokinase,870,+,247,36194.24472217329,46.41625585226535,32.673702769611545,41.60258014042907,35.4699624396161,223.5,41.05304826956249,32.96629159046405
78,yhfA,HHKABJCC_00084,OsmC family protein YhfA,405,-,84,11265.956356997285,33.90913158078225,23.869587628362193,27.817176190116754,23.716658709847227,81.0,31.960762411203014,25.665032379153224
79,crp,HHKABJCC_00085,DNA-binding transcriptional dual regulator CRP,633,+,4402,728529.97517138,1136.9431067767698,800.326102454683,1150.9162324982306,981.2601862687179,4243.0,1071.1652046661484,860.1637629126946
80,yhfK,HHKABJCC_00086,putative transporter YhfK,2091,+,918,131047.35396051247,71.77629768405998,50.52534663494784,62.67209658561094,53.43363090462122,790.0,60.375423971426066,48.48248584297238
81,argD,HHKABJCC_00087,N-acetylornithine aminotransferase/N-succinyldiaminopimelate aminotransferase,1221,-,444,77224.2334455996,59.45107484942343,41.84927701076489,63.246710438656514,53.92354118701265,444.0,58.11047711127821,46.66369523482405
82,pabA,HHKABJCC_00088,aminodeoxychorismate synthase subunit 2,564,-,215,39557.0214744942,62.32348937007375,43.871250057827545,70.13656289803936,59.79776358196735,214.5,60.77644979789934,48.80451635929402
83,fic,HHKABJCC_00089,putative adenosine monophosphate--protein transferase Fic,603,-,45,6028.324083510244,12.20078028626227,8.588471028328614,9.997220702338714,8.523534877297383,33.0,8.74548225182172,7.02277005399715
84,HHKABJCC_00090,HHKABJCC_00090,hypothetical protein,168,-,36,3936.635820115527,35.03366910769595,24.66118109562931,23.43235607211623,19.97820296107002,24.5,23.3047225915022,18.714086109799226
85,ppiA,HHKABJCC_00091,peptidyl-prolyl cis-trans isomerase A,573,-,946,172983.9278561876,269.91618014096866,190.00156045986887,301.89167165128725,257.38995557869345,934.0,260.48300254854814,209.17225342172
86,tsgA,HHKABJCC_00092,putative transporter TsgA,1182,+,681,125019.02987700222,94.19373978363599,66.30561211667509,105.76906080964655,90.17769093955386,678.0,91.66411554482082,73.60783398082015
87,nirB,HHKABJCC_00093,nitrite reductase catalytic subunit NirB,2544,+,44,7761.116773561096,2.8276651166588973,1.990472688012009,3.050753448726846,2.6010432495678972,41.5,2.6068625001276047,2.0933546457053045
88,nirD,HHKABJCC_00094,nitrite reductase subunit NirD,327,+,3,414.9730066788447,1.4999124388616003,1.0558303832991143,1.2690306014643569,1.0819633690200234,1.5,0.7330450094312618,0.5886475316319547
89,nirC,HHKABJCC_00095,nitrite transporter NirC,807,+,45,7813.45571134041,9.11656816928891,6.417407720052236,9.682101253209925,8.254867044993187,41.5,8.217915985532374,6.599125425866535
90,cysG,HHKABJCC_00096,siroheme synthase,1374,+,527,95791.47162281116,62.70703800984491,44.1412406898479,69.71722825532107,59.440242871072954,521.5,60.6533391464424,48.70565642550366
91,HHKABJCC_00097,HHKABJCC_00097,hypothetical protein,168,+,2,373.8495555665268,1.9463149504275528,1.3700656164238505,2.2252949736102785,1.897265238468188,2.0,1.9024263340001795,1.5276804987591206
92,frlA,HHKABJCC_00098,fructoselysine/psicoselysine transporter,1338,+,3,545.8203511271291,0.3665705287800772,0.2580392640798283,0.4079374821577946,0.3478036006662759,3.0,0.35830451133635666,0.28772457824162806
93,frlB,HHKABJCC_00099,fructoselysine 6-phosphate deglycase,1023,+,22,4061.875421230314,3.515923781417515,2.4749572425721174,3.970552708925038,3.3852553128844116,22.0,3.4366411194841953,2.7596809009842183
94,frlC,HHKABJCC_00100,fructoselysine 3-epimerase,831,+,15,2695.455295634658,2.9510912605760726,2.077355808296091,3.2436285146024764,2.765486688389587,15.0,2.8845453439713915,2.3163386623784503
95,frlD,HHKABJCC_00101,fructoselysine 6-kinase,786,+,38,6976.0327068713905,7.9041187299805955,5.56393059494266,8.875359677953423,7.56704688393022,38.0,7.725884043420576,6.2040154606095586
96,frlR,HHKABJCC_00102,putative DNA-binding transcriptional regulator FrlR,732,+,239,41940.31239123081,53.38008052566058,37.57573403732954,57.29550873118963,48.849603457143466,237.0,51.73975882141471,41.54790077772755
97,yhfS,HHKABJCC_00103,putative aminotransferase YhfS,1086,-,21,3250.6218856509504,3.1614176542856383,2.225410448776862,2.9932061562163446,2.5519789776655526,18.0,2.6486819677792557,2.1269363850126983
98,yhfT,HHKABJCC_00104,putative protein YhfT,1305,-,26,4489.9331623539865,3.2572811124396748,2.292891422428881,3.44056181023294,2.9333901351360105,23.0,2.8164656530945185,2.2616695200020085
99,HHKABJCC_00105,HHKABJCC_00105,hypothetical protein,354,-,3,241.1329633404098,1.3855123375924951,0.9753009472847749,0.6811665631085022,0.5807561051989063,2.0,0.9028463957966953,0.7250009146653453
100,php,HHKABJCC_00106,putative hydrolase,879,-,7,1308.473444482844,1.3019717757126292,0.9164944055258524,1.4885932246676268,1.2691603642995388,7.0,1.2726128377612123,1.021929616917364
101,yhfW,HHKABJCC_00107,putative mutase YhfW,1227,-,9,1465.490257820785,1.1991964975739444,0.8441480081633504,1.1943685882809985,1.0183072497519234,8.0,1.041915645026993,0.8366758721810342
102,yhfX,HHKABJCC_00108,putative PLP-binding protein YhfX,1164,-,9,1504.7444611552705,1.2641014626488227,0.8898364312855934,1.2927357913705073,1.1021741875018805,8.0,1.0983079866392789,0.8819598755722758
103,yhfY,HHKABJCC_00109,PRD domain-containing protein YhfY,363,-,11,1706.623221161195,4.954256237451952,3.4874397508970736,4.701441380609353,4.008404012909154,10.0,4.402308872066531,3.535128426880609
104,yhfZ,HHKABJCC_00110,putative DNA-binding transcriptional regulator YhfZ,906,-,67,12282.827148138238,12.090353798020164,8.510738729838225,13.557204357768475,11.558742936929965,64.0,11.288569505060668,9.064912098597166
105,trpS,HHKABJCC_00111,tryptophan--tRNA ligase,1005,-,2578,430676.5572604167,419.3814877064552,295.21437748041564,428.53388782131015,365.3638993979896,2396.0,380.9850086429972,305.9374008977668
106,gph,HHKABJCC_00112,phosphoglycolate phosphatase,759,-,1675,295071.9772175483,360.7990955535661,253.9765905544608,388.7641333564536,331.456586622204,1470.5,309.6067267830964,248.61943421307524
107,rpe,HHKABJCC_00113,ribulose-phosphate 3-epimerase,678,-,1555,247008.0091061378,374.9670484142285,263.94980946501965,364.31859750167814,310.6145562563385,1383.0,325.97149273372986,261.76061784932824
108,dam,HHKABJCC_00114,DNA adenine methyltransferase,837,-,1480,232229.73617459298,289.0870664721068,203.496484389263,277.4548819290239,236.55538208186468,1346.5,257.0798481880816,206.4394629541805
109,damX,HHKABJCC_00115,cell division protein DamX,1287,-,6773,1229753.812814978,860.3891665708223,605.6520367391252,955.519668076906,814.6669418723399,6698.5,831.7372455767031,667.8990652360445
110,aroB,HHKABJCC_00116,3-dehydroquinate synthase,1089,-,4946,852522.7880183521,742.5379197102228,522.6932426647553,782.8492084649698,667.4497573565467,4831.0,708.9184720317804,569.2735143420076
111,aroK,HHKABJCC_00117,shikimate kinase 1,522,-,2585,409269.9317086774,809.6222765054383,569.9158006710247,784.0420147675812,668.4667326164596,2483.5,760.2926575500258,610.5278535788029
112,hofQ,HHKABJCC_00118,DNA utilization protein HofQ,1209,-,5,921.5391544714885,0.6761391887341374,0.4759533158792532,0.7622325512584686,0.6498721923527262,5.0,0.6608925229777298,0.530707865573888
113,hofP,HHKABJCC_00119,DNA utilization protein HofP,405,-,2,353.28783001036777,0.8073602757329107,0.5683235149610046,0.872315629655229,0.7437279734795296,2.0,0.7891546274371114,0.6337045031889685
114,hofO,HHKABJCC_00120,DNA utilization protein HofO,441,-,7,1024.3477822522834,2.5950866005700703,1.8267541552318007,2.3227840867398717,1.980383525105842,5.0,1.8118346038096946,1.4549338083420194
115,hofN,HHKABJCC_00121,DNA utilization protein HofN,540,-,11,1418.759063374969,3.3303611373982567,2.3443344992141437,2.627331598842535,2.240037824884774,8.0,2.3674638823113345,1.9011135095669056
116,hofM,HHKABJCC_00122,DNA utilization protein HofM,780,-,15,2671.1550745228337,3.1440472276137394,2.213182918838528,3.424557787849787,2.919745258522659,14.0,2.8682735497233476,2.303272136590674
117,mrcA,HHKABJCC_00123,peptidoglycan glycosyltransferase/peptidoglycan DD-transpeptidase MrcA,2553,+,1606,297195.4426931662,102.84593500684629,72.39613471133691,116.41027915909369,99.2502920593062,1591.0,99.58788287548767,79.97075306547745
118,nudE,HHKABJCC_00124,ADP-sugar diphosphatase NudE,561,-,391,67625.64610642902,113.94789346139491,80.2111142706327,120.5448237191248,102.77536525799243,387.0,110.23899334345425,88.52377478371032
119,igaA,HHKABJCC_00125,inner membrane protein IgaA,2136,+,1315,241056.32418151863,100.65072538587428,70.85086516394125,112.85408435464356,96.21831433782774,1303.0,97.4833179349193,78.28075184933672
120,yrfG,HHKABJCC_00126,purine nucleotidase,669,+,1361,228001.49770113555,332.60165977979,234.12762560843086,340.809413604089,290.5708506251302,1266.5,302.5284424049971,242.93545222868127
121,hslR,HHKABJCC_00127,heat shock protein Hsp15,402,+,738,101118.82778963418,300.1391950420518,211.2763872968839,251.53937261103027,214.46006638245544,520.0,206.71139867942247,165.99274673084173
122,hslO,HHKABJCC_00128,molecular chaperone Hsp33,879,+,2192,355811.31451044185,407.7031617660119,286.99367670180976,404.79102902211815,345.12096477773883,2051.5,372.96646238101806,299.49837272942455
123,yhgE,HHKABJCC_00129,putative transport protein YhgE,1725,-,120,21999.17709731227,11.37324910162883,8.00594864553763,12.753146143369431,10.87321058370259,119.0,11.024147034588866,8.852576385852851
124,pck,HHKABJCC_00130,phosphoenolpyruvate carboxykinase (ATP),1623,+,3957,716331.2641732441,398.6024237478209,280.58741226857103,441.3624548202367,376.3014130827197,3935.0,387.4479361924949,311.12724094876137
125,envZ,HHKABJCC_00131,sensor histidine kinase EnvZ,1353,-,539,91533.32518490843,65.13034419479519,45.84707379837861,67.65212504427822,57.679555599217004,497.0,58.701030740457874,47.13791977989341
126,ompR,HHKABJCC_00132,DNA-binding transcriptional dual regulator OmpR,720,-,456,78758.8858712002,103.54395536274579,72.88749079374884,109.38734148777804,93.26260248388839,417.0,92.55304114910872,74.32165626463122
127,greB,HHKABJCC_00133,transcription elongation factor GreB,477,+,141,20754.258077275736,48.327367448352064,34.0189877587507,43.509975004770936,37.096189081505926,139.5,46.7350771107214,37.52905678083727
128,yhgF,HHKABJCC_00134,putative RNA-binding protein YhgF,2322,+,2232,410038.1925453666,157.15361646242937,110.62483302845602,176.58836888258682,150.5575565360554,2224.5,153.0937036686501,122.93683145440646
129,feoA,HHKABJCC_00135,ferrous iron transport protein A,228,+,195,32489.395626509013,139.82736354387418,98.42839823255557,142.49734923907462,121.49187882563633,189.5,132.81939642374937,106.65622008441966
130,feoB,HHKABJCC_00136,Fe(2(+)) transporter FeoB,2322,+,938,157441.13258350926,66.04394813698869,46.49018520640311,67.804105333122,57.80913254176851,878.5,60.45979711077056,48.550238899840885
131,feoC,HHKABJCC_00137,ferrous iron transport protein FeoC,237,+,222,36659.68741885362,153.1429586311097,107.80161862899563,154.68222539600683,131.88058784702113,173.0,116.650040024011,93.6719536201162
132,rpnA,HHKABJCC_00138,recombination-promoting nuclease RpnA,879,+,14,1626.2455667143915,2.6039435514252585,1.8329888110517047,1.8501087220869072,1.5773850242008551,13.0,2.363423841556537,1.8978692885608188
133,bioH,HHKABJCC_00139,pimeloyl-acyl carrier protein methyl ester esterase,771,-,184,32452.01067095236,39.017177527637166,27.465284263874235,42.09080502069048,35.886218308999766,183.0,37.93008768644716,30.45850146164099
134,yhgH,HHKABJCC_00140,DNA utilization protein YhgH,684,+,555,72513.72904546137,132.65672951598322,93.3807880667835,106.01422375067452,90.3867145212763,511.5,119.5024120857481,95.9624565931058
135,nfuA,HHKABJCC_00141,iron-sulfur cluster carrier protein NfuA,576,+,4949,869344.148771068,1404.7122672429523,988.8163156202386,1509.278036060882,1286.7960369119764,4876.5,1352.9223775888152,1086.4195346956658
136,gntT,HHKABJCC_00142,high-affinity gluconate transporter,1317,+,69,12531.437102589978,8.565559189580938,6.02953706362387,9.515138270759286,8.112516000987256,68.0,8.251070022634037,6.625748677989444
