,gene,locus_tag,product,length,strand,counts,coverage,RPKM,TPM,coverage_FPKM,coverage_TPM,htseq_counts,htseq_FPKM,htseq_TPM
29,rplE,HHKABJCC_00035,50S ribosomal subunit protein L5,540,-,16311,2829256.40058084,5034.277718277559,4501.958387389468,5239.363704779334,5081.4299669056345,14488.5,4403.099526788286,4298.767288232824
30,rplX,HHKABJCC_00036,50S ribosomal subunit protein L24,315,-,5609,971328.6203579244,2967.7357494226153,2653.9304337862295,3083.5829217711885,2990.6323643524343,4962.0,2585.0862824514193,2523.8321960819694
31,rplN,HHKABJCC_00037,50S ribosomal subunit protein L14,372,-,4287,749944.6133721258,1920.7059673197296,1717.6125003772227,2015.9801434734563,1955.211069693088,3961.0,1747.3935950367268,1705.9887881958878
32,rpsQ,HHKABJCC_00038,30S ribosomal subunit protein S17,255,-,6827,965494.1210449348,4462.107864330143,3990.289183356899,3786.2514550781757,3672.119877557654,5609.0,3609.724827793231,3524.1917460262594
33,rpmC,HHKABJCC_00039,50S ribosomal subunit protein L29,192,-,6317,998983.7555243602,5483.527050710297,4903.704559006449,5203.040393356043,5046.20157400075,4500.5,3846.7005034768117,3755.552240273027
34,rplP,HHKABJCC_00040,50S ribosomal subunit protein L16,411,-,7843,1262577.819788261,3180.4658385126163,2844.166662779275,3071.965498268275,2979.3651328235205,6613.5,2640.69578952478,2578.124025841286
35,rpsC,HHKABJCC_00041,30S ribosomal subunit protein S3,702,-,12662,2187383.1607249575,3006.183862180334,2688.313082776863,3115.93042838313,3022.004797860469,11447.0,2675.9833546046075,2612.575445693064
36,rplV,HHKABJCC_00042,50S ribosomal subunit protein L22,333,-,7574,1244876.5753960665,3790.804690407989,3389.9689143046726,3738.368094282482,3625.6798977865533,6603.0,3254.062579964134,3176.9569793976025
37,rpsS,HHKABJCC_00043,30S ribosomal subunit protein S19,279,-,8971,1462278.2429178986,5359.039960446402,4792.380605204591,5241.140655619708,5083.153353896646,7846.5,4615.307192949819,4505.946655416657
38,rplB,HHKABJCC_00044,50S ribosomal subunit protein L2,822,-,17292,3060788.1290227547,3506.095580744623,3135.3646520960874,3723.5865316578524,3611.3439059541925,15577.5,3109.959829237338,3036.268769376475
39,rplW,HHKABJCC_00045,50S ribosomal subunit protein L23,303,-,11462,1823604.0864457272,6304.753590477136,5638.095451909969,6018.49533480438,5837.075697199529,10136.5,5490.023875946749,5359.936768622546
40,rplD,HHKABJCC_00046,50S ribosomal subunit protein L4,606,-,9294,1671611.4635709953,2556.1149829826604,2285.834022424152,2758.434758367979,2675.285365308591,8593.5,2327.1602711955998,2272.017788248303
41,rplC,HHKABJCC_00047,50S ribosomal subunit protein L3,630,-,13461,2413313.3782492667,3561.1241685663954,3184.5745738274586,3830.656155951217,3715.186057040847,12685.5,3304.424832329452,3226.1258890969193
42,rpsJ,HHKABJCC_00048,30S ribosomal subunit protein S10,312,-,14986,2385765.9267949834,8005.371233369736,7158.891540168352,7646.685662804434,7416.186366111155,14439.5,7594.975863530162,7415.011538673122
43,gspB,HHKABJCC_00049,putative general secretion pathway protein B,420,-,47,8796.780340020992,18.650862037287787,16.678739131924512,20.94471509528808,20.31336416603667,45.5,17.7783291794951,17.35706845854438
44,gspA,HHKABJCC_00050,Type II secretion system protein GspA,1470,-,14,2443.4413230238592,1.5873074074287479,1.4194671601637883,1.6622049816488838,1.6120999954986335,11.5,1.2838353881582016,1.2534146767551668
45,gspC,HHKABJCC_00051,Type II secretion system protein GspC,816,+,25,4381.748141768747,5.106227873162333,4.56630060714454,5.3697893894224835,5.207924140577015,22.5,4.52502722328778,4.417805885941725
46,gspD,HHKABJCC_00052,Type II secretion system protein GspD,1953,+,64,11980.302448383809,5.461702907281713,4.884188077982927,6.134307449249262,5.949396807553847,59.0,4.957681302565098,4.840208148666516
47,gspE,HHKABJCC_00053,Type II secretion system protein GspE,1482,+,39,7044.472660448593,4.385980994211014,3.9222118899262575,4.753355371422803,4.61007171646943,36.0,3.986420744078627,3.891961784538135
48,gspF,HHKABJCC_00054,Type II secretion system protein GspF,1197,+,28,5325.449037359693,3.898649772632012,3.4864105688233393,4.448996689523553,4.314887527313032,26.5,3.6331268421563148,3.5470392454322424
49,gspG,HHKABJCC_00055,Type II secretion system protein GspG,438,+,2,383.7455923979779,0.7610377980822765,0.6805664466538712,0.8761314894931002,0.849721656390986,1.0,0.37467500905153,0.3657970170399236
50,gspH,HHKABJCC_00056,Type II secretion system protein GspH,510,+,6,1063.1319217964387,1.9607915032943355,1.753459433143503,2.0845723956792916,2.0217356985403536,5.5,1.769788425108109,1.7278529687238744
51,gspI,HHKABJCC_00057,Type II secretion system protein GspI,378,+,3,489.47141887497173,1.3227561728572899,1.1828893001364902,1.2948979335316713,1.255864935952016,2.5,1.0853680817762577,1.0596500890442233
52,gspJ,HHKABJCC_00058,Type II secretion system protein GspJ,588,+,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,gspK,HHKABJCC_00059,Type II secretion system protein GspK,984,+,18,3520.2784445487964,3.048791666707656,2.7264155820219105,3.577518744460159,3.469679140366552,18.0,3.0019692798396975,2.930837075551583
54,gspL,HHKABJCC_00060,Type II secretion system protein GspL,1164,+,16,3105.206681342821,2.2909591447425224,2.048715488896189,2.6677033344869594,2.5872889210402787,16.0,2.255775312227768,2.202324308776447
55,gspM,HHKABJCC_00061,Type II secretion system protein GspM,462,+,5,810.5646696569532,1.8037584175326677,1.6130308638224864,1.7544689819414572,1.7015828186753494,4.5,1.5984511749795791,1.5605755856833106
56,gspO,HHKABJCC_00062,Type II secretion system prepilin peptidase,678,+,7,1321.5728309624237,1.7207536053984214,1.5388028948678236,1.9492224645463476,1.8904657133224594,6.5,1.5733034672119555,1.5360237573933075
57,bfr,HHKABJCC_00063,bacterioferritin,477,-,315,55043.997881003816,110.06329664718204,98.4253172377721,115.39622197275433,111.91775441455916,311.5,107.16883482172663,104.62944992426849
58,bfd,HHKABJCC_00064,bacterioferritin-associated ferredoxin,195,-,50,7882.447729562544,42.73519943077398,38.21642354287122,40.42280886955151,39.20431638461506,45.5,38.291785925066364,37.384455141480196
59,chiA,HHKABJCC_00065,endochitinase,2694,-,197,37977.1084476713,12.187622020290885,10.898915444687438,14.096922215171233,13.671989008887827,196.0,11.939532359708888,11.656622983980462
60,tufA,HHKABJCC_00066,translation elongation factor Tu 1,1185,-,45951,7733738.480965627,6462.892895586187,5779.513270086121,6526.361587312766,6329.632988521388,13401.5,1855.9398519883434,1811.9630219838948
61,fusA,HHKABJCC_00067,elongation factor G,2115,-,51925,9042682.949321076,4091.819573866412,3659.154794613709,4275.500212444953,4146.620873678058,50273.5,3900.8350551242634,3808.4040639416507
62,rpsG,HHKABJCC_00068,30S ribosomal subunit protein S7,471,-,9712,1557948.3685655252,3436.6721906571975,3073.282019636146,3307.746005446975,3208.038346270632,9558.5,3330.4097885782244,3251.4951271140894
63,rpsL,HHKABJCC_00069,30S ribosomal subunit protein S12,375,-,4264,697876.6017178817,1895.1180598773306,1694.7302318627499,1861.0042712476848,1804.906741601297,4118.5,1802.3396609415522,1759.632897144985
64,tusB,HHKABJCC_00070,sulfurtransferase complex subunit TusB,288,-,199,28612.541261755345,115.1624592993878,102.98529969313319,99.34910160331717,96.35435341351449,173.0,98.57855602732859,96.24271933744159
65,tusC,HHKABJCC_00071,sulfurtransferase complex subunit TusC,360,-,179,31112.761269368704,82.8706742295092,74.10801465355111,86.42433685935751,83.81918872829662,148.5,67.69440726038518,66.09037605368819
66,tusD,HHKABJCC_00072,sulfurtransferase complex subunit TusD,387,-,382,51631.40314860752,164.5139537776927,147.11841807278952,133.41447842017448,129.39287418526564,280.0,118.7342199226864,115.92079113637271
67,yheO,HHKABJCC_00073,DNA-binding transcriptional regulator YheO,723,-,1207,215952.83212196204,278.2398399453421,248.8190463946856,298.689947609906,289.6863314172946,1107.5,251.382056384179,245.42551315464917
68,fkpA,HHKABJCC_00074,peptidyl-prolyl cis-trans isomerase FkpA,813,-,1391,267799.6026948745,285.1588971611387,255.00648964049458,329.39680528274846,319.46757119378753,1382.0,278.96282629647715,272.35275174235966
69,slyX,HHKABJCC_00075,protein SlyX,219,+,17,2008.790703062884,12.937642567398699,11.56962959311581,9.172560287958374,8.896065504664811,17.0,12.73895030775202,12.437098579357405
70,slyD,HHKABJCC_00076,FKBP-type peptidyl-prolyl cis-trans isomerase SlyD,591,-,1209,228522.4581586713,340.9487966768907,304.89722275294775,386.67082598759947,375.0151417641076,1196.0,332.1027988859998,324.23356308346854
71,HHKABJCC_00077,HHKABJCC_00077,hypothetical protein,201,-,107,13517.24270365122,88.72337672866657,79.34185843005054,67.24996369975732,65.22280186533747,98.0,80.01268700760136,78.11677193742129
72,kefB,HHKABJCC_00078,K(+) : H(+) antiporter KefB,1806,-,174,31001.16178586521,16.057644703058266,14.359725922587161,17.16564882938273,16.648212889560742,160.5,14.5843180848912,14.238740033715167
73,kefG,HHKABJCC_00079,glutathione-regulated potassium-efflux system ancillary protein KefG,552,-,112,21462.34277482976,33.81654911478637,30.240822107837232,38.88105575150319,37.70903738948165,109.5,32.553963965797884,31.782591909876412
74,yheS,HHKABJCC_00080,putative ATP-binding protein YheS,1914,+,737,140975.60017869386,64.17648052448989,57.39052569972557,73.65496352073869,71.43473137858562,716.5,61.433194391648115,59.977523754748226
75,yheT,HHKABJCC_00081,putative hydrolase YheT,1023,+,273,47394.538546825774,44.477191431031336,39.77421910664222,46.32897218653546,44.932446165142494,239.0,38.33991133678618,37.43144021287711
76,HHKABJCC_00082,HHKABJCC_00082,hypothetical protein,219,+,146,12303.35358484129,111.11151852001237,99.3627012114652,56.17969673443512,54.486233558785266,94.5,70.81357671073917,69.13563622054556
77,prkB,HHKABJCC_00083,putative phosphoribulokinase,870,+,589,98669.6065024923,112.83566277290907,100.90453623026376,113.41334080746242,109.99464459782017,558.0,105.2552539221036,102.76121166968447
78,yhfA,HHKABJCC_00084,OsmC family protein YhfA,405,-,221,33466.13985131957,90.94683552934343,81.33021099160666,82.63244407733227,80.14159757418382,216.0,87.52408211443739,85.45018318052614
79,crp,HHKABJCC_00085,DNA-binding transcriptional dual regulator CRP,633,+,6333,1071355.041633538,1667.4626701119387,1491.146888085803,1692.5040152188594,1641.4857044942335,6069.0,1573.411298437561,1536.1290335385465
80,yhfK,HHKABJCC_00086,putative transporter YhfK,2091,+,1239,169384.5213301972,98.75693790982446,88.3144812058862,81.00646644198814,78.56463289921399,1005.0,78.8752712742195,77.00630747527688
81,argD,HHKABJCC_00087,N-acetylornithine aminotransferase/N-succinyldiaminopimelate aminotransferase,1221,-,2721,514818.2068299933,371.4182332837268,332.144852575426,421.6365330302975,408.9268534894711,2711.0,364.37006543648624,355.7362509250714
82,pabA,HHKABJCC_00088,aminodeoxychorismate synthase subunit 2,564,-,124,22746.71577795769,36.64316036298279,32.76855039952574,40.33105634389661,39.1153296183448,120.5,35.06200762895514,34.23120702544349
83,fic,HHKABJCC_00089,putative adenosine monophosphate--protein transferase Fic,603,-,238,32941.4264902856,65.78244131284313,58.82667385156397,54.62923132717347,52.98250489495476,168.0,45.72153543291506,44.63815539281217
84,HHKABJCC_00090,HHKABJCC_00090,hypothetical protein,168,-,149,17117.79446089551,147.81800231680214,132.18787929025277,101.89163369580662,98.82024421525628,83.5,81.56541134548576,79.63270419167338
85,ppiA,HHKABJCC_00091,peptidyl-prolyl cis-trans isomerase A,573,-,731,139951.62597040745,212.62439800557334,190.14171357481945,244.2436753410252,236.88127052010563,724.0,207.35417359572213,202.44087900098478
86,tsgA,HHKABJCC_00092,putative transporter TsgA,1182,+,18,3383.226447263805,2.538080372284546,2.2697063728507274,2.862289718497297,2.776009754060513,18.0,2.4991013294096978,2.4398846720327905
87,nirB,HHKABJCC_00093,nitrite reductase catalytic subunit NirB,2544,+,12,2325.9681824938657,0.7861664046227289,0.7030379802698008,0.9142956692192868,0.8867354270414404,12.0,0.7740927073800479,0.7557504408655027
88,nirD,HHKABJCC_00094,nitrite reductase subunit NirD,327,+,2,364.166735642979,1.0193717295413978,0.9115844147840843,1.1136597420274588,1.0800899317053743,2.0,1.0037165380096034,0.979933293354658
89,nirC,HHKABJCC_00095,nitrite transporter NirC,807,+,21,3765.014153986283,4.337066708030222,3.878469749889905,4.66544504831014,4.5248113345918455,20.0,4.067104187473857,3.9707334191694317
90,cysG,HHKABJCC_00096,siroheme synthase,1374,+,363,68927.36520597352,44.03218474100926,39.376266964805524,50.165476860242734,48.653304444052665,360.0,42.99763859333715,41.97880178082617
91,HHKABJCC_00097,HHKABJCC_00097,hypothetical protein,168,+,1,195.78856754998873,0.9920671296429674,0.8871669751023676,1.1654081401785044,1.1302784423568146,1.0,0.9768312735986318,0.9536850801398009
92,frlA,HHKABJCC_00098,fructoselysine/psicoselysine transporter,1338,+,47,8659.728342736,5.854530684350426,5.235478651276751,6.472143753913303,6.277049480503915,45.5,5.580641446478282,5.448407139453392
93,frlB,HHKABJCC_00099,fructoselysine 6-phosphate deglycase,1023,+,125,23572.94353301864,20.365014391497866,18.211638785092592,23.042955555247936,22.348355923010512,123.0,19.731418805124267,19.26387927273592
94,frlC,HHKABJCC_00100,fructoselysine 3-epimerase,831,+,20,3463.4997599593007,4.011246155957125,3.5871011267676964,4.167869747243443,4.0422347874958655,18.5,3.6534194925927173,3.5668510578513857
95,frlD,HHKABJCC_00101,fructoselysine 6-kinase,786,+,32,5752.268114618668,6.785436245496937,6.067951219020774,7.318407270507211,7.097803494812288,30.0,6.26365091467825,6.115232574942235
96,frlR,HHKABJCC_00102,putative DNA-binding transcriptional regulator FrlR,732,+,215,40741.643021477146,48.95282065943167,43.77659991898569,55.65798226977752,53.98024549148217,213.0,47.75263701428065,46.62112965535879
97,yhfS,HHKABJCC_00103,putative aminotransferase YhfS,1086,-,19,3375.3949045618047,2.915910016409164,2.607584700300882,3.1080984388230246,3.014408893339676,17.5,2.6444603539410476,2.5817993882237706
98,yhfT,HHKABJCC_00104,putative protein YhfT,1305,-,22,3929.4765507282727,2.8097165602761742,2.5126200306347517,3.0110931423205156,2.920327694100392,20.5,2.5779363266465043,2.516851659771245
99,HHKABJCC_00105,HHKABJCC_00105,hypothetical protein,354,-,9,1556.51911202241,4.237303672373352,3.7892555546745195,4.396946644131101,4.264406462180115,8.0,3.7086475472219242,3.620770473751109
100,php,HHKABJCC_00106,putative hydrolase,879,-,9,1468.4142566249154,1.7064908987715206,1.5260483121214787,1.67055091766202,1.620194354231611,8.0,1.4935850190177031,1.458194252227409
101,yhfW,HHKABJCC_00107,putative mutase YhfW,1227,-,10,1936.3489330693883,1.3583315222495396,1.2147029487954177,1.578116489869102,1.5305462408677215,10.0,1.3374706924577842,1.305779082832001
102,yhfX,HHKABJCC_00108,putative PLP-binding protein YhfX,1164,-,5,845.8066118159511,0.7159247327320383,0.640223590280059,0.7266379826597518,0.7047344349870116,5.0,0.7049297850711775,0.6882263464926398
103,yhfY,HHKABJCC_00109,PRD domain-containing protein YhfY,363,-,10,1603.5083682344073,4.591385062810428,4.10589674427542,4.417378424888175,4.284222353739912,9.0,4.068784809038928,3.972374218102972
104,yhfZ,HHKABJCC_00110,putative DNA-binding transcriptional regulator YhfZ,906,-,56,10715.508302010881,10.30173019390843,9.21243587391068,11.82727185652415,11.470754279505142,55.0,9.962385174449622,9.726324658379427
105,trpS,HHKABJCC_00111,tryptophan--tRNA ligase,1005,-,1968,341324.0834669218,326.36935589161834,291.8593969912887,339.62595369842967,329.3883753647125,1823.5,297.76149950685937,290.70598699568933
106,gph,HHKABJCC_00112,phosphoglycolate phosphatase,759,-,1485,272612.08568525326,326.0881521782971,291.6079274684304,359.1727084127184,348.3459188294535,1311.0,283.458675029712,276.7420705278404
107,rpe,HHKABJCC_00113,ribulose-phosphate 3-epimerase,678,-,1635,281939.4530433347,401.9188778323455,359.4203904441273,415.8399012438565,403.3049535553493,1486.5,359.8024006170111,351.2768177484849
108,dam,HHKABJCC_00114,DNA adenine methyltransferase,837,-,843,129766.70468645701,167.86202529098642,150.11246795925655,155.0378789563405,150.36446571090207,729.0,142.9324728078514,139.54566204884313
109,damX,HHKABJCC_00115,cell division protein DamX,1287,-,3595,686323.1183467569,465.554672586765,416.32740192915765,533.2735962290263,517.1987640342365,3580.5,456.5559091065605,445.7377343791869
110,aroB,HHKABJCC_00116,3-dehydroquinate synthase,1089,-,2872,520962.0520797119,439.5485966797183,393.071181651967,478.3857227545564,463.9654134198334,2801.0,422.0987500043718,412.09704388542315
111,aroK,HHKABJCC_00117,shikimate kinase 1,522,-,1165,188227.21307120813,371.9681582638344,332.63662905562336,360.588530787755,349.71906309843484,1102.5,346.60668294241106,338.3937749875363
112,hofQ,HHKABJCC_00118,DNA utilization protein HofQ,1209,-,15,2574.619663282351,2.0678322305213217,1.8491817843324785,2.129544800068115,2.0653524688624265,15.0,2.0360751112229547,1.9878299437157143
113,hofP,HHKABJCC_00119,DNA utilization protein HofP,405,-,5,969.1534093724438,2.057620713333562,1.8400500224345402,2.392971381166528,2.3208384016393246,5.0,2.0260204193156808,1.978013499549217
114,hofO,HHKABJCC_00120,DNA utilization protein HofO,441,-,11,1881.5281341553914,4.157233686122911,3.717652086143255,4.266503705567781,4.137895554685327,8.5,3.1630726954622364,3.088123116643165
115,hofN,HHKABJCC_00121,DNA utilization protein HofN,540,-,15,2347.5049249243643,4.629646605000515,4.140112550477716,4.347231342452527,4.216189762978108,12.5,3.7987882862169013,3.7087753116547812
116,hofM,HHKABJCC_00122,DNA utilization protein HofM,780,-,34,6417.949244288629,7.264983903231577,6.496792002288108,8.228140056780294,7.980113581021372,34.0,7.15341055742998,6.983909202254543
117,mrcA,HHKABJCC_00123,peptidoglycan glycosyltransferase/peptidoglycan DD-transpeptidase MrcA,2553,+,473,91650.58635582522,30.87881801408099,27.613723662175694,35.89917209393859,34.81703869858086,470.0,30.21174984854993,29.495876979176924
118,nudE,HHKABJCC_00124,ADP-sugar diphosphatase NudE,561,-,304,52956.89175092094,90.31524500022394,80.7654041932765,94.39731149896781,91.55182851853253,301.0,88.05063073678362,85.96425513816303
119,igaA,HHKABJCC_00125,inner membrane protein IgaA,2136,+,1157,220224.93866590282,90.27810879751003,80.73219473431546,103.10156304583465,99.99370183406268,1147.0,88.12335163734174,86.03525290384789
120,yrfG,HHKABJCC_00126,purine nucleotidase,669,+,545,98955.4578111153,135.77528608387158,121.41854744450339,147.91548252782556,143.45676456867687,517.5,126.94426147483563,123.93629427108264
121,hslR,HHKABJCC_00127,heat shock protein Hsp15,402,+,272,42139.57339378407,112.76989939344537,100.84572660268108,104.82480943727381,101.6650032262209,209.5,85.52376493924737,83.49726388209064
122,hslO,HHKABJCC_00128,molecular chaperone Hsp33,879,+,789,134281.58905415976,149.6023687923033,133.78356869598298,152.76631291713284,148.1613730466334,742.0,138.53001051389197,135.24751689409217
123,yhgE,HHKABJCC_00129,putative transport protein YhgE,1725,-,157,30259.123114850754,15.169137745775599,13.565168774086985,17.54152064629029,17.01275454419088,156.0,14.841040010708952,14.489378887132698
124,pck,HHKABJCC_00130,phosphoenolpyruvate carboxykinase (ATP),1623,+,14503,2769793.454730233,1489.3256498112191,1331.8458924860254,1706.588696691456,1655.1458217416555,14424.0,1458.4650651786565,1423.906472037788
125,envZ,HHKABJCC_00131,sensor histidine kinase EnvZ,1353,-,540,95231.5592563145,66.51909090998522,59.48543088047804,70.38548355972986,68.26380559709945,499.0,60.52455234909128,59.09041214950465
126,ompR,HHKABJCC_00132,DNA-binding transcriptional dual regulator OmpR,720,-,517,93908.02853967658,119.6763647392633,107.02190942984896,130.42781741621747,126.49624215480522,476.0,108.4933934543547,105.92262290086056
127,greB,HHKABJCC_00133,transcription elongation factor GreB,477,+,81,12418.868839695786,28.301990566418244,25.30936728971283,26.035364443806678,25.250562575640213,79.0,27.17925505912168,26.53523770149987
128,yhgF,HHKABJCC_00134,putative RNA-binding protein YhgF,2322,+,1517,292690.2032875046,108.88641705094234,97.37287967557667,126.05090580857218,122.25126679924865,1509.0,106.64877253769869,104.12171060999192
129,feoA,HHKABJCC_00135,ferrous iron transport protein A,228,+,192,34664.3658847255,140.35139181475245,125.51078047764024,152.03669247686622,147.45374605630712,187.5,134.9569522734952,131.75912291405146
130,feoB,HHKABJCC_00136,Fe(2(+)) transporter FeoB,2322,+,1072,191418.56672227295,76.945444349776,68.80931246685444,82.43693657289964,79.95198338670669,1011.0,71.45255734633093,69.75947609456716
131,feoC,HHKABJCC_00137,ferrous iron transport protein FeoC,237,+,238,41184.125184140124,167.37051523900595,149.67292967296655,173.77268010185708,168.5345308808396,188.5,130.5244420773058,127.431641847541
132,rpnA,HHKABJCC_00138,recombination-promoting nuclease RpnA,879,+,17,2893.7550283888327,3.2233716976795392,2.8825357006739045,3.292099008405953,3.1928630074057613,17.0,3.1738681654126193,3.098662785983244
133,bioH,HHKABJCC_00139,pimeloyl-acyl carrier protein methyl ester esterase,771,-,101,18644.945287785424,21.833197218912936,19.52457747540464,24.182808414767088,23.453849415080963,99.0,21.072189030470096,20.572879705428235
134,yhgH,HHKABJCC_00140,DNA utilization protein YhgH,684,+,369,48653.459036172186,89.91261038132579,80.40534374348827,71.13078806457922,68.98664387647993,335.5,80.49432442268024,78.58699686695869
135,nfuA,HHKABJCC_00141,iron-sulfur cluster carrier protein NfuA,576,+,4168,769454.944128482,1206.022940602634,1078.4993193994449,1335.8592780008369,1295.591554487869,4119.5,1173.6831258802895,1145.8724922271406
136,gntT,HHKABJCC_00142,high-affinity gluconate transporter,1317,+,82,15729.653516966093,10.377157766105938,9.279887812460302,11.94354860817471,11.583526021186792,81.0,10.093181451123904,9.854021693654072
